"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Monroe School District","=""0850011""","All Grades","All Tests - District",52.9
"Monroe School District","=""0850011""","All Grades","Curl Up",82.5
"Monroe School District","=""0850011""","All Grades","Mile Run",71.1
"Monroe School District","=""0850011""","All Grades","Push Up",80.3
"Monroe School District","=""0850011""","All Grades","Sit and Reach",78.6
"Montville School District","=""0860011""","All Grades","All Tests - District",39.1
"Montville School District","=""0860011""","All Grades","Curl Up",77.4
"Montville School District","=""0860011""","All Grades","Mile Run",62.2
"Montville School District","=""0860011""","All Grades","Push Up",64.4
"Montville School District","=""0860011""","All Grades","Sit and Reach",79.5
"Naugatuck School District","=""0880011""","All Grades","All Tests - District",41.5
"Naugatuck School District","=""0880011""","All Grades","Curl Up",83.4
"Naugatuck School District","=""0880011""","All Grades","Mile Run",59.8
"Naugatuck School District","=""0880011""","All Grades","Push Up",66.1
"Naugatuck School District","=""0880011""","All Grades","Sit and Reach",78.4
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","All Tests - District",9.5
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Curl Up",76.2
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Mile Run",44.4
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Push Up",41.3
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Sit and Reach",60.3
"New Britain School District","=""0890011""","All Grades","All Tests - District",30.2
"New Britain School District","=""0890011""","All Grades","Curl Up",56.4
"New Britain School District","=""0890011""","All Grades","Mile Run",61.2
"New Britain School District","=""0890011""","All Grades","Push Up",58.9
"New Britain School District","=""0890011""","All Grades","Sit and Reach",75.7
"New Canaan School District","=""0900011""","All Grades","All Tests - District",70.0
"New Canaan School District","=""0900011""","All Grades","Curl Up",96.1
"New Canaan School District","=""0900011""","All Grades","Mile Run",87.7
"New Canaan School District","=""0900011""","All Grades","Push Up",90.3
"New Canaan School District","=""0900011""","All Grades","Sit and Reach",88.0
"New Fairfield School District","=""0910011""","All Grades","All Tests - District",65.2
"New Fairfield School District","=""0910011""","All Grades","Curl Up",94.8
"New Fairfield School District","=""0910011""","All Grades","Mile Run",77.7
"New Fairfield School District","=""0910011""","All Grades","Push Up",89.6
"New Fairfield School District","=""0910011""","All Grades","Sit and Reach",87.9
"New Hartford School District","=""0920011""","All Grades","All Tests - District",45.9
"New Hartford School District","=""0920011""","All Grades","Curl Up",89.5
"New Hartford School District","=""0920011""","All Grades","Mile Run",96.1
"New Hartford School District","=""0920011""","All Grades","Push Up",60.2
"New Hartford School District","=""0920011""","All Grades","Sit and Reach",71.8
"New Haven School District","=""0930011""","All Grades","All Tests - District",36.6
"New Haven School District","=""0930011""","All Grades","Curl Up",76.5
"New Haven School District","=""0930011""","All Grades","Mile Run",65.3
"New Haven School District","=""0930011""","All Grades","Push Up",63.6
"New Haven School District","=""0930011""","All Grades","Sit and Reach",71.7
"New London School District","=""0950011""","All Grades","All Tests - District",34.1
"New London School District","=""0950011""","All Grades","Curl Up",77.4
"New London School District","=""0950011""","All Grades","Mile Run",60.7
"New London School District","=""0950011""","All Grades","Push Up",61.9
"New London School District","=""0950011""","All Grades","Sit and Reach",73.8
"New Milford School District","=""0960011""","All Grades","All Tests - District",46.9
"New Milford School District","=""0960011""","All Grades","Curl Up",84.8
"New Milford School District","=""0960011""","All Grades","Mile Run",64.8
"New Milford School District","=""0960011""","All Grades","Push Up",69.4
"New Milford School District","=""0960011""","All Grades","Sit and Reach",80.4
"Newington School District","=""0940011""","All Grades","All Tests - District",53.4
"Newington School District","=""0940011""","All Grades","Curl Up",88.0
"Newington School District","=""0940011""","All Grades","Mile Run",78.6
"Newington School District","=""0940011""","All Grades","Push Up",75.8
"Newington School District","=""0940011""","All Grades","Sit and Reach",84.9
"Newtown School District","=""0970011""","All Grades","All Tests - District",70.7
"Newtown School District","=""0970011""","All Grades","Curl Up",93.4
"Newtown School District","=""0970011""","All Grades","Mile Run",84.0
"Newtown School District","=""0970011""","All Grades","Push Up",86.1
"Newtown School District","=""0970011""","All Grades","Sit and Reach",88.8
"Norfolk School District","=""0980011""","All Grades","All Tests - District",31.9
"Norfolk School District","=""0980011""","All Grades","Curl Up",74.5
"Norfolk School District","=""0980011""","All Grades","Mile Run",31.9
"Norfolk School District","=""0980011""","All Grades","Push Up",70.2
"Norfolk School District","=""0980011""","All Grades","Sit and Reach",59.6
"North Branford School District","=""0990011""","All Grades","All Tests - District",57.6
"North Branford School District","=""0990011""","All Grades","Curl Up",90.4
"North Branford School District","=""0990011""","All Grades","Mile Run",69.1
"North Branford School District","=""0990011""","All Grades","Push Up",87.8
"North Branford School District","=""0990011""","All Grades","Sit and Reach",85.5
"North Canaan School District","=""1000011""","All Grades","All Tests - District",28.7
"North Canaan School District","=""1000011""","All Grades","Curl Up",87.1
"North Canaan School District","=""1000011""","All Grades","Mile Run",50.5
"North Canaan School District","=""1000011""","All Grades","Push Up",42.6
"North Canaan School District","=""1000011""","All Grades","Sit and Reach",93.1
"North Haven School District","=""1010011""","All Grades","All Tests - District",55.0
"North Haven School District","=""1010011""","All Grades","Curl Up",87.8
"North Haven School District","=""1010011""","All Grades","Mile Run",74.0
"North Haven School District","=""1010011""","All Grades","Push Up",72.7
"North Haven School District","=""1010011""","All Grades","Sit and Reach",86.8
"North Stonington School District","=""1020011""","All Grades","All Tests - District",50.6
"North Stonington School District","=""1020011""","All Grades","Curl Up",91.3
"North Stonington School District","=""1020011""","All Grades","Mile Run",59.3
"North Stonington School District","=""1020011""","All Grades","Push Up",79.7
"North Stonington School District","=""1020011""","All Grades","Sit and Reach",88.0
"Norwalk School District","=""1030011""","All Grades","All Tests - District",48.4
"Norwalk School District","=""1030011""","All Grades","Curl Up",82.7
"Norwalk School District","=""1030011""","All Grades","Mile Run",65.7
"Norwalk School District","=""1030011""","All Grades","Push Up",71.4
"Norwalk School District","=""1030011""","All Grades","Sit and Reach",79.4
"Norwich Free Academy District","=""9010022""","All Grades","All Tests - District",47.2
"Norwich Free Academy District","=""9010022""","All Grades","Curl Up",83.0
"Norwich Free Academy District","=""9010022""","All Grades","Mile Run",55.3
"Norwich Free Academy District","=""9010022""","All Grades","Push Up",68.9
"Norwich Free Academy District","=""9010022""","All Grades","Sit and Reach",83.0
"Norwich School District","=""1040011""","All Grades","All Tests - District",31.0
"Norwich School District","=""1040011""","All Grades","Curl Up",77.6
"Norwich School District","=""1040011""","All Grades","Mile Run",56.5
"Norwich School District","=""1040011""","All Grades","Push Up",58.5
"Norwich School District","=""1040011""","All Grades","Sit and Reach",75.2
"Odyssey Community School District","=""2630013""","All Grades","All Tests - District",22.1
"Odyssey Community School District","=""2630013""","All Grades","Curl Up",60.5
"Odyssey Community School District","=""2630013""","All Grades","Mile Run",31.4
"Odyssey Community School District","=""2630013""","All Grades","Push Up",57.0
"Odyssey Community School District","=""2630013""","All Grades","Sit and Reach",72.1
"Old Saybrook School District","=""1060011""","All Grades","All Tests - District",60.1
"Old Saybrook School District","=""1060011""","All Grades","Curl Up",83.8
"Old Saybrook School District","=""1060011""","All Grades","Mile Run",80.9
"Old Saybrook School District","=""1060011""","All Grades","Push Up",71.8
"Old Saybrook School District","=""1060011""","All Grades","Sit and Reach",82.7
"Orange School District","=""1070011""","All Grades","All Tests - District",58.6
"Orange School District","=""1070011""","All Grades","Curl Up",79.7
"Orange School District","=""1070011""","All Grades","Mile Run",79.4
"Orange School District","=""1070011""","All Grades","Push Up",71.2
"Orange School District","=""1070011""","All Grades","Sit and Reach",83.9
"Oxford School District","=""1080011""","All Grades","All Tests - District",64.8
"Oxford School District","=""1080011""","All Grades","Curl Up",85.7
"Oxford School District","=""1080011""","All Grades","Mile Run",81.9
"Oxford School District","=""1080011""","All Grades","Push Up",78.9
"Oxford School District","=""1080011""","All Grades","Sit and Reach",81.2
"Park City Prep Charter School District","=""2830013""","All Grades","All Tests - District","*"
"Park City Prep Charter School District","=""2830013""","All Grades","Curl Up",98.1
"Park City Prep Charter School District","=""2830013""","All Grades","Mile Run",11.5
"Park City Prep Charter School District","=""2830013""","All Grades","Push Up",58.7
"Park City Prep Charter School District","=""2830013""","All Grades","Sit and Reach",50.0
"Plainfield School District","=""1090011""","All Grades","All Tests - District",43.0
"Plainfield School District","=""1090011""","All Grades","Curl Up",89.1
"Plainfield School District","=""1090011""","All Grades","Mile Run",63.1
"Plainfield School District","=""1090011""","All Grades","Push Up",56.4
"Plainfield School District","=""1090011""","All Grades","Sit and Reach",78.5
"Plainville School District","=""1100011""","All Grades","All Tests - District",56.0
"Plainville School District","=""1100011""","All Grades","Curl Up",89.2
"Plainville School District","=""1100011""","All Grades","Mile Run",75.5
"Plainville School District","=""1100011""","All Grades","Push Up",71.5
"Plainville School District","=""1100011""","All Grades","Sit and Reach",83.0
"Plymouth School District","=""1110011""","All Grades","All Tests - District",58.6
"Plymouth School District","=""1110011""","All Grades","Curl Up",81.3
"Plymouth School District","=""1110011""","All Grades","Mile Run",80.0
"Plymouth School District","=""1110011""","All Grades","Push Up",80.2
"Plymouth School District","=""1110011""","All Grades","Sit and Reach",84.6
"Pomfret School District","=""1120011""","All Grades","All Tests - District",38.8
"Pomfret School District","=""1120011""","All Grades","Curl Up",65.9
"Pomfret School District","=""1120011""","All Grades","Mile Run",78.2
"Pomfret School District","=""1120011""","All Grades","Push Up",55.9
"Pomfret School District","=""1120011""","All Grades","Sit and Reach",75.9
"Portland School District","=""1130011""","All Grades","All Tests - District",40.2
"Portland School District","=""1130011""","All Grades","Curl Up",77.8
"Portland School District","=""1130011""","All Grades","Mile Run",70.9
"Portland School District","=""1130011""","All Grades","Push Up",68.9
"Portland School District","=""1130011""","All Grades","Sit and Reach",64.2
"Preston School District","=""1140011""","All Grades","All Tests - District",44.4
"Preston School District","=""1140011""","All Grades","Curl Up",83.1
"Preston School District","=""1140011""","All Grades","Mile Run",66.9
"Preston School District","=""1140011""","All Grades","Push Up",58.1
"Preston School District","=""1140011""","All Grades","Sit and Reach",70.2
"Putnam School District","=""1160011""","All Grades","All Tests - District",43.2
"Putnam School District","=""1160011""","All Grades","Curl Up",61.0
"Putnam School District","=""1160011""","All Grades","Mile Run",63.2
"Putnam School District","=""1160011""","All Grades","Push Up",64.1
"Putnam School District","=""1160011""","All Grades","Sit and Reach",78.8
"Redding School District","=""1170011""","All Grades","All Tests - District",72.0
"Redding School District","=""1170011""","All Grades","Curl Up",88.6
"Redding School District","=""1170011""","All Grades","Mile Run",85.8
"Redding School District","=""1170011""","All Grades","Push Up",88.6
"Redding School District","=""1170011""","All Grades","Sit and Reach",93.0
"Regional School District 01","=""2010012""","All Grades","All Tests - District",35.1
"Regional School District 01","=""2010012""","All Grades","Curl Up",48.2
"Regional School District 01","=""2010012""","All Grades","Mile Run",84.2
"Regional School District 01","=""2010012""","All Grades","Push Up",67.5
"Regional School District 01","=""2010012""","All Grades","Sit and Reach",86.8
"Regional School District 04","=""2040012""","All Grades","All Tests - District",42.9
"Regional School District 04","=""2040012""","All Grades","Curl Up",75.8
"Regional School District 04","=""2040012""","All Grades","Mile Run",89.2
"Regional School District 04","=""2040012""","All Grades","Push Up",55.8
"Regional School District 04","=""2040012""","All Grades","Sit and Reach",83.8
"Regional School District 05","=""2050012""","All Grades","All Tests - District",71.4
"Regional School District 05","=""2050012""","All Grades","Curl Up",85.1
"Regional School District 05","=""2050012""","All Grades","Mile Run",90.9
"Regional School District 05","=""2050012""","All Grades","Push Up",90.3
"Regional School District 05","=""2050012""","All Grades","Sit and Reach",90.6
"Regional School District 06","=""2060012""","All Grades","All Tests - District",68.8
"Regional School District 06","=""2060012""","All Grades","Curl Up",95.5
"Regional School District 06","=""2060012""","All Grades","Mile Run",79.3
"Regional School District 06","=""2060012""","All Grades","Push Up",93.6
"Regional School District 06","=""2060012""","All Grades","Sit and Reach",88.0
"Regional School District 07","=""2070012""","All Grades","All Tests - District",43.8
"Regional School District 07","=""2070012""","All Grades","Curl Up",75.6
"Regional School District 07","=""2070012""","All Grades","Mile Run",70.7
"Regional School District 07","=""2070012""","All Grades","Push Up",70.4
"Regional School District 07","=""2070012""","All Grades","Sit and Reach",85.2
"Regional School District 08","=""2080012""","All Grades","All Tests - District",66.0
"Regional School District 08","=""2080012""","All Grades","Curl Up",86.4
"Regional School District 08","=""2080012""","All Grades","Mile Run",86.9
"Regional School District 08","=""2080012""","All Grades","Push Up",77.9
"Regional School District 08","=""2080012""","All Grades","Sit and Reach",84.7
"Regional School District 10","=""2100012""","All Grades","All Tests - District",66.7
"Regional School District 10","=""2100012""","All Grades","Curl Up",93.8
"Regional School District 10","=""2100012""","All Grades","Mile Run",78.8
"Regional School District 10","=""2100012""","All Grades","Push Up",86.3
"Regional School District 10","=""2100012""","All Grades","Sit and Reach",85.1
"Regional School District 11","=""2110012""","All Grades","All Tests - District",70.8
"Regional School District 11","=""2110012""","All Grades","Curl Up",97.2
"Regional School District 11","=""2110012""","All Grades","Mile Run",73.6
"Regional School District 11","=""2110012""","All Grades","Push Up",87.5
"Regional School District 11","=""2110012""","All Grades","Sit and Reach",94.4
"Regional School District 12","=""2120012""","All Grades","All Tests - District",76.9
"Regional School District 12","=""2120012""","All Grades","Curl Up",96.9
"Regional School District 12","=""2120012""","All Grades","Mile Run",83.1
"Regional School District 12","=""2120012""","All Grades","Push Up",89.0
"Regional School District 12","=""2120012""","All Grades","Sit and Reach",92.5
"Regional School District 13","=""2130012""","All Grades","All Tests - District",61.3
"Regional School District 13","=""2130012""","All Grades","Curl Up",86.4
"Regional School District 13","=""2130012""","All Grades","Mile Run",85.8
"Regional School District 13","=""2130012""","All Grades","Push Up",81.6
"Regional School District 13","=""2130012""","All Grades","Sit and Reach",82.4
"Regional School District 14","=""2140012""","All Grades","All Tests - District",49.9
"Regional School District 14","=""2140012""","All Grades","Curl Up",93.5
"Regional School District 14","=""2140012""","All Grades","Mile Run",81.6
"Regional School District 14","=""2140012""","All Grades","Push Up",79.2
"Regional School District 14","=""2140012""","All Grades","Sit and Reach",73.5
"Regional School District 15","=""2150012""","All Grades","All Tests - District",54.2
"Regional School District 15","=""2150012""","All Grades","Curl Up",83.4
"Regional School District 15","=""2150012""","All Grades","Mile Run",74.4
"Regional School District 15","=""2150012""","All Grades","Push Up",79.1
"Regional School District 15","=""2150012""","All Grades","Sit and Reach",83.7
"Regional School District 16","=""2160012""","All Grades","All Tests - District",57.0
"Regional School District 16","=""2160012""","All Grades","Curl Up",82.5
"Regional School District 16","=""2160012""","All Grades","Mile Run",76.5
"Regional School District 16","=""2160012""","All Grades","Push Up",82.1
"Regional School District 16","=""2160012""","All Grades","Sit and Reach",89.9
"Regional School District 17","=""2170012""","All Grades","All Tests - District",63.3
"Regional School District 17","=""2170012""","All Grades","Curl Up",86.1
"Regional School District 17","=""2170012""","All Grades","Mile Run",81.4
"Regional School District 17","=""2170012""","All Grades","Push Up",84.0
"Regional School District 17","=""2170012""","All Grades","Sit and Reach",88.3
"Regional School District 18","=""2180012""","All Grades","All Tests - District",54.6
"Regional School District 18","=""2180012""","All Grades","Curl Up",92.0
"Regional School District 18","=""2180012""","All Grades","Mile Run",85.0
"Regional School District 18","=""2180012""","All Grades","Push Up",73.5
"Regional School District 18","=""2180012""","All Grades","Sit and Reach",78.5
"Regional School District 19","=""2190012""","All Grades","All Tests - District",66.8
"Regional School District 19","=""2190012""","All Grades","Curl Up",91.2
"Regional School District 19","=""2190012""","All Grades","Mile Run",68.7
"Regional School District 19","=""2190012""","All Grades","Push Up",89.3
"Regional School District 19","=""2190012""","All Grades","Sit and Reach",87.8
"Ridgefield School District","=""1180011""","All Grades","All Tests - District",59.2
"Ridgefield School District","=""1180011""","All Grades","Curl Up",93.0
"Ridgefield School District","=""1180011""","All Grades","Mile Run",78.9
"Ridgefield School District","=""1180011""","All Grades","Push Up",83.6
"Ridgefield School District","=""1180011""","All Grades","Sit and Reach",80.7
"Rocky Hill School District","=""1190011""","All Grades","All Tests - District",67.9
"Rocky Hill School District","=""1190011""","All Grades","Curl Up",88.2
"Rocky Hill School District","=""1190011""","All Grades","Mile Run",83.9
"Rocky Hill School District","=""1190011""","All Grades","Push Up",83.3
"Rocky Hill School District","=""1190011""","All Grades","Sit and Reach",92.1
"Salem School District","=""1210011""","All Grades","All Tests - District",45.5
"Salem School District","=""1210011""","All Grades","Curl Up",86.0
"Salem School District","=""1210011""","All Grades","Mile Run",62.9
"Salem School District","=""1210011""","All Grades","Push Up",69.2
"Salem School District","=""1210011""","All Grades","Sit and Reach",86.0
"Salisbury School District","=""1220011""","All Grades","All Tests - District",64.6
"Salisbury School District","=""1220011""","All Grades","Curl Up",75.8
"Salisbury School District","=""1220011""","All Grades","Mile Run",91.9
"Salisbury School District","=""1220011""","All Grades","Push Up",78.8
"Salisbury School District","=""1220011""","All Grades","Sit and Reach",88.9
"Scotland School District","=""1230011""","All Grades","All Tests - District",61.1
"Scotland School District","=""1230011""","All Grades","Curl Up",94.4
"Scotland School District","=""1230011""","All Grades","Mile Run",97.2
"Scotland School District","=""1230011""","All Grades","Push Up",61.1
"Scotland School District","=""1230011""","All Grades","Sit and Reach",88.9
"Seymour School District","=""1240011""","All Grades","All Tests - District",41.7
"Seymour School District","=""1240011""","All Grades","Curl Up",84.8
"Seymour School District","=""1240011""","All Grades","Mile Run",61.6
"Seymour School District","=""1240011""","All Grades","Push Up",59.6
"Seymour School District","=""1240011""","All Grades","Sit and Reach",69.4
"Sharon School District","=""1250011""","All Grades","All Tests - District",56.1
"Sharon School District","=""1250011""","All Grades","Curl Up",92.4
"Sharon School District","=""1250011""","All Grades","Mile Run",66.7
"Sharon School District","=""1250011""","All Grades","Push Up",74.2
"Sharon School District","=""1250011""","All Grades","Sit and Reach",81.8
"Shelton School District","=""1260011""","All Grades","All Tests - District",60.6
"Shelton School District","=""1260011""","All Grades","Curl Up",88.0
"Shelton School District","=""1260011""","All Grades","Mile Run",78.2
"Shelton School District","=""1260011""","All Grades","Push Up",78.3
"Shelton School District","=""1260011""","All Grades","Sit and Reach",89.1
"Sherman School District","=""1270011""","All Grades","All Tests - District",60.0
"Sherman School District","=""1270011""","All Grades","Curl Up",73.5
"Sherman School District","=""1270011""","All Grades","Mile Run",91.6
"Sherman School District","=""1270011""","All Grades","Push Up",80.6
"Sherman School District","=""1270011""","All Grades","Sit and Reach",89.0
"Side By Side Charter School District","=""2700013""","All Grades","All Tests - District",56.5
"Side By Side Charter School District","=""2700013""","All Grades","Curl Up",71.0
"Side By Side Charter School District","=""2700013""","All Grades","Mile Run",85.5
"Side By Side Charter School District","=""2700013""","All Grades","Push Up",82.3
"Side By Side Charter School District","=""2700013""","All Grades","Sit and Reach",91.9
"Simsbury School District","=""1280011""","All Grades","All Tests - District",64.0
"Simsbury School District","=""1280011""","All Grades","Curl Up",85.6
"Simsbury School District","=""1280011""","All Grades","Mile Run",82.9
"Simsbury School District","=""1280011""","All Grades","Push Up",81.9
"Simsbury School District","=""1280011""","All Grades","Sit and Reach",89.2
"Somers School District","=""1290011""","All Grades","All Tests - District",65.7
"Somers School District","=""1290011""","All Grades","Curl Up",88.7
"Somers School District","=""1290011""","All Grades","Mile Run",80.9
"Somers School District","=""1290011""","All Grades","Push Up",83.2
"Somers School District","=""1290011""","All Grades","Sit and Reach",86.0
"South Windsor School District","=""1320011""","All Grades","All Tests - District",51.2
"South Windsor School District","=""1320011""","All Grades","Curl Up",87.9
"South Windsor School District","=""1320011""","All Grades","Mile Run",77.1
"South Windsor School District","=""1320011""","All Grades","Push Up",75.0
"South Windsor School District","=""1320011""","All Grades","Sit and Reach",78.5
"Southington School District","=""1310011""","All Grades","All Tests - District",54.0
"Southington School District","=""1310011""","All Grades","Curl Up",82.6
"Southington School District","=""1310011""","All Grades","Mile Run",73.9
"Southington School District","=""1310011""","All Grades","Push Up",78.1
"Southington School District","=""1310011""","All Grades","Sit and Reach",79.8
"Sprague School District","=""1330011""","All Grades","All Tests - District",65.3
"Sprague School District","=""1330011""","All Grades","Curl Up",90.8
"Sprague School District","=""1330011""","All Grades","Mile Run",73.5
"Sprague School District","=""1330011""","All Grades","Push Up",81.6
"Sprague School District","=""1330011""","All Grades","Sit and Reach",94.9
"Stafford School District","=""1340011""","All Grades","All Tests - District",40.7
"Stafford School District","=""1340011""","All Grades","Curl Up",65.7
"Stafford School District","=""1340011""","All Grades","Mile Run",71.3
"Stafford School District","=""1340011""","All Grades","Push Up",61.2
"Stafford School District","=""1340011""","All Grades","Sit and Reach",86.0
"Stamford School District","=""1350011""","All Grades","All Tests - District",45.7
"Stamford School District","=""1350011""","All Grades","Curl Up",85.5
"Stamford School District","=""1350011""","All Grades","Mile Run",63.1
"Stamford School District","=""1350011""","All Grades","Push Up",76.8
"Stamford School District","=""1350011""","All Grades","Sit and Reach",85.7
"Sterling School District","=""1360011""","All Grades","All Tests - District",72.2
"Sterling School District","=""1360011""","All Grades","Curl Up",97.2
"Sterling School District","=""1360011""","All Grades","Mile Run",80.6
"Sterling School District","=""1360011""","All Grades","Push Up",83.3
"Sterling School District","=""1360011""","All Grades","Sit and Reach",97.9
"Stonington School District","=""1370011""","All Grades","All Tests - District",71.4
"Stonington School District","=""1370011""","All Grades","Curl Up",92.2
"Stonington School District","=""1370011""","All Grades","Mile Run",87.0
"Stonington School District","=""1370011""","All Grades","Push Up",82.8
"Stonington School District","=""1370011""","All Grades","Sit and Reach",92.1
"Stratford School District","=""1380011""","All Grades","All Tests - District",53.9
"Stratford School District","=""1380011""","All Grades","Curl Up",89.9
"Stratford School District","=""1380011""","All Grades","Mile Run",65.4
"Stratford School District","=""1380011""","All Grades","Push Up",81.4
"Stratford School District","=""1380011""","All Grades","Sit and Reach",86.8
"Suffield School District","=""1390011""","All Grades","All Tests - District",55.0
"Suffield School District","=""1390011""","All Grades","Curl Up",87.7
"Suffield School District","=""1390011""","All Grades","Mile Run",81.0
"Suffield School District","=""1390011""","All Grades","Push Up",73.7
"Suffield School District","=""1390011""","All Grades","Sit and Reach",83.9
"The Bridge Academy District","=""2690013""","All Grades","All Tests - District",32.0
"The Bridge Academy District","=""2690013""","All Grades","Curl Up",87.6
"The Bridge Academy District","=""2690013""","All Grades","Mile Run",43.3
"The Bridge Academy District","=""2690013""","All Grades","Push Up",78.4
"The Bridge Academy District","=""2690013""","All Grades","Sit and Reach",58.8
"The Gilbert School District","=""9020022""","All Grades","All Tests - District",31.0
"The Gilbert School District","=""9020022""","All Grades","Curl Up",66.7
"The Gilbert School District","=""9020022""","All Grades","Mile Run",53.6
"The Gilbert School District","=""9020022""","All Grades","Push Up",58.3
"The Gilbert School District","=""9020022""","All Grades","Sit and Reach",65.5
"Thomaston School District","=""1400011""","All Grades","All Tests - District",52.4
"Thomaston School District","=""1400011""","All Grades","Curl Up",84.2
"Thomaston School District","=""1400011""","All Grades","Mile Run",74.8
"Thomaston School District","=""1400011""","All Grades","Push Up",57.7
"Thomaston School District","=""1400011""","All Grades","Sit and Reach",91.5
"Thompson School District","=""1410011""","All Grades","All Tests - District",32.8
"Thompson School District","=""1410011""","All Grades","Curl Up",75.0
"Thompson School District","=""1410011""","All Grades","Mile Run",55.9
"Thompson School District","=""1410011""","All Grades","Push Up",51.9
"Thompson School District","=""1410011""","All Grades","Sit and Reach",85.6
"Tolland School District","=""1420011""","All Grades","All Tests - District",60.0
"Tolland School District","=""1420011""","All Grades","Curl Up",94.3
"Tolland School District","=""1420011""","All Grades","Mile Run",75.1
"Tolland School District","=""1420011""","All Grades","Push Up",77.6
"Tolland School District","=""1420011""","All Grades","Sit and Reach",82.8
"Torrington School District","=""1430011""","All Grades","All Tests - District",29.0
"Torrington School District","=""1430011""","All Grades","Curl Up",76.9
"Torrington School District","=""1430011""","All Grades","Mile Run",49.7
"Torrington School District","=""1430011""","All Grades","Push Up",64.8
"Torrington School District","=""1430011""","All Grades","Sit and Reach",74.5
"Trailblazers Academy District","=""2780013""","All Grades","All Tests - District",34.5
"Trailblazers Academy District","=""2780013""","All Grades","Curl Up",79.1
"Trailblazers Academy District","=""2780013""","All Grades","Mile Run",74.5
"Trailblazers Academy District","=""2780013""","All Grades","Push Up",50.9
"Trailblazers Academy District","=""2780013""","All Grades","Sit and Reach",87.3
"Trumbull School District","=""1440011""","All Grades","All Tests - District",65.6
"Trumbull School District","=""1440011""","All Grades","Curl Up",89.8
"Trumbull School District","=""1440011""","All Grades","Mile Run",81.7
"Trumbull School District","=""1440011""","All Grades","Push Up",86.3
"Trumbull School District","=""1440011""","All Grades","Sit and Reach",87.9
"Union School District","=""1450011""","All Grades","All Tests - District",87.5
"Union School District","=""1450011""","All Grades","Curl Up",100.0
"Union School District","=""1450011""","All Grades","Mile Run",91.7
"Union School District","=""1450011""","All Grades","Push Up",91.7
"Union School District","=""1450011""","All Grades","Sit and Reach",95.8
"Vernon School District","=""1460011""","All Grades","All Tests - District",55.5
"Vernon School District","=""1460011""","All Grades","Curl Up",82.2
"Vernon School District","=""1460011""","All Grades","Mile Run",74.1
"Vernon School District","=""1460011""","All Grades","Push Up",81.2
"Vernon School District","=""1460011""","All Grades","Sit and Reach",87.2
"Voluntown School District","=""1470011""","All Grades","All Tests - District",57.6
"Voluntown School District","=""1470011""","All Grades","Curl Up",92.9
"Voluntown School District","=""1470011""","All Grades","Mile Run",76.5
"Voluntown School District","=""1470011""","All Grades","Push Up",78.8
"Voluntown School District","=""1470011""","All Grades","Sit and Reach",92.9
"Wallingford School District","=""1480011""","All Grades","All Tests - District",42.5
"Wallingford School District","=""1480011""","All Grades","Curl Up",91.3
"Wallingford School District","=""1480011""","All Grades","Mile Run",61.8
"Wallingford School District","=""1480011""","All Grades","Push Up",75.6
"Wallingford School District","=""1480011""","All Grades","Sit and Reach",77.4
"Waterbury School District","=""1510011""","All Grades","All Tests - District",39.2
"Waterbury School District","=""1510011""","All Grades","Curl Up",79.1
"Waterbury School District","=""1510011""","All Grades","Mile Run",64.7
"Waterbury School District","=""1510011""","All Grades","Push Up",65.3
"Waterbury School District","=""1510011""","All Grades","Sit and Reach",82.6
"Waterford School District","=""1520011""","All Grades","All Tests - District",50.5
"Waterford School District","=""1520011""","All Grades","Curl Up",78.0
"Waterford School District","=""1520011""","All Grades","Mile Run",75.0
"Waterford School District","=""1520011""","All Grades","Push Up",73.1
"Waterford School District","=""1520011""","All Grades","Sit and Reach",80.9
"Watertown School District","=""1530011""","All Grades","All Tests - District",50.1
"Watertown School District","=""1530011""","All Grades","Curl Up",79.6
"Watertown School District","=""1530011""","All Grades","Mile Run",68.6
"Watertown School District","=""1530011""","All Grades","Push Up",72.9
"Watertown School District","=""1530011""","All Grades","Sit and Reach",89.0
"West Hartford School District","=""1550011""","All Grades","All Tests - District",63.1
"West Hartford School District","=""1550011""","All Grades","Curl Up",88.3
"West Hartford School District","=""1550011""","All Grades","Mile Run",81.6
"West Hartford School District","=""1550011""","All Grades","Push Up",83.6
"West Hartford School District","=""1550011""","All Grades","Sit and Reach",88.4
"West Haven School District","=""1560011""","All Grades","All Tests - District",30.0
"West Haven School District","=""1560011""","All Grades","Curl Up",71.7
"West Haven School District","=""1560011""","All Grades","Mile Run",50.9
"West Haven School District","=""1560011""","All Grades","Push Up",57.9
"West Haven School District","=""1560011""","All Grades","Sit and Reach",71.0
"Westbrook School District","=""1540011""","All Grades","All Tests - District",59.8
"Westbrook School District","=""1540011""","All Grades","Curl Up",85.8
"Westbrook School District","=""1540011""","All Grades","Mile Run",91.3
"Westbrook School District","=""1540011""","All Grades","Push Up",78.0
