"Physical Fitness Tests: Students Reaching Health Standard, 2008-09"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Monroe School District","=""0850011""","All Grades","Mile Run",49.5
"Monroe School District","=""0850011""","All Grades","Push Up",77.3
"Monroe School District","=""0850011""","All Grades","Sit and Reach",78.6
"Montville School District","=""0860011""","All Grades","All Tests - District",22.3
"Montville School District","=""0860011""","All Grades","Curl Up",58.0
"Montville School District","=""0860011""","All Grades","Mile Run",39.0
"Montville School District","=""0860011""","All Grades","Push Up",53.5
"Montville School District","=""0860011""","All Grades","Sit and Reach",70.9
"Naugatuck School District","=""0880011""","All Grades","All Tests - District",28.5
"Naugatuck School District","=""0880011""","All Grades","Curl Up",71.9
"Naugatuck School District","=""0880011""","All Grades","Mile Run",40.5
"Naugatuck School District","=""0880011""","All Grades","Push Up",61.2
"Naugatuck School District","=""0880011""","All Grades","Sit and Reach",73.6
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","All Tests - District","*"
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Curl Up",52.4
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Mile Run","*"
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Push Up",28.6
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Sit and Reach",74.3
"New Britain School District","=""0890011""","All Grades","All Tests - District",17.5
"New Britain School District","=""0890011""","All Grades","Curl Up",63.1
"New Britain School District","=""0890011""","All Grades","Mile Run",27.4
"New Britain School District","=""0890011""","All Grades","Push Up",54.0
"New Britain School District","=""0890011""","All Grades","Sit and Reach",67.9
"New Canaan School District","=""0900011""","All Grades","All Tests - District",56.7
"New Canaan School District","=""0900011""","All Grades","Curl Up",93.9
"New Canaan School District","=""0900011""","All Grades","Mile Run",75.0
"New Canaan School District","=""0900011""","All Grades","Push Up",88.9
"New Canaan School District","=""0900011""","All Grades","Sit and Reach",79.5
"New Fairfield School District","=""0910011""","All Grades","All Tests - District",43.3
"New Fairfield School District","=""0910011""","All Grades","Curl Up",91.9
"New Fairfield School District","=""0910011""","All Grades","Mile Run",54.5
"New Fairfield School District","=""0910011""","All Grades","Push Up",85.6
"New Fairfield School District","=""0910011""","All Grades","Sit and Reach",75.2
"New Hartford School District","=""0920011""","All Grades","All Tests - District",14.4
"New Hartford School District","=""0920011""","All Grades","Curl Up",73.7
"New Hartford School District","=""0920011""","All Grades","Mile Run",42.5
"New Hartford School District","=""0920011""","All Grades","Push Up",59.3
"New Hartford School District","=""0920011""","All Grades","Sit and Reach",41.3
"New Haven School District","=""0930011""","All Grades","All Tests - District",24.2
"New Haven School District","=""0930011""","All Grades","Curl Up",72.4
"New Haven School District","=""0930011""","All Grades","Mile Run",34.3
"New Haven School District","=""0930011""","All Grades","Push Up",55.9
"New Haven School District","=""0930011""","All Grades","Sit and Reach",72.4
"New London School District","=""0950011""","All Grades","All Tests - District",19.6
"New London School District","=""0950011""","All Grades","Curl Up",70.1
"New London School District","=""0950011""","All Grades","Mile Run",26.0
"New London School District","=""0950011""","All Grades","Push Up",62.6
"New London School District","=""0950011""","All Grades","Sit and Reach",70.8
"New Milford School District","=""0960011""","All Grades","All Tests - District",37.2
"New Milford School District","=""0960011""","All Grades","Curl Up",78.4
"New Milford School District","=""0960011""","All Grades","Mile Run",49.4
"New Milford School District","=""0960011""","All Grades","Push Up",67.4
"New Milford School District","=""0960011""","All Grades","Sit and Reach",71.8
"Newington School District","=""0940011""","All Grades","All Tests - District",34.6
"Newington School District","=""0940011""","All Grades","Curl Up",86.3
"Newington School District","=""0940011""","All Grades","Mile Run",51.3
"Newington School District","=""0940011""","All Grades","Push Up",66.8
"Newington School District","=""0940011""","All Grades","Sit and Reach",71.3
"Newtown School District","=""0970011""","All Grades","All Tests - District",54.2
"Newtown School District","=""0970011""","All Grades","Curl Up",91.5
"Newtown School District","=""0970011""","All Grades","Mile Run",66.8
"Newtown School District","=""0970011""","All Grades","Push Up",87.5
"Newtown School District","=""0970011""","All Grades","Sit and Reach",80.8
"Norfolk School District","=""0980011""","All Grades","All Tests - District",56.9
"Norfolk School District","=""0980011""","All Grades","Curl Up",94.1
"Norfolk School District","=""0980011""","All Grades","Mile Run",56.9
"Norfolk School District","=""0980011""","All Grades","Push Up",84.3
"Norfolk School District","=""0980011""","All Grades","Sit and Reach",94.1
"North Branford School District","=""0990011""","All Grades","All Tests - District",45.9
"North Branford School District","=""0990011""","All Grades","Curl Up",87.9
"North Branford School District","=""0990011""","All Grades","Mile Run",51.2
"North Branford School District","=""0990011""","All Grades","Push Up",81.7
"North Branford School District","=""0990011""","All Grades","Sit and Reach",83.2
"North Canaan School District","=""1000011""","All Grades","All Tests - District",24.3
"North Canaan School District","=""1000011""","All Grades","Curl Up",90.7
"North Canaan School District","=""1000011""","All Grades","Mile Run",38.3
"North Canaan School District","=""1000011""","All Grades","Push Up",34.6
"North Canaan School District","=""1000011""","All Grades","Sit and Reach",70.1
"North Haven School District","=""1010011""","All Grades","All Tests - District",34.7
"North Haven School District","=""1010011""","All Grades","Curl Up",87.5
"North Haven School District","=""1010011""","All Grades","Mile Run",49.1
"North Haven School District","=""1010011""","All Grades","Push Up",64.1
"North Haven School District","=""1010011""","All Grades","Sit and Reach",84.2
"North Stonington School District","=""1020011""","All Grades","All Tests - District",29.2
"North Stonington School District","=""1020011""","All Grades","Curl Up",78.6
"North Stonington School District","=""1020011""","All Grades","Mile Run",40.9
"North Stonington School District","=""1020011""","All Grades","Push Up",73.5
"North Stonington School District","=""1020011""","All Grades","Sit and Reach",69.6
"Norwalk School District","=""1030011""","All Grades","All Tests - District",33.1
"Norwalk School District","=""1030011""","All Grades","Curl Up",80.9
"Norwalk School District","=""1030011""","All Grades","Mile Run",42.8
"Norwalk School District","=""1030011""","All Grades","Push Up",69.9
"Norwalk School District","=""1030011""","All Grades","Sit and Reach",73.0
"Norwich Free Academy District","=""9010022""","All Grades","All Tests - District",39.2
"Norwich Free Academy District","=""9010022""","All Grades","Curl Up",83.8
"Norwich Free Academy District","=""9010022""","All Grades","Mile Run",51.3
"Norwich Free Academy District","=""9010022""","All Grades","Push Up",77.4
"Norwich Free Academy District","=""9010022""","All Grades","Sit and Reach",83.0
"Norwich School District","=""1040011""","All Grades","All Tests - District",23.1
"Norwich School District","=""1040011""","All Grades","Curl Up",71.6
"Norwich School District","=""1040011""","All Grades","Mile Run",33.5
"Norwich School District","=""1040011""","All Grades","Push Up",53.7
"Norwich School District","=""1040011""","All Grades","Sit and Reach",71.1
"Odyssey Community School District","=""2630013""","All Grades","All Tests - District",18.2
"Odyssey Community School District","=""2630013""","All Grades","Curl Up",80.7
"Odyssey Community School District","=""2630013""","All Grades","Mile Run",29.5
"Odyssey Community School District","=""2630013""","All Grades","Push Up",58.0
"Odyssey Community School District","=""2630013""","All Grades","Sit and Reach",65.9
"Old Saybrook School District","=""1060011""","All Grades","All Tests - District",50.0
"Old Saybrook School District","=""1060011""","All Grades","Curl Up",85.9
"Old Saybrook School District","=""1060011""","All Grades","Mile Run",68.0
"Old Saybrook School District","=""1060011""","All Grades","Push Up",65.9
"Old Saybrook School District","=""1060011""","All Grades","Sit and Reach",75.0
"Orange School District","=""1070011""","All Grades","All Tests - District",53.1
"Orange School District","=""1070011""","All Grades","Curl Up",75.1
"Orange School District","=""1070011""","All Grades","Mile Run",70.4
"Orange School District","=""1070011""","All Grades","Push Up",66.2
"Orange School District","=""1070011""","All Grades","Sit and Reach",80.4
"Oxford School District","=""1080011""","All Grades","All Tests - District",42.4
"Oxford School District","=""1080011""","All Grades","Curl Up",92.1
"Oxford School District","=""1080011""","All Grades","Mile Run",58.1
"Oxford School District","=""1080011""","All Grades","Push Up",78.3
"Oxford School District","=""1080011""","All Grades","Sit and Reach",75.9
"Park City Prep Charter School District","=""2830013""","All Grades","All Tests - District",29.4
"Park City Prep Charter School District","=""2830013""","All Grades","Curl Up",51.0
"Park City Prep Charter School District","=""2830013""","All Grades","Mile Run",61.5
"Park City Prep Charter School District","=""2830013""","All Grades","Push Up",52.4
"Park City Prep Charter School District","=""2830013""","All Grades","Sit and Reach",87.4
"Plainfield School District","=""1090011""","All Grades","All Tests - District",37.1
"Plainfield School District","=""1090011""","All Grades","Curl Up",81.8
"Plainfield School District","=""1090011""","All Grades","Mile Run",45.5
"Plainfield School District","=""1090011""","All Grades","Push Up",67.9
"Plainfield School District","=""1090011""","All Grades","Sit and Reach",72.8
"Plainville School District","=""1100011""","All Grades","All Tests - District",30.4
"Plainville School District","=""1100011""","All Grades","Curl Up",81.2
"Plainville School District","=""1100011""","All Grades","Mile Run",44.3
"Plainville School District","=""1100011""","All Grades","Push Up",57.5
"Plainville School District","=""1100011""","All Grades","Sit and Reach",76.3
"Plymouth School District","=""1110011""","All Grades","All Tests - District",41.9
"Plymouth School District","=""1110011""","All Grades","Curl Up",79.0
"Plymouth School District","=""1110011""","All Grades","Mile Run",49.1
"Plymouth School District","=""1110011""","All Grades","Push Up",62.9
"Plymouth School District","=""1110011""","All Grades","Sit and Reach",83.6
"Pomfret School District","=""1120011""","All Grades","All Tests - District",29.3
"Pomfret School District","=""1120011""","All Grades","Curl Up",64.6
"Pomfret School District","=""1120011""","All Grades","Mile Run",49.4
"Pomfret School District","=""1120011""","All Grades","Push Up",46.3
"Pomfret School District","=""1120011""","All Grades","Sit and Reach",69.5
"Portland School District","=""1130011""","All Grades","All Tests - District",27.4
"Portland School District","=""1130011""","All Grades","Curl Up",75.4
"Portland School District","=""1130011""","All Grades","Mile Run",52.0
"Portland School District","=""1130011""","All Grades","Push Up",58.9
"Portland School District","=""1130011""","All Grades","Sit and Reach",61.9
"Preston School District","=""1140011""","All Grades","All Tests - District",31.7
"Preston School District","=""1140011""","All Grades","Curl Up",80.6
"Preston School District","=""1140011""","All Grades","Mile Run",37.4
"Preston School District","=""1140011""","All Grades","Push Up",61.2
"Preston School District","=""1140011""","All Grades","Sit and Reach",63.3
"Putnam School District","=""1160011""","All Grades","All Tests - District",34.8
"Putnam School District","=""1160011""","All Grades","Curl Up",88.3
"Putnam School District","=""1160011""","All Grades","Mile Run",43.0
"Putnam School District","=""1160011""","All Grades","Push Up",69.6
"Putnam School District","=""1160011""","All Grades","Sit and Reach",77.5
"Redding School District","=""1170011""","All Grades","All Tests - District",60.1
"Redding School District","=""1170011""","All Grades","Curl Up",93.7
"Redding School District","=""1170011""","All Grades","Mile Run",71.3
"Redding School District","=""1170011""","All Grades","Push Up",90.2
"Redding School District","=""1170011""","All Grades","Sit and Reach",84.4
"Regional School District 01","=""2010012""","All Grades","All Tests - District",39.7
"Regional School District 01","=""2010012""","All Grades","Curl Up",87.3
"Regional School District 01","=""2010012""","All Grades","Mile Run",52.4
"Regional School District 01","=""2010012""","All Grades","Push Up",73.0
"Regional School District 01","=""2010012""","All Grades","Sit and Reach",68.3
"Regional School District 04","=""2040012""","All Grades","All Tests - District",55.5
"Regional School District 04","=""2040012""","All Grades","Curl Up",91.6
"Regional School District 04","=""2040012""","All Grades","Mile Run",75.8
"Regional School District 04","=""2040012""","All Grades","Push Up",76.7
"Regional School District 04","=""2040012""","All Grades","Sit and Reach",86.3
"Regional School District 05","=""2050012""","All Grades","All Tests - District",58.3
"Regional School District 05","=""2050012""","All Grades","Curl Up",92.2
"Regional School District 05","=""2050012""","All Grades","Mile Run",69.1
"Regional School District 05","=""2050012""","All Grades","Push Up",91.2
"Regional School District 05","=""2050012""","All Grades","Sit and Reach",82.5
"Regional School District 06","=""2060012""","All Grades","All Tests - District",46.6
"Regional School District 06","=""2060012""","All Grades","Curl Up",86.4
"Regional School District 06","=""2060012""","All Grades","Mile Run",60.8
"Regional School District 06","=""2060012""","All Grades","Push Up",78.6
"Regional School District 06","=""2060012""","All Grades","Sit and Reach",77.0
"Regional School District 07","=""2070012""","All Grades","All Tests - District",41.6
"Regional School District 07","=""2070012""","All Grades","Curl Up",93.3
"Regional School District 07","=""2070012""","All Grades","Mile Run",51.4
"Regional School District 07","=""2070012""","All Grades","Push Up",66.8
"Regional School District 07","=""2070012""","All Grades","Sit and Reach",83.5
"Regional School District 08","=""2080012""","All Grades","All Tests - District",49.1
"Regional School District 08","=""2080012""","All Grades","Curl Up",78.2
"Regional School District 08","=""2080012""","All Grades","Mile Run",65.2
"Regional School District 08","=""2080012""","All Grades","Push Up",77.0
"Regional School District 08","=""2080012""","All Grades","Sit and Reach",81.9
"Regional School District 10","=""2100012""","All Grades","All Tests - District",43.8
"Regional School District 10","=""2100012""","All Grades","Curl Up",89.5
"Regional School District 10","=""2100012""","All Grades","Mile Run",58.1
"Regional School District 10","=""2100012""","All Grades","Push Up",83.7
"Regional School District 10","=""2100012""","All Grades","Sit and Reach",69.9
"Regional School District 11","=""2110012""","All Grades","All Tests - District",42.9
"Regional School District 11","=""2110012""","All Grades","Curl Up",82.7
"Regional School District 11","=""2110012""","All Grades","Mile Run",61.2
"Regional School District 11","=""2110012""","All Grades","Push Up",77.6
"Regional School District 11","=""2110012""","All Grades","Sit and Reach",59.2
"Regional School District 12","=""2120012""","All Grades","All Tests - District",55.3
"Regional School District 12","=""2120012""","All Grades","Curl Up",89.4
"Regional School District 12","=""2120012""","All Grades","Mile Run",63.8
"Regional School District 12","=""2120012""","All Grades","Push Up",81.2
"Regional School District 12","=""2120012""","All Grades","Sit and Reach",83.3
"Regional School District 13","=""2130012""","All Grades","All Tests - District",50.0
"Regional School District 13","=""2130012""","All Grades","Curl Up",89.2
"Regional School District 13","=""2130012""","All Grades","Mile Run",60.8
"Regional School District 13","=""2130012""","All Grades","Push Up",78.1
"Regional School District 13","=""2130012""","All Grades","Sit and Reach",78.4
"Regional School District 14","=""2140012""","All Grades","All Tests - District",41.1
"Regional School District 14","=""2140012""","All Grades","Curl Up",87.0
"Regional School District 14","=""2140012""","All Grades","Mile Run",53.1
"Regional School District 14","=""2140012""","All Grades","Push Up",79.7
"Regional School District 14","=""2140012""","All Grades","Sit and Reach",75.8
"Regional School District 15","=""2150012""","All Grades","All Tests - District",48.1
"Regional School District 15","=""2150012""","All Grades","Curl Up",90.6
"Regional School District 15","=""2150012""","All Grades","Mile Run",64.7
"Regional School District 15","=""2150012""","All Grades","Push Up",74.7
"Regional School District 15","=""2150012""","All Grades","Sit and Reach",81.4
"Regional School District 16","=""2160012""","All Grades","All Tests - District",35.4
"Regional School District 16","=""2160012""","All Grades","Curl Up",87.9
"Regional School District 16","=""2160012""","All Grades","Mile Run",47.5
"Regional School District 16","=""2160012""","All Grades","Push Up",81.3
"Regional School District 16","=""2160012""","All Grades","Sit and Reach",75.8
"Regional School District 17","=""2170012""","All Grades","All Tests - District",41.5
"Regional School District 17","=""2170012""","All Grades","Curl Up",84.8
"Regional School District 17","=""2170012""","All Grades","Mile Run",61.6
"Regional School District 17","=""2170012""","All Grades","Push Up",79.9
"Regional School District 17","=""2170012""","All Grades","Sit and Reach",61.9
"Regional School District 18","=""2180012""","All Grades","All Tests - District",40.5
"Regional School District 18","=""2180012""","All Grades","Curl Up",85.8
"Regional School District 18","=""2180012""","All Grades","Mile Run",62.2
"Regional School District 18","=""2180012""","All Grades","Push Up",63.7
"Regional School District 18","=""2180012""","All Grades","Sit and Reach",70.6
"Regional School District 19","=""2190012""","All Grades","All Tests - District",47.9
"Regional School District 19","=""2190012""","All Grades","Curl Up",93.3
"Regional School District 19","=""2190012""","All Grades","Mile Run",52.9
"Regional School District 19","=""2190012""","All Grades","Push Up",87.5
"Regional School District 19","=""2190012""","All Grades","Sit and Reach",86.7
"Ridgefield School District","=""1180011""","All Grades","All Tests - District",39.9
"Ridgefield School District","=""1180011""","All Grades","Curl Up",88.1
"Ridgefield School District","=""1180011""","All Grades","Mile Run",61.4
"Ridgefield School District","=""1180011""","All Grades","Push Up",84.2
"Ridgefield School District","=""1180011""","All Grades","Sit and Reach",65.3
"Rocky Hill School District","=""1190011""","All Grades","All Tests - District",44.5
"Rocky Hill School District","=""1190011""","All Grades","Curl Up",80.5
"Rocky Hill School District","=""1190011""","All Grades","Mile Run",61.6
"Rocky Hill School District","=""1190011""","All Grades","Push Up",72.7
"Rocky Hill School District","=""1190011""","All Grades","Sit and Reach",84.3
"Salem School District","=""1210011""","All Grades","All Tests - District",51.5
"Salem School District","=""1210011""","All Grades","Curl Up",84.2
"Salem School District","=""1210011""","All Grades","Mile Run",84.2
"Salem School District","=""1210011""","All Grades","Push Up",70.9
"Salem School District","=""1210011""","All Grades","Sit and Reach",76.4
"Salisbury School District","=""1220011""","All Grades","All Tests - District",55.0
"Salisbury School District","=""1220011""","All Grades","Curl Up",76.6
"Salisbury School District","=""1220011""","All Grades","Mile Run",73.0
"Salisbury School District","=""1220011""","All Grades","Push Up",73.0
"Salisbury School District","=""1220011""","All Grades","Sit and Reach",84.7
"Scotland School District","=""1230011""","All Grades","All Tests - District",46.0
"Scotland School District","=""1230011""","All Grades","Curl Up",98.0
"Scotland School District","=""1230011""","All Grades","Mile Run",62.0
"Scotland School District","=""1230011""","All Grades","Push Up",58.0
"Scotland School District","=""1230011""","All Grades","Sit and Reach",84.0
"Seymour School District","=""1240011""","All Grades","All Tests - District",39.9
"Seymour School District","=""1240011""","All Grades","Curl Up",86.8
"Seymour School District","=""1240011""","All Grades","Mile Run",48.3
"Seymour School District","=""1240011""","All Grades","Push Up",68.0
"Seymour School District","=""1240011""","All Grades","Sit and Reach",75.2
"Sharon School District","=""1250011""","All Grades","All Tests - District",35.1
"Sharon School District","=""1250011""","All Grades","Curl Up",94.7
"Sharon School District","=""1250011""","All Grades","Mile Run",40.4
"Sharon School District","=""1250011""","All Grades","Push Up",68.4
"Sharon School District","=""1250011""","All Grades","Sit and Reach",71.9
"Shelton School District","=""1260011""","All Grades","All Tests - District",37.3
"Shelton School District","=""1260011""","All Grades","Curl Up",85.8
"Shelton School District","=""1260011""","All Grades","Mile Run",47.8
"Shelton School District","=""1260011""","All Grades","Push Up",70.9
"Shelton School District","=""1260011""","All Grades","Sit and Reach",81.0
"Sherman School District","=""1270011""","All Grades","All Tests - District",49.4
"Sherman School District","=""1270011""","All Grades","Curl Up",83.5
"Sherman School District","=""1270011""","All Grades","Mile Run",79.1
"Sherman School District","=""1270011""","All Grades","Push Up",79.1
"Sherman School District","=""1270011""","All Grades","Sit and Reach",77.2
"Side By Side Charter School District","=""2700013""","All Grades","All Tests - District",28.1
"Side By Side Charter School District","=""2700013""","All Grades","Curl Up",80.7
"Side By Side Charter School District","=""2700013""","All Grades","Mile Run",42.1
"Side By Side Charter School District","=""2700013""","All Grades","Push Up",61.4
"Side By Side Charter School District","=""2700013""","All Grades","Sit and Reach",80.7
"Simsbury School District","=""1280011""","All Grades","All Tests - District",47.0
"Simsbury School District","=""1280011""","All Grades","Curl Up",81.6
"Simsbury School District","=""1280011""","All Grades","Mile Run",61.3
"Simsbury School District","=""1280011""","All Grades","Push Up",77.9
"Simsbury School District","=""1280011""","All Grades","Sit and Reach",79.5
"Somers School District","=""1290011""","All Grades","All Tests - District",45.6
"Somers School District","=""1290011""","All Grades","Curl Up",83.3
"Somers School District","=""1290011""","All Grades","Mile Run",58.7
"Somers School District","=""1290011""","All Grades","Push Up",85.9
"Somers School District","=""1290011""","All Grades","Sit and Reach",75.2
"South Windsor School District","=""1320011""","All Grades","All Tests - District",28.4
"South Windsor School District","=""1320011""","All Grades","Curl Up",82.0
"South Windsor School District","=""1320011""","All Grades","Mile Run",42.2
"South Windsor School District","=""1320011""","All Grades","Push Up",74.0
"South Windsor School District","=""1320011""","All Grades","Sit and Reach",67.3
"Southington School District","=""1310011""","All Grades","All Tests - District",34.9
"Southington School District","=""1310011""","All Grades","Curl Up",78.4
"Southington School District","=""1310011""","All Grades","Mile Run",49.8
"Southington School District","=""1310011""","All Grades","Push Up",78.2
"Southington School District","=""1310011""","All Grades","Sit and Reach",73.4
"Sprague School District","=""1330011""","All Grades","All Tests - District",51.1
"Sprague School District","=""1330011""","All Grades","Curl Up",86.2
"Sprague School District","=""1330011""","All Grades","Mile Run",51.1
"Sprague School District","=""1330011""","All Grades","Push Up",74.5
"Sprague School District","=""1330011""","All Grades","Sit and Reach",90.4
"Stafford School District","=""1340011""","All Grades","All Tests - District",30.0
"Stafford School District","=""1340011""","All Grades","Curl Up",72.3
"Stafford School District","=""1340011""","All Grades","Mile Run",49.5
"Stafford School District","=""1340011""","All Grades","Push Up",54.6
"Stafford School District","=""1340011""","All Grades","Sit and Reach",70.0
"Stamford Academy District","=""2820013""","All Grades","All Tests - District","*"
"Stamford Academy District","=""2820013""","All Grades","Curl Up","*"
"Stamford Academy District","=""2820013""","All Grades","Mile Run",15.8
"Stamford Academy District","=""2820013""","All Grades","Push Up",21.1
"Stamford Academy District","=""2820013""","All Grades","Sit and Reach",18.4
"Stamford School District","=""1350011""","All Grades","All Tests - District",27.2
"Stamford School District","=""1350011""","All Grades","Curl Up",80.8
"Stamford School District","=""1350011""","All Grades","Mile Run",38.0
"Stamford School District","=""1350011""","All Grades","Push Up",67.3
"Stamford School District","=""1350011""","All Grades","Sit and Reach",81.1
"Sterling School District","=""1360011""","All Grades","All Tests - District",48.1
"Sterling School District","=""1360011""","All Grades","Curl Up",100.0
"Sterling School District","=""1360011""","All Grades","Mile Run",48.7
"Sterling School District","=""1360011""","All Grades","Push Up",83.1
"Sterling School District","=""1360011""","All Grades","Sit and Reach",94.8
"Stonington School District","=""1370011""","All Grades","All Tests - District",58.1
"Stonington School District","=""1370011""","All Grades","Curl Up",90.1
"Stonington School District","=""1370011""","All Grades","Mile Run",74.9
"Stonington School District","=""1370011""","All Grades","Push Up",81.3
"Stonington School District","=""1370011""","All Grades","Sit and Reach",83.4
"Stratford School District","=""1380011""","All Grades","All Tests - District",35.1
"Stratford School District","=""1380011""","All Grades","Curl Up",84.6
"Stratford School District","=""1380011""","All Grades","Mile Run",43.4
"Stratford School District","=""1380011""","All Grades","Push Up",80.0
"Stratford School District","=""1380011""","All Grades","Sit and Reach",80.5
"Suffield School District","=""1390011""","All Grades","All Tests - District",43.9
"Suffield School District","=""1390011""","All Grades","Curl Up",90.4
"Suffield School District","=""1390011""","All Grades","Mile Run",60.0
"Suffield School District","=""1390011""","All Grades","Push Up",71.0
"Suffield School District","=""1390011""","All Grades","Sit and Reach",82.9
"The Bridge Academy District","=""2690013""","All Grades","All Tests - District","*"
"The Bridge Academy District","=""2690013""","All Grades","Curl Up",47.6
"The Bridge Academy District","=""2690013""","All Grades","Mile Run","*"
"The Bridge Academy District","=""2690013""","All Grades","Push Up",43.9
"The Bridge Academy District","=""2690013""","All Grades","Sit and Reach",52.4
"The Gilbert School District","=""9020022""","All Grades","All Tests - District",60.3
"The Gilbert School District","=""9020022""","All Grades","Curl Up",80.9
"The Gilbert School District","=""9020022""","All Grades","Mile Run",75.0
"The Gilbert School District","=""9020022""","All Grades","Push Up",76.5
"The Gilbert School District","=""9020022""","All Grades","Sit and Reach",91.2
"Thomaston School District","=""1400011""","All Grades","All Tests - District",34.9
"Thomaston School District","=""1400011""","All Grades","Curl Up",72.5
"Thomaston School District","=""1400011""","All Grades","Mile Run",58.8
"Thomaston School District","=""1400011""","All Grades","Push Up",51.4
"Thomaston School District","=""1400011""","All Grades","Sit and Reach",76.9
"Thompson School District","=""1410011""","All Grades","All Tests - District",18.5
"Thompson School District","=""1410011""","All Grades","Curl Up",60.4
"Thompson School District","=""1410011""","All Grades","Mile Run",32.0
"Thompson School District","=""1410011""","All Grades","Push Up",53.8
"Thompson School District","=""1410011""","All Grades","Sit and Reach",72.3
"Tolland School District","=""1420011""","All Grades","All Tests - District",44.1
"Tolland School District","=""1420011""","All Grades","Curl Up",95.5
"Tolland School District","=""1420011""","All Grades","Mile Run",55.0
"Tolland School District","=""1420011""","All Grades","Push Up",71.8
"Tolland School District","=""1420011""","All Grades","Sit and Reach",73.8
"Torrington School District","=""1430011""","All Grades","All Tests - District",25.9
"Torrington School District","=""1430011""","All Grades","Curl Up",76.2
"Torrington School District","=""1430011""","All Grades","Mile Run",37.3
"Torrington School District","=""1430011""","All Grades","Push Up",68.4
"Torrington School District","=""1430011""","All Grades","Sit and Reach",68.4
"Trailblazers Academy District","=""2780013""","All Grades","All Tests - District",8.8
"Trailblazers Academy District","=""2780013""","All Grades","Curl Up",63.7
"Trailblazers Academy District","=""2780013""","All Grades","Mile Run",14.7
"Trailblazers Academy District","=""2780013""","All Grades","Push Up",46.1
"Trailblazers Academy District","=""2780013""","All Grades","Sit and Reach",70.6
"Trumbull School District","=""1440011""","All Grades","All Tests - District",46.2
"Trumbull School District","=""1440011""","All Grades","Curl Up",86.6
"Trumbull School District","=""1440011""","All Grades","Mile Run",60.0
"Trumbull School District","=""1440011""","All Grades","Push Up",83.3
"Trumbull School District","=""1440011""","All Grades","Sit and Reach",79.7
"Union School District","=""1450011""","All Grades","All Tests - District",81.0
"Union School District","=""1450011""","All Grades","Curl Up",95.2
"Union School District","=""1450011""","All Grades","Mile Run",90.5
"Union School District","=""1450011""","All Grades","Push Up",85.7
"Union School District","=""1450011""","All Grades","Sit and Reach",85.7
"Vernon School District","=""1460011""","All Grades","All Tests - District",39.3
"Vernon School District","=""1460011""","All Grades","Curl Up",83.5
"Vernon School District","=""1460011""","All Grades","Mile Run",48.7
"Vernon School District","=""1460011""","All Grades","Push Up",74.3
"Vernon School District","=""1460011""","All Grades","Sit and Reach",84.8
"Voluntown School District","=""1470011""","All Grades","All Tests - District",43.0
"Voluntown School District","=""1470011""","All Grades","Curl Up",91.9
"Voluntown School District","=""1470011""","All Grades","Mile Run",55.8
"Voluntown School District","=""1470011""","All Grades","Push Up",88.4
"Voluntown School District","=""1470011""","All Grades","Sit and Reach",68.6
"Wallingford School District","=""1480011""","All Grades","All Tests - District",32.5
"Wallingford School District","=""1480011""","All Grades","Curl Up",84.8
"Wallingford School District","=""1480011""","All Grades","Mile Run",48.5
"Wallingford School District","=""1480011""","All Grades","Push Up",67.8
"Wallingford School District","=""1480011""","All Grades","Sit and Reach",67.6
"Waterbury School District","=""1510011""","All Grades","All Tests - District",19.2
"Waterbury School District","=""1510011""","All Grades","Curl Up",76.1
"Waterbury School District","=""1510011""","All Grades","Mile Run",30.9
"Waterbury School District","=""1510011""","All Grades","Push Up",58.8
"Waterbury School District","=""1510011""","All Grades","Sit and Reach",75.3
"Waterford School District","=""1520011""","All Grades","All Tests - District",41.3
"Waterford School District","=""1520011""","All Grades","Curl Up",78.9
"Waterford School District","=""1520011""","All Grades","Mile Run",59.4
"Waterford School District","=""1520011""","All Grades","Push Up",71.0
"Waterford School District","=""1520011""","All Grades","Sit and Reach",77.4
"Watertown School District","=""1530011""","All Grades","All Tests - District",35.4
"Watertown School District","=""1530011""","All Grades","Curl Up",80.0
"Watertown School District","=""1530011""","All Grades","Mile Run",47.0
"Watertown School District","=""1530011""","All Grades","Push Up",72.6
"Watertown School District","=""1530011""","All Grades","Sit and Reach",80.2
"West Hartford School District","=""1550011""","All Grades","All Tests - District",39.4
"West Hartford School District","=""1550011""","All Grades","Curl Up",83.6
"West Hartford School District","=""1550011""","All Grades","Mile Run",57.6
"West Hartford School District","=""1550011""","All Grades","Push Up",72.2
"West Hartford School District","=""1550011""","All Grades","Sit and Reach",71.7
"West Haven School District","=""1560011""","All Grades","All Tests - District",14.9
"West Haven School District","=""1560011""","All Grades","Curl Up",66.8
"West Haven School District","=""1560011""","All Grades","Mile Run",28.8
"West Haven School District","=""1560011""","All Grades","Push Up",56.5
"West Haven School District","=""1560011""","All Grades","Sit and Reach",68.2
"Westbrook School District","=""1540011""","All Grades","All Tests - District",32.5
