"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Middletown School District","=""0830011""","All Grades","Sit and Reach",82.8
"Milford School District","=""0840011""","All Grades","All Tests - District",47.8
"Milford School District","=""0840011""","All Grades","Curl Up",90.0
"Milford School District","=""0840011""","All Grades","Mile Run",58.6
"Milford School District","=""0840011""","All Grades","Push Up",80.7
"Milford School District","=""0840011""","All Grades","Sit and Reach",83.0
"Monroe School District","=""0850011""","All Grades","All Tests - District",53.7
"Monroe School District","=""0850011""","All Grades","Curl Up",87.8
"Monroe School District","=""0850011""","All Grades","Mile Run",74.0
"Monroe School District","=""0850011""","All Grades","Push Up",78.9
"Monroe School District","=""0850011""","All Grades","Sit and Reach",79.7
"Montville School District","=""0860011""","All Grades","All Tests - District",32.2
"Montville School District","=""0860011""","All Grades","Curl Up",74.2
"Montville School District","=""0860011""","All Grades","Mile Run",57.5
"Montville School District","=""0860011""","All Grades","Push Up",53.5
"Montville School District","=""0860011""","All Grades","Sit and Reach",76.0
"Naugatuck School District","=""0880011""","All Grades","All Tests - District",37.2
"Naugatuck School District","=""0880011""","All Grades","Curl Up",77.7
"Naugatuck School District","=""0880011""","All Grades","Mile Run",59.7
"Naugatuck School District","=""0880011""","All Grades","Push Up",65.9
"Naugatuck School District","=""0880011""","All Grades","Sit and Reach",80.7
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","All Tests - District","*"
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Curl Up","*"
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Mile Run",77.5
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Push Up",34.3
"New Beginnings Inc., Family Academy District","=""2800013""","All Grades","Sit and Reach",80.4
"New Britain School District","=""0890011""","All Grades","All Tests - District",30.8
"New Britain School District","=""0890011""","All Grades","Curl Up",56.9
"New Britain School District","=""0890011""","All Grades","Mile Run",58.8
"New Britain School District","=""0890011""","All Grades","Push Up",61.3
"New Britain School District","=""0890011""","All Grades","Sit and Reach",76.6
"New Canaan School District","=""0900011""","All Grades","All Tests - District",77.9
"New Canaan School District","=""0900011""","All Grades","Curl Up",97.3
"New Canaan School District","=""0900011""","All Grades","Mile Run",88.8
"New Canaan School District","=""0900011""","All Grades","Push Up",93.4
"New Canaan School District","=""0900011""","All Grades","Sit and Reach",90.6
"New Fairfield School District","=""0910011""","All Grades","All Tests - District",61.2
"New Fairfield School District","=""0910011""","All Grades","Curl Up",95.7
"New Fairfield School District","=""0910011""","All Grades","Mile Run",78.8
"New Fairfield School District","=""0910011""","All Grades","Push Up",88.3
"New Fairfield School District","=""0910011""","All Grades","Sit and Reach",80.7
"New Hartford School District","=""0920011""","All Grades","All Tests - District",38.9
"New Hartford School District","=""0920011""","All Grades","Curl Up",87.4
"New Hartford School District","=""0920011""","All Grades","Mile Run",98.3
"New Hartford School District","=""0920011""","All Grades","Push Up",58.3
"New Hartford School District","=""0920011""","All Grades","Sit and Reach",69.1
"New Haven School District","=""0930011""","All Grades","All Tests - District",33.4
"New Haven School District","=""0930011""","All Grades","Curl Up",71.7
"New Haven School District","=""0930011""","All Grades","Mile Run",55.3
"New Haven School District","=""0930011""","All Grades","Push Up",63.7
"New Haven School District","=""0930011""","All Grades","Sit and Reach",70.6
"New London School District","=""0950011""","All Grades","All Tests - District",34.9
"New London School District","=""0950011""","All Grades","Curl Up",78.1
"New London School District","=""0950011""","All Grades","Mile Run",62.5
"New London School District","=""0950011""","All Grades","Push Up",60.3
"New London School District","=""0950011""","All Grades","Sit and Reach",76.8
"New Milford School District","=""0960011""","All Grades","All Tests - District",48.7
"New Milford School District","=""0960011""","All Grades","Curl Up",85.1
"New Milford School District","=""0960011""","All Grades","Mile Run",70.1
"New Milford School District","=""0960011""","All Grades","Push Up",69.3
"New Milford School District","=""0960011""","All Grades","Sit and Reach",80.2
"Newington School District","=""0940011""","All Grades","All Tests - District",54.3
"Newington School District","=""0940011""","All Grades","Curl Up",84.7
"Newington School District","=""0940011""","All Grades","Mile Run",78.5
"Newington School District","=""0940011""","All Grades","Push Up",71.6
"Newington School District","=""0940011""","All Grades","Sit and Reach",87.0
"Newtown School District","=""0970011""","All Grades","All Tests - District",71.5
"Newtown School District","=""0970011""","All Grades","Curl Up",95.9
"Newtown School District","=""0970011""","All Grades","Mile Run",82.1
"Newtown School District","=""0970011""","All Grades","Push Up",88.8
"Newtown School District","=""0970011""","All Grades","Sit and Reach",90.8
"Norfolk School District","=""0980011""","All Grades","All Tests - District",59.4
"Norfolk School District","=""0980011""","All Grades","Curl Up",84.4
"Norfolk School District","=""0980011""","All Grades","Mile Run",65.6
"Norfolk School District","=""0980011""","All Grades","Push Up",93.8
"Norfolk School District","=""0980011""","All Grades","Sit and Reach",87.5
"North Branford School District","=""0990011""","All Grades","All Tests - District",45.4
"North Branford School District","=""0990011""","All Grades","Curl Up",84.7
"North Branford School District","=""0990011""","All Grades","Mile Run",59.7
"North Branford School District","=""0990011""","All Grades","Push Up",74.8
"North Branford School District","=""0990011""","All Grades","Sit and Reach",81.8
"North Canaan School District","=""1000011""","All Grades","All Tests - District",30.0
"North Canaan School District","=""1000011""","All Grades","Curl Up",91.8
"North Canaan School District","=""1000011""","All Grades","Mile Run",52.7
"North Canaan School District","=""1000011""","All Grades","Push Up",40.0
"North Canaan School District","=""1000011""","All Grades","Sit and Reach",100.0
"North Haven School District","=""1010011""","All Grades","All Tests - District",54.8
"North Haven School District","=""1010011""","All Grades","Curl Up",84.9
"North Haven School District","=""1010011""","All Grades","Mile Run",74.6
"North Haven School District","=""1010011""","All Grades","Push Up",70.4
"North Haven School District","=""1010011""","All Grades","Sit and Reach",85.9
"North Stonington School District","=""1020011""","All Grades","All Tests - District",52.7
"North Stonington School District","=""1020011""","All Grades","Curl Up",85.8
"North Stonington School District","=""1020011""","All Grades","Mile Run",66.4
"North Stonington School District","=""1020011""","All Grades","Push Up",74.3
"North Stonington School District","=""1020011""","All Grades","Sit and Reach",81.9
"Norwalk School District","=""1030011""","All Grades","All Tests - District",49.1
"Norwalk School District","=""1030011""","All Grades","Curl Up",80.0
"Norwalk School District","=""1030011""","All Grades","Mile Run",68.2
"Norwalk School District","=""1030011""","All Grades","Push Up",72.3
"Norwalk School District","=""1030011""","All Grades","Sit and Reach",78.3
"Norwich Free Academy District","=""9010022""","All Grades","All Tests - District",43.0
"Norwich Free Academy District","=""9010022""","All Grades","Curl Up",81.6
"Norwich Free Academy District","=""9010022""","All Grades","Mile Run",52.5
"Norwich Free Academy District","=""9010022""","All Grades","Push Up",77.5
"Norwich Free Academy District","=""9010022""","All Grades","Sit and Reach",80.4
"Norwich School District","=""1040011""","All Grades","All Tests - District",34.9
"Norwich School District","=""1040011""","All Grades","Curl Up",82.0
"Norwich School District","=""1040011""","All Grades","Mile Run",60.1
"Norwich School District","=""1040011""","All Grades","Push Up",62.5
"Norwich School District","=""1040011""","All Grades","Sit and Reach",77.0
"Odyssey Community School District","=""2630013""","All Grades","All Tests - District",27.0
"Odyssey Community School District","=""2630013""","All Grades","Curl Up",91.0
"Odyssey Community School District","=""2630013""","All Grades","Mile Run",38.2
"Odyssey Community School District","=""2630013""","All Grades","Push Up",49.4
"Odyssey Community School District","=""2630013""","All Grades","Sit and Reach",76.4
"Old Saybrook School District","=""1060011""","All Grades","All Tests - District",60.2
"Old Saybrook School District","=""1060011""","All Grades","Curl Up",85.2
"Old Saybrook School District","=""1060011""","All Grades","Mile Run",82.1
"Old Saybrook School District","=""1060011""","All Grades","Push Up",68.2
"Old Saybrook School District","=""1060011""","All Grades","Sit and Reach",83.6
"Orange School District","=""1070011""","All Grades","All Tests - District",56.5
"Orange School District","=""1070011""","All Grades","Curl Up",76.3
"Orange School District","=""1070011""","All Grades","Mile Run",82.8
"Orange School District","=""1070011""","All Grades","Push Up",70.4
"Orange School District","=""1070011""","All Grades","Sit and Reach",85.0
"Oxford School District","=""1080011""","All Grades","All Tests - District",57.3
"Oxford School District","=""1080011""","All Grades","Curl Up",97.6
"Oxford School District","=""1080011""","All Grades","Mile Run",79.8
"Oxford School District","=""1080011""","All Grades","Push Up",84.5
"Oxford School District","=""1080011""","All Grades","Sit and Reach",80.5
"Park City Prep Charter School District","=""2830013""","All Grades","All Tests - District",19.1
"Park City Prep Charter School District","=""2830013""","All Grades","Curl Up",65.6
"Park City Prep Charter School District","=""2830013""","All Grades","Mile Run",54.1
"Park City Prep Charter School District","=""2830013""","All Grades","Push Up",39.5
"Park City Prep Charter School District","=""2830013""","All Grades","Sit and Reach",54.8
"Plainfield School District","=""1090011""","All Grades","All Tests - District",55.0
"Plainfield School District","=""1090011""","All Grades","Curl Up",88.2
"Plainfield School District","=""1090011""","All Grades","Mile Run",71.4
"Plainfield School District","=""1090011""","All Grades","Push Up",69.2
"Plainfield School District","=""1090011""","All Grades","Sit and Reach",81.0
"Plainville School District","=""1100011""","All Grades","All Tests - District",52.1
"Plainville School District","=""1100011""","All Grades","Curl Up",86.4
"Plainville School District","=""1100011""","All Grades","Mile Run",71.5
"Plainville School District","=""1100011""","All Grades","Push Up",70.9
"Plainville School District","=""1100011""","All Grades","Sit and Reach",87.4
"Plymouth School District","=""1110011""","All Grades","All Tests - District",54.0
"Plymouth School District","=""1110011""","All Grades","Curl Up",85.2
"Plymouth School District","=""1110011""","All Grades","Mile Run",76.1
"Plymouth School District","=""1110011""","All Grades","Push Up",70.0
"Plymouth School District","=""1110011""","All Grades","Sit and Reach",84.2
"Pomfret School District","=""1120011""","All Grades","All Tests - District",41.3
"Pomfret School District","=""1120011""","All Grades","Curl Up",78.4
"Pomfret School District","=""1120011""","All Grades","Mile Run",77.2
"Pomfret School District","=""1120011""","All Grades","Push Up",54.5
"Pomfret School District","=""1120011""","All Grades","Sit and Reach",70.7
"Portland School District","=""1130011""","All Grades","All Tests - District",28.9
"Portland School District","=""1130011""","All Grades","Curl Up",64.9
"Portland School District","=""1130011""","All Grades","Mile Run",50.8
"Portland School District","=""1130011""","All Grades","Push Up",56.5
"Portland School District","=""1130011""","All Grades","Sit and Reach",64.7
"Preston School District","=""1140011""","All Grades","All Tests - District",40.9
"Preston School District","=""1140011""","All Grades","Curl Up",66.2
"Preston School District","=""1140011""","All Grades","Mile Run",70.1
"Preston School District","=""1140011""","All Grades","Push Up",53.9
"Preston School District","=""1140011""","All Grades","Sit and Reach",63.6
"Putnam School District","=""1160011""","All Grades","All Tests - District",54.2
"Putnam School District","=""1160011""","All Grades","Curl Up",80.9
"Putnam School District","=""1160011""","All Grades","Mile Run",63.4
"Putnam School District","=""1160011""","All Grades","Push Up",72.0
"Putnam School District","=""1160011""","All Grades","Sit and Reach",82.2
"Redding School District","=""1170011""","All Grades","All Tests - District",72.1
"Redding School District","=""1170011""","All Grades","Curl Up",90.4
"Redding School District","=""1170011""","All Grades","Mile Run",88.6
"Redding School District","=""1170011""","All Grades","Push Up",87.9
"Redding School District","=""1170011""","All Grades","Sit and Reach",91.6
"Regional School District 01","=""2010012""","All Grades","All Tests - District",40.6
"Regional School District 01","=""2010012""","All Grades","Curl Up",48.4
"Regional School District 01","=""2010012""","All Grades","Mile Run",85.9
"Regional School District 01","=""2010012""","All Grades","Push Up",76.6
"Regional School District 01","=""2010012""","All Grades","Sit and Reach",92.2
"Regional School District 04","=""2040012""","All Grades","All Tests - District",48.7
"Regional School District 04","=""2040012""","All Grades","Curl Up",69.0
"Regional School District 04","=""2040012""","All Grades","Mile Run",77.2
"Regional School District 04","=""2040012""","All Grades","Push Up",71.1
"Regional School District 04","=""2040012""","All Grades","Sit and Reach",86.8
"Regional School District 05","=""2050012""","All Grades","All Tests - District",67.4
"Regional School District 05","=""2050012""","All Grades","Curl Up",95.2
"Regional School District 05","=""2050012""","All Grades","Mile Run",79.5
"Regional School District 05","=""2050012""","All Grades","Push Up",90.1
"Regional School District 05","=""2050012""","All Grades","Sit and Reach",88.5
"Regional School District 06","=""2060012""","All Grades","All Tests - District",54.8
"Regional School District 06","=""2060012""","All Grades","Curl Up",86.3
"Regional School District 06","=""2060012""","All Grades","Mile Run",72.6
"Regional School District 06","=""2060012""","All Grades","Push Up",86.0
"Regional School District 06","=""2060012""","All Grades","Sit and Reach",77.3
"Regional School District 07","=""2070012""","All Grades","All Tests - District",49.0
"Regional School District 07","=""2070012""","All Grades","Curl Up",93.9
"Regional School District 07","=""2070012""","All Grades","Mile Run",72.0
"Regional School District 07","=""2070012""","All Grades","Push Up",73.1
"Regional School District 07","=""2070012""","All Grades","Sit and Reach",77.3
"Regional School District 08","=""2080012""","All Grades","All Tests - District",73.2
"Regional School District 08","=""2080012""","All Grades","Curl Up",90.1
"Regional School District 08","=""2080012""","All Grades","Mile Run",87.8
"Regional School District 08","=""2080012""","All Grades","Push Up",87.0
"Regional School District 08","=""2080012""","All Grades","Sit and Reach",91.4
"Regional School District 10","=""2100012""","All Grades","All Tests - District",61.5
"Regional School District 10","=""2100012""","All Grades","Curl Up",91.3
"Regional School District 10","=""2100012""","All Grades","Mile Run",73.1
"Regional School District 10","=""2100012""","All Grades","Push Up",85.1
"Regional School District 10","=""2100012""","All Grades","Sit and Reach",85.7
"Regional School District 11","=""2110012""","All Grades","All Tests - District",53.1
"Regional School District 11","=""2110012""","All Grades","Curl Up",88.8
"Regional School District 11","=""2110012""","All Grades","Mile Run",63.3
"Regional School District 11","=""2110012""","All Grades","Push Up",74.5
"Regional School District 11","=""2110012""","All Grades","Sit and Reach",92.9
"Regional School District 12","=""2120012""","All Grades","All Tests - District",74.2
"Regional School District 12","=""2120012""","All Grades","Curl Up",89.9
"Regional School District 12","=""2120012""","All Grades","Mile Run",82.2
"Regional School District 12","=""2120012""","All Grades","Push Up",87.5
"Regional School District 12","=""2120012""","All Grades","Sit and Reach",95.1
"Regional School District 13","=""2130012""","All Grades","All Tests - District",67.4
"Regional School District 13","=""2130012""","All Grades","Curl Up",92.7
"Regional School District 13","=""2130012""","All Grades","Mile Run",83.1
"Regional School District 13","=""2130012""","All Grades","Push Up",85.1
"Regional School District 13","=""2130012""","All Grades","Sit and Reach",86.6
"Regional School District 14","=""2140012""","All Grades","All Tests - District",42.5
"Regional School District 14","=""2140012""","All Grades","Curl Up",78.1
"Regional School District 14","=""2140012""","All Grades","Mile Run",65.8
"Regional School District 14","=""2140012""","All Grades","Push Up",83.5
"Regional School District 14","=""2140012""","All Grades","Sit and Reach",88.1
"Regional School District 15","=""2150012""","All Grades","All Tests - District",57.7
"Regional School District 15","=""2150012""","All Grades","Curl Up",81.5
"Regional School District 15","=""2150012""","All Grades","Mile Run",79.9
"Regional School District 15","=""2150012""","All Grades","Push Up",78.9
"Regional School District 15","=""2150012""","All Grades","Sit and Reach",86.8
"Regional School District 16","=""2160012""","All Grades","All Tests - District",50.5
"Regional School District 16","=""2160012""","All Grades","Curl Up",71.0
"Regional School District 16","=""2160012""","All Grades","Mile Run",79.5
"Regional School District 16","=""2160012""","All Grades","Push Up",81.1
"Regional School District 16","=""2160012""","All Grades","Sit and Reach",82.1
"Regional School District 17","=""2170012""","All Grades","All Tests - District",67.2
"Regional School District 17","=""2170012""","All Grades","Curl Up",89.3
"Regional School District 17","=""2170012""","All Grades","Mile Run",78.8
"Regional School District 17","=""2170012""","All Grades","Push Up",88.0
"Regional School District 17","=""2170012""","All Grades","Sit and Reach",89.7
"Regional School District 18","=""2180012""","All Grades","All Tests - District",56.5
"Regional School District 18","=""2180012""","All Grades","Curl Up",86.7
"Regional School District 18","=""2180012""","All Grades","Mile Run",82.9
"Regional School District 18","=""2180012""","All Grades","Push Up",74.4
"Regional School District 18","=""2180012""","All Grades","Sit and Reach",79.0
"Regional School District 19","=""2190012""","All Grades","All Tests - District",60.9
"Regional School District 19","=""2190012""","All Grades","Curl Up",92.2
"Regional School District 19","=""2190012""","All Grades","Mile Run",64.6
"Regional School District 19","=""2190012""","All Grades","Push Up",84.4
"Regional School District 19","=""2190012""","All Grades","Sit and Reach",88.9
"Ridgefield School District","=""1180011""","All Grades","All Tests - District",65.6
"Ridgefield School District","=""1180011""","All Grades","Curl Up",94.2
"Ridgefield School District","=""1180011""","All Grades","Mile Run",83.5
"Ridgefield School District","=""1180011""","All Grades","Push Up",91.5
"Ridgefield School District","=""1180011""","All Grades","Sit and Reach",82.1
"Rocky Hill School District","=""1190011""","All Grades","All Tests - District",63.6
"Rocky Hill School District","=""1190011""","All Grades","Curl Up",89.3
"Rocky Hill School District","=""1190011""","All Grades","Mile Run",74.1
"Rocky Hill School District","=""1190011""","All Grades","Push Up",83.9
"Rocky Hill School District","=""1190011""","All Grades","Sit and Reach",91.0
"Salem School District","=""1210011""","All Grades","All Tests - District",57.9
"Salem School District","=""1210011""","All Grades","Curl Up",89.2
"Salem School District","=""1210011""","All Grades","Mile Run",77.9
"Salem School District","=""1210011""","All Grades","Push Up",74.4
"Salem School District","=""1210011""","All Grades","Sit and Reach",94.9
"Salisbury School District","=""1220011""","All Grades","All Tests - District",65.9
"Salisbury School District","=""1220011""","All Grades","Curl Up",84.6
"Salisbury School District","=""1220011""","All Grades","Mile Run",94.5
"Salisbury School District","=""1220011""","All Grades","Push Up",79.1
"Salisbury School District","=""1220011""","All Grades","Sit and Reach",91.2
"Scotland School District","=""1230011""","All Grades","All Tests - District",66.7
"Scotland School District","=""1230011""","All Grades","Curl Up",72.5
"Scotland School District","=""1230011""","All Grades","Mile Run",90.2
"Scotland School District","=""1230011""","All Grades","Push Up",98.0
"Scotland School District","=""1230011""","All Grades","Sit and Reach",82.4
"Seymour School District","=""1240011""","All Grades","All Tests - District",52.6
"Seymour School District","=""1240011""","All Grades","Curl Up",93.4
"Seymour School District","=""1240011""","All Grades","Mile Run",68.6
"Seymour School District","=""1240011""","All Grades","Push Up",66.4
"Seymour School District","=""1240011""","All Grades","Sit and Reach",85.2
"Sharon School District","=""1250011""","All Grades","All Tests - District",52.4
"Sharon School District","=""1250011""","All Grades","Curl Up",84.1
"Sharon School District","=""1250011""","All Grades","Mile Run",73.0
"Sharon School District","=""1250011""","All Grades","Push Up",68.3
"Sharon School District","=""1250011""","All Grades","Sit and Reach",81.0
"Shelton School District","=""1260011""","All Grades","All Tests - District",56.3
"Shelton School District","=""1260011""","All Grades","Curl Up",85.8
"Shelton School District","=""1260011""","All Grades","Mile Run",72.3
"Shelton School District","=""1260011""","All Grades","Push Up",77.0
"Shelton School District","=""1260011""","All Grades","Sit and Reach",86.5
"Sherman School District","=""1270011""","All Grades","All Tests - District",51.8
"Sherman School District","=""1270011""","All Grades","Curl Up",73.2
"Sherman School District","=""1270011""","All Grades","Mile Run",89.6
"Sherman School District","=""1270011""","All Grades","Push Up",71.3
"Sherman School District","=""1270011""","All Grades","Sit and Reach",87.8
"Side By Side Charter School District","=""2700013""","All Grades","All Tests - District",56.3
"Side By Side Charter School District","=""2700013""","All Grades","Curl Up",87.5
"Side By Side Charter School District","=""2700013""","All Grades","Mile Run",71.9
"Side By Side Charter School District","=""2700013""","All Grades","Push Up",71.9
"Side By Side Charter School District","=""2700013""","All Grades","Sit and Reach",98.4
"Simsbury School District","=""1280011""","All Grades","All Tests - District",69.9
"Simsbury School District","=""1280011""","All Grades","Curl Up",89.3
"Simsbury School District","=""1280011""","All Grades","Mile Run",85.1
"Simsbury School District","=""1280011""","All Grades","Push Up",82.3
"Simsbury School District","=""1280011""","All Grades","Sit and Reach",89.0
"Somers School District","=""1290011""","All Grades","All Tests - District",62.6
"Somers School District","=""1290011""","All Grades","Curl Up",91.5
"Somers School District","=""1290011""","All Grades","Mile Run",78.1
"Somers School District","=""1290011""","All Grades","Push Up",82.9
"Somers School District","=""1290011""","All Grades","Sit and Reach",81.3
"South Windsor School District","=""1320011""","All Grades","All Tests - District",52.1
"South Windsor School District","=""1320011""","All Grades","Curl Up",84.3
"South Windsor School District","=""1320011""","All Grades","Mile Run",81.2
"South Windsor School District","=""1320011""","All Grades","Push Up",78.8
"South Windsor School District","=""1320011""","All Grades","Sit and Reach",82.4
"Southington School District","=""1310011""","All Grades","All Tests - District",56.3
"Southington School District","=""1310011""","All Grades","Curl Up",88.6
"Southington School District","=""1310011""","All Grades","Mile Run",71.7
"Southington School District","=""1310011""","All Grades","Push Up",81.9
"Southington School District","=""1310011""","All Grades","Sit and Reach",81.2
"Sprague School District","=""1330011""","All Grades","All Tests - District",51.0
"Sprague School District","=""1330011""","All Grades","Curl Up",87.5
"Sprague School District","=""1330011""","All Grades","Mile Run",59.4
"Sprague School District","=""1330011""","All Grades","Push Up",74.0
"Sprague School District","=""1330011""","All Grades","Sit and Reach",96.9
"Stafford School District","=""1340011""","All Grades","All Tests - District",47.7
"Stafford School District","=""1340011""","All Grades","Curl Up",74.6
"Stafford School District","=""1340011""","All Grades","Mile Run",76.5
"Stafford School District","=""1340011""","All Grades","Push Up",59.8
"Stafford School District","=""1340011""","All Grades","Sit and Reach",86.0
"Stamford Academy District","=""2820013""","All Grades","All Tests - District",50.0
"Stamford Academy District","=""2820013""","All Grades","Curl Up",66.7
"Stamford Academy District","=""2820013""","All Grades","Mile Run",94.4
"Stamford Academy District","=""2820013""","All Grades","Push Up",58.3
"Stamford Academy District","=""2820013""","All Grades","Sit and Reach",61.1
"Stamford School District","=""1350011""","All Grades","All Tests - District",44.3
"Stamford School District","=""1350011""","All Grades","Curl Up",81.4
"Stamford School District","=""1350011""","All Grades","Mile Run",65.2
"Stamford School District","=""1350011""","All Grades","Push Up",74.1
"Stamford School District","=""1350011""","All Grades","Sit and Reach",84.2
"Sterling School District","=""1360011""","All Grades","All Tests - District",84.0
"Sterling School District","=""1360011""","All Grades","Curl Up",98.8
"Sterling School District","=""1360011""","All Grades","Mile Run",93.3
"Sterling School District","=""1360011""","All Grades","Push Up",85.9
"Sterling School District","=""1360011""","All Grades","Sit and Reach",98.2
"Stonington School District","=""1370011""","All Grades","All Tests - District",74.2
"Stonington School District","=""1370011""","All Grades","Curl Up",91.4
"Stonington School District","=""1370011""","All Grades","Mile Run",91.0
"Stonington School District","=""1370011""","All Grades","Push Up",84.5
"Stonington School District","=""1370011""","All Grades","Sit and Reach",94.0
"Stratford School District","=""1380011""","All Grades","All Tests - District",52.9
"Stratford School District","=""1380011""","All Grades","Curl Up",88.4
"Stratford School District","=""1380011""","All Grades","Mile Run",65.9
"Stratford School District","=""1380011""","All Grades","Push Up",82.1
"Stratford School District","=""1380011""","All Grades","Sit and Reach",86.5
"Suffield School District","=""1390011""","All Grades","All Tests - District",53.8
"Suffield School District","=""1390011""","All Grades","Curl Up",91.3
"Suffield School District","=""1390011""","All Grades","Mile Run",79.5
"Suffield School District","=""1390011""","All Grades","Push Up",71.3
"Suffield School District","=""1390011""","All Grades","Sit and Reach",78.9
"The Bridge Academy District","=""2690013""","All Grades","All Tests - District",9.3
"The Bridge Academy District","=""2690013""","All Grades","Curl Up",73.2
"The Bridge Academy District","=""2690013""","All Grades","Mile Run",15.5
"The Bridge Academy District","=""2690013""","All Grades","Push Up",75.3
"The Bridge Academy District","=""2690013""","All Grades","Sit and Reach",71.1
"The Gilbert School District","=""9020022""","All Grades","All Tests - District",39.3
"The Gilbert School District","=""9020022""","All Grades","Curl Up",77.5
"The Gilbert School District","=""9020022""","All Grades","Mile Run",62.9
"The Gilbert School District","=""9020022""","All Grades","Push Up",71.9
"The Gilbert School District","=""9020022""","All Grades","Sit and Reach",73.0
"Thomaston School District","=""1400011""","All Grades","All Tests - District",44.2
"Thomaston School District","=""1400011""","All Grades","Curl Up",83.4
"Thomaston School District","=""1400011""","All Grades","Mile Run",69.6
"Thomaston School District","=""1400011""","All Grades","Push Up",55.2
"Thomaston School District","=""1400011""","All Grades","Sit and Reach",94.7
"Thompson School District","=""1410011""","All Grades","All Tests - District",28.8
"Thompson School District","=""1410011""","All Grades","Curl Up",77.5
"Thompson School District","=""1410011""","All Grades","Mile Run",59.2
"Thompson School District","=""1410011""","All Grades","Push Up",47.7
"Thompson School District","=""1410011""","All Grades","Sit and Reach",79.1
"Tolland School District","=""1420011""","All Grades","All Tests - District",56.4
"Tolland School District","=""1420011""","All Grades","Curl Up",89.1
"Tolland School District","=""1420011""","All Grades","Mile Run",75.6
"Tolland School District","=""1420011""","All Grades","Push Up",76.2
"Tolland School District","=""1420011""","All Grades","Sit and Reach",80.4
"Torrington School District","=""1430011""","All Grades","All Tests - District",28.2
"Torrington School District","=""1430011""","All Grades","Curl Up",73.8
"Torrington School District","=""1430011""","All Grades","Mile Run",41.0
"Torrington School District","=""1430011""","All Grades","Push Up",66.6
"Torrington School District","=""1430011""","All Grades","Sit and Reach",76.4
"Trailblazers Academy District","=""2780013""","All Grades","All Tests - District",71.3
"Trailblazers Academy District","=""2780013""","All Grades","Curl Up",72.2
"Trailblazers Academy District","=""2780013""","All Grades","Mile Run",92.6
"Trailblazers Academy District","=""2780013""","All Grades","Push Up",77.8
"Trailblazers Academy District","=""2780013""","All Grades","Sit and Reach",83.3
"Trumbull School District","=""1440011""","All Grades","All Tests - District",65.4
"Trumbull School District","=""1440011""","All Grades","Curl Up",91.4
"Trumbull School District","=""1440011""","All Grades","Mile Run",80.5
"Trumbull School District","=""1440011""","All Grades","Push Up",85.8
"Trumbull School District","=""1440011""","All Grades","Sit and Reach",86.8
"Union School District","=""1450011""","All Grades","All Tests - District",91.3
"Union School District","=""1450011""","All Grades","Curl Up",100.0
"Union School District","=""1450011""","All Grades","Mile Run",91.3
"Union School District","=""1450011""","All Grades","Push Up",100.0
"Union School District","=""1450011""","All Grades","Sit and Reach",95.7
"Vernon School District","=""1460011""","All Grades","All Tests - District",59.9
"Vernon School District","=""1460011""","All Grades","Curl Up",93.5
"Vernon School District","=""1460011""","All Grades","Mile Run",68.0
"Vernon School District","=""1460011""","All Grades","Push Up",83.8
"Vernon School District","=""1460011""","All Grades","Sit and Reach",89.3
"Voluntown School District","=""1470011""","All Grades","All Tests - District",42.5
"Voluntown School District","=""1470011""","All Grades","Curl Up",82.8
"Voluntown School District","=""1470011""","All Grades","Mile Run",72.4
"Voluntown School District","=""1470011""","All Grades","Push Up",75.9
"Voluntown School District","=""1470011""","All Grades","Sit and Reach",81.6
"Wallingford School District","=""1480011""","All Grades","All Tests - District",46.4
"Wallingford School District","=""1480011""","All Grades","Curl Up",85.9
"Wallingford School District","=""1480011""","All Grades","Mile Run",66.0
"Wallingford School District","=""1480011""","All Grades","Push Up",77.3
"Wallingford School District","=""1480011""","All Grades","Sit and Reach",80.8
"Waterbury School District","=""1510011""","All Grades","All Tests - District",40.4
"Waterbury School District","=""1510011""","All Grades","Curl Up",81.2
"Waterbury School District","=""1510011""","All Grades","Mile Run",63.2
"Waterbury School District","=""1510011""","All Grades","Push Up",66.8
"Waterbury School District","=""1510011""","All Grades","Sit and Reach",83.0
"Waterford School District","=""1520011""","All Grades","All Tests - District",49.8
"Waterford School District","=""1520011""","All Grades","Curl Up",78.4
"Waterford School District","=""1520011""","All Grades","Mile Run",72.2
"Waterford School District","=""1520011""","All Grades","Push Up",71.8
"Waterford School District","=""1520011""","All Grades","Sit and Reach",80.2
"Watertown School District","=""1530011""","All Grades","All Tests - District",58.4
"Watertown School District","=""1530011""","All Grades","Curl Up",85.8
"Watertown School District","=""1530011""","All Grades","Mile Run",69.9
"Watertown School District","=""1530011""","All Grades","Push Up",81.1
"Watertown School District","=""1530011""","All Grades","Sit and Reach",90.3
"West Hartford School District","=""1550011""","All Grades","All Tests - District",63.2
"West Hartford School District","=""1550011""","All Grades","Curl Up",91.0
"West Hartford School District","=""1550011""","All Grades","Mile Run",78.8
