"Physical Fitness Tests: Students Reaching Health Standard, 2013-14"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"East Hartford School District","=""0430011""","Grade 8","All Tests - District",41.7
"East Hartford School District","=""0430011""","Grade 8","Curl Up",84.8
"East Hartford School District","=""0430011""","Grade 8","Mile Run",49.3
"East Hartford School District","=""0430011""","Grade 8","Push Up",71.6
"East Hartford School District","=""0430011""","Grade 8","Sit and Reach",85.8
"East Hartford School District","=""0430011""","Grade 10","All Tests - District",29.1
"East Hartford School District","=""0430011""","Grade 10","Curl Up",78.9
"East Hartford School District","=""0430011""","Grade 10","Mile Run",50.7
"East Hartford School District","=""0430011""","Grade 10","Push Up",65.3
"East Hartford School District","=""0430011""","Grade 10","Sit and Reach",56.4
"East Haven School District","=""0440011""","Grade 4","All Tests - District",39.4
"East Haven School District","=""0440011""","Grade 4","Curl Up",77.1
"East Haven School District","=""0440011""","Grade 4","Mile Run",70.2
"East Haven School District","=""0440011""","Grade 4","Push Up",62.4
"East Haven School District","=""0440011""","Grade 4","Sit and Reach",91.3
"East Haven School District","=""0440011""","Grade 6","All Tests - District",29.2
"East Haven School District","=""0440011""","Grade 6","Curl Up",64.6
"East Haven School District","=""0440011""","Grade 6","Mile Run",62.6
"East Haven School District","=""0440011""","Grade 6","Push Up",60.0
"East Haven School District","=""0440011""","Grade 6","Sit and Reach",82.1
"East Haven School District","=""0440011""","Grade 8","All Tests - District",39.2
"East Haven School District","=""0440011""","Grade 8","Curl Up",68.8
"East Haven School District","=""0440011""","Grade 8","Mile Run",67.6
"East Haven School District","=""0440011""","Grade 8","Push Up",66.5
"East Haven School District","=""0440011""","Grade 8","Sit and Reach",86.4
"East Haven School District","=""0440011""","Grade 10","All Tests - District",56.4
"East Haven School District","=""0440011""","Grade 10","Curl Up",78.2
"East Haven School District","=""0440011""","Grade 10","Mile Run",65.9
"East Haven School District","=""0440011""","Grade 10","Push Up",78.8
"East Haven School District","=""0440011""","Grade 10","Sit and Reach",87.2
"East Lyme School District","=""0450011""","Grade 4","All Tests - District",67.0
"East Lyme School District","=""0450011""","Grade 4","Curl Up",91.1
"East Lyme School District","=""0450011""","Grade 4","Mile Run",85.9
"East Lyme School District","=""0450011""","Grade 4","Push Up",80.6
"East Lyme School District","=""0450011""","Grade 4","Sit and Reach",89.0
"East Lyme School District","=""0450011""","Grade 6","All Tests - District",54.5
"East Lyme School District","=""0450011""","Grade 6","Curl Up",74.3
"East Lyme School District","=""0450011""","Grade 6","Mile Run",78.1
"East Lyme School District","=""0450011""","Grade 6","Push Up",70.6
"East Lyme School District","=""0450011""","Grade 6","Sit and Reach",86.6
"East Lyme School District","=""0450011""","Grade 8","All Tests - District",63.6
"East Lyme School District","=""0450011""","Grade 8","Curl Up",85.2
"East Lyme School District","=""0450011""","Grade 8","Mile Run",79.9
"East Lyme School District","=""0450011""","Grade 8","Push Up",86.1
"East Lyme School District","=""0450011""","Grade 8","Sit and Reach",81.8
"East Lyme School District","=""0450011""","Grade 10","All Tests - District",81.1
"East Lyme School District","=""0450011""","Grade 10","Curl Up",95.0
"East Lyme School District","=""0450011""","Grade 10","Mile Run",86.9
"East Lyme School District","=""0450011""","Grade 10","Push Up",95.9
"East Lyme School District","=""0450011""","Grade 10","Sit and Reach",96.8
"East Windsor School District","=""0470011""","Grade 4","All Tests - District",38.6
"East Windsor School District","=""0470011""","Grade 4","Curl Up",85.2
"East Windsor School District","=""0470011""","Grade 4","Mile Run",76.1
"East Windsor School District","=""0470011""","Grade 4","Push Up",52.3
"East Windsor School District","=""0470011""","Grade 4","Sit and Reach",75.0
"East Windsor School District","=""0470011""","Grade 6","All Tests - District",57.1
"East Windsor School District","=""0470011""","Grade 6","Curl Up",77.9
"East Windsor School District","=""0470011""","Grade 6","Mile Run",81.8
"East Windsor School District","=""0470011""","Grade 6","Push Up",62.3
"East Windsor School District","=""0470011""","Grade 6","Sit and Reach",79.2
"East Windsor School District","=""0470011""","Grade 8","All Tests - District",51.0
"East Windsor School District","=""0470011""","Grade 8","Curl Up",73.0
"East Windsor School District","=""0470011""","Grade 8","Mile Run",80.0
"East Windsor School District","=""0470011""","Grade 8","Push Up",60.0
"East Windsor School District","=""0470011""","Grade 8","Sit and Reach",86.0
"East Windsor School District","=""0470011""","Grade 10","All Tests - District",53.6
"East Windsor School District","=""0470011""","Grade 10","Curl Up",85.5
"East Windsor School District","=""0470011""","Grade 10","Mile Run",73.9
"East Windsor School District","=""0470011""","Grade 10","Push Up",73.9
"East Windsor School District","=""0470011""","Grade 10","Sit and Reach",82.6
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","All Tests - District",18.0
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Curl Up",80.3
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Mile Run",31.1
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Push Up",68.9
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Sit and Reach",77.0
"Eastford School District","=""0390011""","Grade 4","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 4","Curl Up","*"
"Eastford School District","=""0390011""","Grade 4","Mile Run","*"
"Eastford School District","=""0390011""","Grade 4","Push Up","*"
"Eastford School District","=""0390011""","Grade 4","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 6","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 6","Curl Up","*"
"Eastford School District","=""0390011""","Grade 6","Mile Run","*"
"Eastford School District","=""0390011""","Grade 6","Push Up","*"
"Eastford School District","=""0390011""","Grade 6","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 8","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 8","Curl Up","*"
"Eastford School District","=""0390011""","Grade 8","Mile Run","*"
"Eastford School District","=""0390011""","Grade 8","Push Up","*"
"Eastford School District","=""0390011""","Grade 8","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 10","All Tests - District","N/A"
"Eastford School District","=""0390011""","Grade 10","Curl Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Mile Run","N/A"
"Eastford School District","=""0390011""","Grade 10","Push Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Sit and Reach","N/A"
"Easton School District","=""0460011""","Grade 4","All Tests - District",56.4
"Easton School District","=""0460011""","Grade 4","Curl Up",93.6
"Easton School District","=""0460011""","Grade 4","Mile Run",78.7
"Easton School District","=""0460011""","Grade 4","Push Up",72.3
"Easton School District","=""0460011""","Grade 4","Sit and Reach",78.7
"Easton School District","=""0460011""","Grade 6","All Tests - District",39.2
"Easton School District","=""0460011""","Grade 6","Curl Up",73.5
"Easton School District","=""0460011""","Grade 6","Mile Run",91.2
"Easton School District","=""0460011""","Grade 6","Push Up",57.8
"Easton School District","=""0460011""","Grade 6","Sit and Reach",70.6
"Easton School District","=""0460011""","Grade 8","All Tests - District",36.4
"Easton School District","=""0460011""","Grade 8","Curl Up",83.1
"Easton School District","=""0460011""","Grade 8","Mile Run",89.0
"Easton School District","=""0460011""","Grade 8","Push Up",52.5
"Easton School District","=""0460011""","Grade 8","Sit and Reach",71.2
"Easton School District","=""0460011""","Grade 10","All Tests - District","N/A"
"Easton School District","=""0460011""","Grade 10","Curl Up","N/A"
"Easton School District","=""0460011""","Grade 10","Mile Run","N/A"
"Easton School District","=""0460011""","Grade 10","Push Up","N/A"
"Easton School District","=""0460011""","Grade 10","Sit and Reach","N/A"
"Ellington School District","=""0480011""","Grade 4","All Tests - District",52.3
"Ellington School District","=""0480011""","Grade 4","Curl Up",76.6
"Ellington School District","=""0480011""","Grade 4","Mile Run",79.8
"Ellington School District","=""0480011""","Grade 4","Push Up",66.5
"Ellington School District","=""0480011""","Grade 4","Sit and Reach",89.9
"Ellington School District","=""0480011""","Grade 6","All Tests - District",52.2
"Ellington School District","=""0480011""","Grade 6","Curl Up",92.1
"Ellington School District","=""0480011""","Grade 6","Mile Run",80.9
"Ellington School District","=""0480011""","Grade 6","Push Up",69.1
"Ellington School District","=""0480011""","Grade 6","Sit and Reach",83.7
"Ellington School District","=""0480011""","Grade 8","All Tests - District",59.5
"Ellington School District","=""0480011""","Grade 8","Curl Up",85.4
"Ellington School District","=""0480011""","Grade 8","Mile Run",75.7
"Ellington School District","=""0480011""","Grade 8","Push Up",74.1
"Ellington School District","=""0480011""","Grade 8","Sit and Reach",95.1
"Ellington School District","=""0480011""","Grade 10","All Tests - District",48.2
"Ellington School District","=""0480011""","Grade 10","Curl Up",72.9
"Ellington School District","=""0480011""","Grade 10","Mile Run",75.3
"Ellington School District","=""0480011""","Grade 10","Push Up",67.1
"Ellington School District","=""0480011""","Grade 10","Sit and Reach",84.1
"Elm City College Preparatory School District","=""2890013""","Grade 4","All Tests - District",41.2
"Elm City College Preparatory School District","=""2890013""","Grade 4","Curl Up",62.7
"Elm City College Preparatory School District","=""2890013""","Grade 4","Mile Run",80.4
"Elm City College Preparatory School District","=""2890013""","Grade 4","Push Up",78.4
"Elm City College Preparatory School District","=""2890013""","Grade 4","Sit and Reach",58.8
"Elm City College Preparatory School District","=""2890013""","Grade 6","All Tests - District",24.2
"Elm City College Preparatory School District","=""2890013""","Grade 6","Curl Up",41.9
"Elm City College Preparatory School District","=""2890013""","Grade 6","Mile Run",50.0
"Elm City College Preparatory School District","=""2890013""","Grade 6","Push Up",35.5
"Elm City College Preparatory School District","=""2890013""","Grade 6","Sit and Reach",45.2
"Elm City College Preparatory School District","=""2890013""","Grade 8","All Tests - District",29.5
"Elm City College Preparatory School District","=""2890013""","Grade 8","Curl Up",70.5
"Elm City College Preparatory School District","=""2890013""","Grade 8","Mile Run",50.0
"Elm City College Preparatory School District","=""2890013""","Grade 8","Push Up",54.5
"Elm City College Preparatory School District","=""2890013""","Grade 8","Sit and Reach",54.5
"Elm City College Preparatory School District","=""2890013""","Grade 10","All Tests - District","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Curl Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Mile Run",60.0
"Elm City College Preparatory School District","=""2890013""","Grade 10","Push Up",50.0
"Elm City College Preparatory School District","=""2890013""","Grade 10","Sit and Reach",80.0
"Enfield School District","=""0490011""","Grade 4","All Tests - District",56.3
"Enfield School District","=""0490011""","Grade 4","Curl Up",91.7
"Enfield School District","=""0490011""","Grade 4","Mile Run",81.3
"Enfield School District","=""0490011""","Grade 4","Push Up",73.3
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",84.8
"Enfield School District","=""0490011""","Grade 6","All Tests - District",79.1
"Enfield School District","=""0490011""","Grade 6","Curl Up",86.5
"Enfield School District","=""0490011""","Grade 6","Mile Run",88.3
"Enfield School District","=""0490011""","Grade 6","Push Up",87.1
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",89.6
"Enfield School District","=""0490011""","Grade 8","All Tests - District",66.0
"Enfield School District","=""0490011""","Grade 8","Curl Up",90.8
"Enfield School District","=""0490011""","Grade 8","Mile Run",80.4
"Enfield School District","=""0490011""","Grade 8","Push Up",91.5
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",97.4
"Enfield School District","=""0490011""","Grade 10","All Tests - District",52.9
"Enfield School District","=""0490011""","Grade 10","Curl Up",93.0
"Enfield School District","=""0490011""","Grade 10","Mile Run",62.6
"Enfield School District","=""0490011""","Grade 10","Push Up",80.7
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",84.5
"Essex School District","=""0500011""","Grade 4","All Tests - District",52.9
"Essex School District","=""0500011""","Grade 4","Curl Up",96.5
"Essex School District","=""0500011""","Grade 4","Mile Run",69.4
"Essex School District","=""0500011""","Grade 4","Push Up",75.3
"Essex School District","=""0500011""","Grade 4","Sit and Reach",81.2
"Essex School District","=""0500011""","Grade 6","All Tests - District",64.8
"Essex School District","=""0500011""","Grade 6","Curl Up",100.0
"Essex School District","=""0500011""","Grade 6","Mile Run",83.1
"Essex School District","=""0500011""","Grade 6","Push Up",77.5
"Essex School District","=""0500011""","Grade 6","Sit and Reach",83.1
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District","*"
"Explorations District","=""2720013""","Grade 10","Curl Up","*"
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up","*"
"Explorations District","=""2720013""","Grade 10","Sit and Reach","*"
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",73.3
"Fairfield School District","=""0510011""","Grade 4","Curl Up",91.3
"Fairfield School District","=""0510011""","Grade 4","Mile Run",92.8
"Fairfield School District","=""0510011""","Grade 4","Push Up",88.5
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",89.0
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",72.8
"Fairfield School District","=""0510011""","Grade 6","Curl Up",91.8
"Fairfield School District","=""0510011""","Grade 6","Mile Run",92.7
"Fairfield School District","=""0510011""","Grade 6","Push Up",85.4
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",88.1
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",69.1
"Fairfield School District","=""0510011""","Grade 8","Curl Up",91.1
"Fairfield School District","=""0510011""","Grade 8","Mile Run",88.0
"Fairfield School District","=""0510011""","Grade 8","Push Up",85.8
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",82.4
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",57.3
"Fairfield School District","=""0510011""","Grade 10","Curl Up",84.5
"Fairfield School District","=""0510011""","Grade 10","Mile Run",84.5
"Fairfield School District","=""0510011""","Grade 10","Push Up",75.9
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",79.2
"Farmington School District","=""0520011""","Grade 4","All Tests - District",63.8
"Farmington School District","=""0520011""","Grade 4","Curl Up",86.0
"Farmington School District","=""0520011""","Grade 4","Mile Run",87.4
"Farmington School District","=""0520011""","Grade 4","Push Up",76.7
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",91.0
"Farmington School District","=""0520011""","Grade 6","All Tests - District",41.7
"Farmington School District","=""0520011""","Grade 6","Curl Up",74.6
"Farmington School District","=""0520011""","Grade 6","Mile Run",77.5
"Farmington School District","=""0520011""","Grade 6","Push Up",69.6
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",72.5
"Farmington School District","=""0520011""","Grade 8","All Tests - District",73.3
"Farmington School District","=""0520011""","Grade 8","Curl Up",91.8
"Farmington School District","=""0520011""","Grade 8","Mile Run",85.8
"Farmington School District","=""0520011""","Grade 8","Push Up",87.2
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",93.2
"Farmington School District","=""0520011""","Grade 10","All Tests - District",65.5
"Farmington School District","=""0520011""","Grade 10","Curl Up",93.2
"Farmington School District","=""0520011""","Grade 10","Mile Run",79.7
"Farmington School District","=""0520011""","Grade 10","Push Up",86.5
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",82.4
"Franklin School District","=""0530011""","Grade 4","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 4","Curl Up","*"
"Franklin School District","=""0530011""","Grade 4","Mile Run","*"
"Franklin School District","=""0530011""","Grade 4","Push Up","*"
"Franklin School District","=""0530011""","Grade 4","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 6","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 6","Curl Up","*"
"Franklin School District","=""0530011""","Grade 6","Mile Run","*"
"Franklin School District","=""0530011""","Grade 6","Push Up","*"
"Franklin School District","=""0530011""","Grade 6","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 8","All Tests - District",65.0
"Franklin School District","=""0530011""","Grade 8","Curl Up",85.0
"Franklin School District","=""0530011""","Grade 8","Mile Run",75.0
"Franklin School District","=""0530011""","Grade 8","Push Up",75.0
"Franklin School District","=""0530011""","Grade 8","Sit and Reach",70.0
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Mile Run","N/A"
"Franklin School District","=""0530011""","Grade 10","Push Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Sit and Reach","N/A"
"Glastonbury School District","=""0540011""","Grade 4","All Tests - District",51.9
"Glastonbury School District","=""0540011""","Grade 4","Curl Up",84.9
"Glastonbury School District","=""0540011""","Grade 4","Mile Run",80.7
"Glastonbury School District","=""0540011""","Grade 4","Push Up",74.3
"Glastonbury School District","=""0540011""","Grade 4","Sit and Reach",78.3
"Glastonbury School District","=""0540011""","Grade 6","All Tests - District",51.5
"Glastonbury School District","=""0540011""","Grade 6","Curl Up",71.3
"Glastonbury School District","=""0540011""","Grade 6","Mile Run",89.5
"Glastonbury School District","=""0540011""","Grade 6","Push Up",74.7
"Glastonbury School District","=""0540011""","Grade 6","Sit and Reach",83.8
"Glastonbury School District","=""0540011""","Grade 8","All Tests - District",60.6
"Glastonbury School District","=""0540011""","Grade 8","Curl Up",93.1
"Glastonbury School District","=""0540011""","Grade 8","Mile Run",87.1
"Glastonbury School District","=""0540011""","Grade 8","Push Up",84.7
"Glastonbury School District","=""0540011""","Grade 8","Sit and Reach",76.3
"Glastonbury School District","=""0540011""","Grade 10","All Tests - District",70.0
"Glastonbury School District","=""0540011""","Grade 10","Curl Up",86.6
"Glastonbury School District","=""0540011""","Grade 10","Mile Run",81.3
"Glastonbury School District","=""0540011""","Grade 10","Push Up",87.2
"Glastonbury School District","=""0540011""","Grade 10","Sit and Reach",83.8
"Granby School District","=""0560011""","Grade 4","All Tests - District",55.8
"Granby School District","=""0560011""","Grade 4","Curl Up",88.3
"Granby School District","=""0560011""","Grade 4","Mile Run",89.6
"Granby School District","=""0560011""","Grade 4","Push Up",65.6
"Granby School District","=""0560011""","Grade 4","Sit and Reach",89.0
"Granby School District","=""0560011""","Grade 6","All Tests - District",66.9
"Granby School District","=""0560011""","Grade 6","Curl Up",87.5
"Granby School District","=""0560011""","Grade 6","Mile Run",91.9
"Granby School District","=""0560011""","Grade 6","Push Up",76.9
"Granby School District","=""0560011""","Grade 6","Sit and Reach",87.5
"Granby School District","=""0560011""","Grade 8","All Tests - District",54.7
"Granby School District","=""0560011""","Grade 8","Curl Up",86.3
"Granby School District","=""0560011""","Grade 8","Mile Run",83.2
"Granby School District","=""0560011""","Grade 8","Push Up",74.5
"Granby School District","=""0560011""","Grade 8","Sit and Reach",75.8
"Granby School District","=""0560011""","Grade 10","All Tests - District",73.6
"Granby School District","=""0560011""","Grade 10","Curl Up",96.7
"Granby School District","=""0560011""","Grade 10","Mile Run",79.7
"Granby School District","=""0560011""","Grade 10","Push Up",88.5
"Granby School District","=""0560011""","Grade 10","Sit and Reach",97.8
"Greenwich School District","=""0570011""","Grade 4","All Tests - District",75.1
"Greenwich School District","=""0570011""","Grade 4","Curl Up",91.8
"Greenwich School District","=""0570011""","Grade 4","Mile Run",93.7
"Greenwich School District","=""0570011""","Grade 4","Push Up",83.8
"Greenwich School District","=""0570011""","Grade 4","Sit and Reach",90.5
"Greenwich School District","=""0570011""","Grade 6","All Tests - District",67.7
"Greenwich School District","=""0570011""","Grade 6","Curl Up",91.6
"Greenwich School District","=""0570011""","Grade 6","Mile Run",95.6
"Greenwich School District","=""0570011""","Grade 6","Push Up",81.8
"Greenwich School District","=""0570011""","Grade 6","Sit and Reach",77.1
"Greenwich School District","=""0570011""","Grade 8","All Tests - District",60.8
"Greenwich School District","=""0570011""","Grade 8","Curl Up",96.3
"Greenwich School District","=""0570011""","Grade 8","Mile Run",92.7
"Greenwich School District","=""0570011""","Grade 8","Push Up",79.2
"Greenwich School District","=""0570011""","Grade 8","Sit and Reach",73.4
"Greenwich School District","=""0570011""","Grade 10","All Tests - District",68.1
"Greenwich School District","=""0570011""","Grade 10","Curl Up",92.6
"Greenwich School District","=""0570011""","Grade 10","Mile Run",89.4
"Greenwich School District","=""0570011""","Grade 10","Push Up",78.1
"Greenwich School District","=""0570011""","Grade 10","Sit and Reach",83.4
"Griswold School District","=""0580011""","Grade 4","All Tests - District",38.0
"Griswold School District","=""0580011""","Grade 4","Curl Up",83.5
"Griswold School District","=""0580011""","Grade 4","Mile Run",52.9
"Griswold School District","=""0580011""","Grade 4","Push Up",70.2
"Griswold School District","=""0580011""","Grade 4","Sit and Reach",86.8
"Griswold School District","=""0580011""","Grade 6","All Tests - District",41.2
"Griswold School District","=""0580011""","Grade 6","Curl Up",75.0
"Griswold School District","=""0580011""","Grade 6","Mile Run",62.5
"Griswold School District","=""0580011""","Grade 6","Push Up",69.9
"Griswold School District","=""0580011""","Grade 6","Sit and Reach",72.8
"Griswold School District","=""0580011""","Grade 8","All Tests - District",42.9
"Griswold School District","=""0580011""","Grade 8","Curl Up",77.3
"Griswold School District","=""0580011""","Grade 8","Mile Run",54.5
"Griswold School District","=""0580011""","Grade 8","Push Up",69.5
"Griswold School District","=""0580011""","Grade 8","Sit and Reach",73.4
"Griswold School District","=""0580011""","Grade 10","All Tests - District",59.7
"Griswold School District","=""0580011""","Grade 10","Curl Up",87.1
"Griswold School District","=""0580011""","Grade 10","Mile Run",63.7
"Griswold School District","=""0580011""","Grade 10","Push Up",83.1
"Griswold School District","=""0580011""","Grade 10","Sit and Reach",80.6
"Groton School District","=""0590011""","Grade 4","All Tests - District",44.6
"Groton School District","=""0590011""","Grade 4","Curl Up",85.9
"Groton School District","=""0590011""","Grade 4","Mile Run",66.0
"Groton School District","=""0590011""","Grade 4","Push Up",68.6
"Groton School District","=""0590011""","Grade 4","Sit and Reach",81.5
"Groton School District","=""0590011""","Grade 6","All Tests - District",47.9
"Groton School District","=""0590011""","Grade 6","Curl Up",76.1
"Groton School District","=""0590011""","Grade 6","Mile Run",79.3
"Groton School District","=""0590011""","Grade 6","Push Up",71.1
"Groton School District","=""0590011""","Grade 6","Sit and Reach",77.0
"Groton School District","=""0590011""","Grade 8","All Tests - District",43.4
"Groton School District","=""0590011""","Grade 8","Curl Up",75.9
"Groton School District","=""0590011""","Grade 8","Mile Run",70.7
"Groton School District","=""0590011""","Grade 8","Push Up",69.5
"Groton School District","=""0590011""","Grade 8","Sit and Reach",76.2
"Groton School District","=""0590011""","Grade 10","All Tests - District",56.8
"Groton School District","=""0590011""","Grade 10","Curl Up",88.5
"Groton School District","=""0590011""","Grade 10","Mile Run",62.8
"Groton School District","=""0590011""","Grade 10","Push Up",83.3
"Groton School District","=""0590011""","Grade 10","Sit and Reach",91.0
"Guilford School District","=""0600011""","Grade 4","All Tests - District",79.4
"Guilford School District","=""0600011""","Grade 4","Curl Up",96.8
"Guilford School District","=""0600011""","Grade 4","Mile Run",91.7
"Guilford School District","=""0600011""","Grade 4","Push Up",90.1
"Guilford School District","=""0600011""","Grade 4","Sit and Reach",92.5
"Guilford School District","=""0600011""","Grade 6","All Tests - District",57.3
"Guilford School District","=""0600011""","Grade 6","Curl Up",92.8
"Guilford School District","=""0600011""","Grade 6","Mile Run",84.6
"Guilford School District","=""0600011""","Grade 6","Push Up",92.5
"Guilford School District","=""0600011""","Grade 6","Sit and Reach",65.2
"Guilford School District","=""0600011""","Grade 8","All Tests - District",73.3
"Guilford School District","=""0600011""","Grade 8","Curl Up",97.5
"Guilford School District","=""0600011""","Grade 8","Mile Run",89.3
"Guilford School District","=""0600011""","Grade 8","Push Up",82.9
"Guilford School District","=""0600011""","Grade 8","Sit and Reach",91.8
"Guilford School District","=""0600011""","Grade 10","All Tests - District",65.3
"Guilford School District","=""0600011""","Grade 10","Curl Up",84.4
"Guilford School District","=""0600011""","Grade 10","Mile Run",80.4
"Guilford School District","=""0600011""","Grade 10","Push Up",82.2
"Guilford School District","=""0600011""","Grade 10","Sit and Reach",89.3
"Hamden School District","=""0620011""","Grade 4","All Tests - District",51.3
"Hamden School District","=""0620011""","Grade 4","Curl Up",84.8
"Hamden School District","=""0620011""","Grade 4","Mile Run",77.5
"Hamden School District","=""0620011""","Grade 4","Push Up",71.5
"Hamden School District","=""0620011""","Grade 4","Sit and Reach",82.0
"Hamden School District","=""0620011""","Grade 6","All Tests - District",56.2
"Hamden School District","=""0620011""","Grade 6","Curl Up",81.7
"Hamden School District","=""0620011""","Grade 6","Mile Run",73.8
"Hamden School District","=""0620011""","Grade 6","Push Up",77.7
"Hamden School District","=""0620011""","Grade 6","Sit and Reach",83.7
"Hamden School District","=""0620011""","Grade 8","All Tests - District",50.6
"Hamden School District","=""0620011""","Grade 8","Curl Up",74.9
"Hamden School District","=""0620011""","Grade 8","Mile Run",77.7
"Hamden School District","=""0620011""","Grade 8","Push Up",80.4
"Hamden School District","=""0620011""","Grade 8","Sit and Reach",80.9
