"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Eastford School District","=""0390011""","Grade 4","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 4","Curl Up","*"
"Eastford School District","=""0390011""","Grade 4","Mile Run","*"
"Eastford School District","=""0390011""","Grade 4","Push Up","*"
"Eastford School District","=""0390011""","Grade 4","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 6","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 6","Curl Up","*"
"Eastford School District","=""0390011""","Grade 6","Mile Run","*"
"Eastford School District","=""0390011""","Grade 6","Push Up","*"
"Eastford School District","=""0390011""","Grade 6","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 8","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 8","Curl Up","*"
"Eastford School District","=""0390011""","Grade 8","Mile Run","*"
"Eastford School District","=""0390011""","Grade 8","Push Up","*"
"Eastford School District","=""0390011""","Grade 8","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 10","All Tests - District","N/A"
"Eastford School District","=""0390011""","Grade 10","Curl Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Mile Run","N/A"
"Eastford School District","=""0390011""","Grade 10","Push Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Sit and Reach","N/A"
"Easton School District","=""0460011""","Grade 4","All Tests - District",50.4
"Easton School District","=""0460011""","Grade 4","Curl Up",86.7
"Easton School District","=""0460011""","Grade 4","Mile Run",69.0
"Easton School District","=""0460011""","Grade 4","Push Up",75.2
"Easton School District","=""0460011""","Grade 4","Sit and Reach",70.8
"Easton School District","=""0460011""","Grade 6","All Tests - District",49.2
"Easton School District","=""0460011""","Grade 6","Curl Up",89.8
"Easton School District","=""0460011""","Grade 6","Mile Run",88.3
"Easton School District","=""0460011""","Grade 6","Push Up",64.8
"Easton School District","=""0460011""","Grade 6","Sit and Reach",72.7
"Easton School District","=""0460011""","Grade 8","All Tests - District",53.6
"Easton School District","=""0460011""","Grade 8","Curl Up",95.5
"Easton School District","=""0460011""","Grade 8","Mile Run",90.2
"Easton School District","=""0460011""","Grade 8","Push Up",80.4
"Easton School District","=""0460011""","Grade 8","Sit and Reach",76.8
"Easton School District","=""0460011""","Grade 10","All Tests - District","N/A"
"Easton School District","=""0460011""","Grade 10","Curl Up","N/A"
"Easton School District","=""0460011""","Grade 10","Mile Run","N/A"
"Easton School District","=""0460011""","Grade 10","Push Up","N/A"
"Easton School District","=""0460011""","Grade 10","Sit and Reach","N/A"
"Ellington School District","=""0480011""","Grade 4","All Tests - District",48.6
"Ellington School District","=""0480011""","Grade 4","Curl Up",82.2
"Ellington School District","=""0480011""","Grade 4","Mile Run",74.3
"Ellington School District","=""0480011""","Grade 4","Push Up",69.2
"Ellington School District","=""0480011""","Grade 4","Sit and Reach",79.0
"Ellington School District","=""0480011""","Grade 6","All Tests - District",51.0
"Ellington School District","=""0480011""","Grade 6","Curl Up",93.8
"Ellington School District","=""0480011""","Grade 6","Mile Run",79.9
"Ellington School District","=""0480011""","Grade 6","Push Up",66.5
"Ellington School District","=""0480011""","Grade 6","Sit and Reach",84.5
"Ellington School District","=""0480011""","Grade 8","All Tests - District",59.2
"Ellington School District","=""0480011""","Grade 8","Curl Up",79.9
"Ellington School District","=""0480011""","Grade 8","Mile Run",73.7
"Ellington School District","=""0480011""","Grade 8","Push Up",70.9
"Ellington School District","=""0480011""","Grade 8","Sit and Reach",87.2
"Ellington School District","=""0480011""","Grade 10","All Tests - District",47.4
"Ellington School District","=""0480011""","Grade 10","Curl Up",77.3
"Ellington School District","=""0480011""","Grade 10","Mile Run",80.9
"Ellington School District","=""0480011""","Grade 10","Push Up",58.8
"Ellington School District","=""0480011""","Grade 10","Sit and Reach",74.7
"Elm City College Preparatory School District","=""2890013""","Grade 4","All Tests - District",14.6
"Elm City College Preparatory School District","=""2890013""","Grade 4","Curl Up",68.3
"Elm City College Preparatory School District","=""2890013""","Grade 4","Mile Run",65.9
"Elm City College Preparatory School District","=""2890013""","Grade 4","Push Up",75.6
"Elm City College Preparatory School District","=""2890013""","Grade 4","Sit and Reach",82.9
"Elm City College Preparatory School District","=""2890013""","Grade 6","All Tests - District",28.1
"Elm City College Preparatory School District","=""2890013""","Grade 6","Curl Up",49.1
"Elm City College Preparatory School District","=""2890013""","Grade 6","Mile Run",66.7
"Elm City College Preparatory School District","=""2890013""","Grade 6","Push Up",54.4
"Elm City College Preparatory School District","=""2890013""","Grade 6","Sit and Reach",61.4
"Elm City College Preparatory School District","=""2890013""","Grade 8","All Tests - District",19.1
"Elm City College Preparatory School District","=""2890013""","Grade 8","Curl Up",42.6
"Elm City College Preparatory School District","=""2890013""","Grade 8","Mile Run",48.9
"Elm City College Preparatory School District","=""2890013""","Grade 8","Push Up",38.3
"Elm City College Preparatory School District","=""2890013""","Grade 8","Sit and Reach",53.2
"Elm City College Preparatory School District","=""2890013""","Grade 10","All Tests - District","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Curl Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Mile Run",54.1
"Elm City College Preparatory School District","=""2890013""","Grade 10","Push Up",67.6
"Elm City College Preparatory School District","=""2890013""","Grade 10","Sit and Reach",45.9
"Enfield School District","=""0490011""","Grade 4","All Tests - District",66.3
"Enfield School District","=""0490011""","Grade 4","Curl Up",96.1
"Enfield School District","=""0490011""","Grade 4","Mile Run",86.2
"Enfield School District","=""0490011""","Grade 4","Push Up",80.8
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",79.6
"Enfield School District","=""0490011""","Grade 6","All Tests - District",66.7
"Enfield School District","=""0490011""","Grade 6","Curl Up",86.7
"Enfield School District","=""0490011""","Grade 6","Mile Run",91.8
"Enfield School District","=""0490011""","Grade 6","Push Up",80.5
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",86.7
"Enfield School District","=""0490011""","Grade 8","All Tests - District",68.3
"Enfield School District","=""0490011""","Grade 8","Curl Up",89.6
"Enfield School District","=""0490011""","Grade 8","Mile Run",80.7
"Enfield School District","=""0490011""","Grade 8","Push Up",84.2
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",93.6
"Enfield School District","=""0490011""","Grade 10","All Tests - District",49.7
"Enfield School District","=""0490011""","Grade 10","Curl Up",96.0
"Enfield School District","=""0490011""","Grade 10","Mile Run",52.6
"Enfield School District","=""0490011""","Grade 10","Push Up",77.3
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",93.0
"Essex School District","=""0500011""","Grade 4","All Tests - District",43.2
"Essex School District","=""0500011""","Grade 4","Curl Up",93.2
"Essex School District","=""0500011""","Grade 4","Mile Run",68.9
"Essex School District","=""0500011""","Grade 4","Push Up",59.5
"Essex School District","=""0500011""","Grade 4","Sit and Reach",82.4
"Essex School District","=""0500011""","Grade 6","All Tests - District",50.0
"Essex School District","=""0500011""","Grade 6","Curl Up",96.7
"Essex School District","=""0500011""","Grade 6","Mile Run",81.5
"Essex School District","=""0500011""","Grade 6","Push Up",65.2
"Essex School District","=""0500011""","Grade 6","Sit and Reach",84.8
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District",0.0
"Explorations District","=""2720013""","Grade 10","Curl Up","*"
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up",73.9
"Explorations District","=""2720013""","Grade 10","Sit and Reach",34.8
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",68.6
"Fairfield School District","=""0510011""","Grade 4","Curl Up",89.2
"Fairfield School District","=""0510011""","Grade 4","Mile Run",91.8
"Fairfield School District","=""0510011""","Grade 4","Push Up",83.8
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",87.0
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",65.9
"Fairfield School District","=""0510011""","Grade 6","Curl Up",90.5
"Fairfield School District","=""0510011""","Grade 6","Mile Run",90.2
"Fairfield School District","=""0510011""","Grade 6","Push Up",80.5
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",84.9
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",62.2
"Fairfield School District","=""0510011""","Grade 8","Curl Up",87.9
"Fairfield School District","=""0510011""","Grade 8","Mile Run",84.7
"Fairfield School District","=""0510011""","Grade 8","Push Up",77.3
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",78.6
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",49.5
"Fairfield School District","=""0510011""","Grade 10","Curl Up",79.9
"Fairfield School District","=""0510011""","Grade 10","Mile Run",75.0
"Fairfield School District","=""0510011""","Grade 10","Push Up",68.6
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",75.2
"Farmington School District","=""0520011""","Grade 4","All Tests - District",66.4
"Farmington School District","=""0520011""","Grade 4","Curl Up",92.0
"Farmington School District","=""0520011""","Grade 4","Mile Run",80.6
"Farmington School District","=""0520011""","Grade 4","Push Up",77.5
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",88.9
"Farmington School District","=""0520011""","Grade 6","All Tests - District",32.9
"Farmington School District","=""0520011""","Grade 6","Curl Up",74.7
"Farmington School District","=""0520011""","Grade 6","Mile Run",79.2
"Farmington School District","=""0520011""","Grade 6","Push Up",59.9
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",61.9
"Farmington School District","=""0520011""","Grade 8","All Tests - District",71.9
"Farmington School District","=""0520011""","Grade 8","Curl Up",93.8
"Farmington School District","=""0520011""","Grade 8","Mile Run",82.5
"Farmington School District","=""0520011""","Grade 8","Push Up",85.3
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",94.4
"Farmington School District","=""0520011""","Grade 10","All Tests - District",58.8
"Farmington School District","=""0520011""","Grade 10","Curl Up",86.4
"Farmington School District","=""0520011""","Grade 10","Mile Run",78.5
"Farmington School District","=""0520011""","Grade 10","Push Up",75.5
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",84.8
"Franklin School District","=""0530011""","Grade 4","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 4","Curl Up","*"
"Franklin School District","=""0530011""","Grade 4","Mile Run","*"
"Franklin School District","=""0530011""","Grade 4","Push Up","*"
"Franklin School District","=""0530011""","Grade 4","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 6","All Tests - District",65.5
"Franklin School District","=""0530011""","Grade 6","Curl Up",82.8
"Franklin School District","=""0530011""","Grade 6","Mile Run",93.1
"Franklin School District","=""0530011""","Grade 6","Push Up",82.8
"Franklin School District","=""0530011""","Grade 6","Sit and Reach",93.1
"Franklin School District","=""0530011""","Grade 8","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 8","Curl Up","*"
"Franklin School District","=""0530011""","Grade 8","Mile Run","*"
"Franklin School District","=""0530011""","Grade 8","Push Up","*"
"Franklin School District","=""0530011""","Grade 8","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Mile Run","N/A"
"Franklin School District","=""0530011""","Grade 10","Push Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Sit and Reach","N/A"
"Glastonbury School District","=""0540011""","Grade 4","All Tests - District",59.4
"Glastonbury School District","=""0540011""","Grade 4","Curl Up",90.0
"Glastonbury School District","=""0540011""","Grade 4","Mile Run",81.1
"Glastonbury School District","=""0540011""","Grade 4","Push Up",72.9
"Glastonbury School District","=""0540011""","Grade 4","Sit and Reach",84.9
"Glastonbury School District","=""0540011""","Grade 6","All Tests - District",54.5
"Glastonbury School District","=""0540011""","Grade 6","Curl Up",85.7
"Glastonbury School District","=""0540011""","Grade 6","Mile Run",88.2
"Glastonbury School District","=""0540011""","Grade 6","Push Up",65.3
"Glastonbury School District","=""0540011""","Grade 6","Sit and Reach",85.1
"Glastonbury School District","=""0540011""","Grade 8","All Tests - District",58.7
"Glastonbury School District","=""0540011""","Grade 8","Curl Up",88.7
"Glastonbury School District","=""0540011""","Grade 8","Mile Run",79.0
"Glastonbury School District","=""0540011""","Grade 8","Push Up",84.0
"Glastonbury School District","=""0540011""","Grade 8","Sit and Reach",76.4
"Glastonbury School District","=""0540011""","Grade 10","All Tests - District",57.4
"Glastonbury School District","=""0540011""","Grade 10","Curl Up",79.1
"Glastonbury School District","=""0540011""","Grade 10","Mile Run",69.9
"Glastonbury School District","=""0540011""","Grade 10","Push Up",75.7
"Glastonbury School District","=""0540011""","Grade 10","Sit and Reach",80.0
"Granby School District","=""0560011""","Grade 4","All Tests - District",54.0
"Granby School District","=""0560011""","Grade 4","Curl Up",84.0
"Granby School District","=""0560011""","Grade 4","Mile Run",89.0
"Granby School District","=""0560011""","Grade 4","Push Up",69.9
"Granby School District","=""0560011""","Grade 4","Sit and Reach",90.8
"Granby School District","=""0560011""","Grade 6","All Tests - District",64.8
"Granby School District","=""0560011""","Grade 6","Curl Up",88.5
"Granby School District","=""0560011""","Grade 6","Mile Run",95.2
"Granby School District","=""0560011""","Grade 6","Push Up",77.0
"Granby School District","=""0560011""","Grade 6","Sit and Reach",87.3
"Granby School District","=""0560011""","Grade 8","All Tests - District",53.7
"Granby School District","=""0560011""","Grade 8","Curl Up",80.5
"Granby School District","=""0560011""","Grade 8","Mile Run",89.5
"Granby School District","=""0560011""","Grade 8","Push Up",74.2
"Granby School District","=""0560011""","Grade 8","Sit and Reach",74.2
"Granby School District","=""0560011""","Grade 10","All Tests - District",72.6
"Granby School District","=""0560011""","Grade 10","Curl Up",96.8
"Granby School District","=""0560011""","Grade 10","Mile Run",80.0
"Granby School District","=""0560011""","Grade 10","Push Up",91.1
"Granby School District","=""0560011""","Grade 10","Sit and Reach",95.3
"Greenwich School District","=""0570011""","Grade 4","All Tests - District",74.8
"Greenwich School District","=""0570011""","Grade 4","Curl Up",93.8
"Greenwich School District","=""0570011""","Grade 4","Mile Run",93.2
"Greenwich School District","=""0570011""","Grade 4","Push Up",84.2
"Greenwich School District","=""0570011""","Grade 4","Sit and Reach",89.2
"Greenwich School District","=""0570011""","Grade 6","All Tests - District",61.3
"Greenwich School District","=""0570011""","Grade 6","Curl Up",91.1
"Greenwich School District","=""0570011""","Grade 6","Mile Run",85.6
"Greenwich School District","=""0570011""","Grade 6","Push Up",78.4
"Greenwich School District","=""0570011""","Grade 6","Sit and Reach",75.6
"Greenwich School District","=""0570011""","Grade 8","All Tests - District",62.7
"Greenwich School District","=""0570011""","Grade 8","Curl Up",95.7
"Greenwich School District","=""0570011""","Grade 8","Mile Run",93.7
"Greenwich School District","=""0570011""","Grade 8","Push Up",83.7
"Greenwich School District","=""0570011""","Grade 8","Sit and Reach",73.6
"Greenwich School District","=""0570011""","Grade 10","All Tests - District",70.9
"Greenwich School District","=""0570011""","Grade 10","Curl Up",97.6
"Greenwich School District","=""0570011""","Grade 10","Mile Run",91.6
"Greenwich School District","=""0570011""","Grade 10","Push Up",80.2
"Greenwich School District","=""0570011""","Grade 10","Sit and Reach",88.4
"Griswold School District","=""0580011""","Grade 4","All Tests - District",51.1
"Griswold School District","=""0580011""","Grade 4","Curl Up",96.2
"Griswold School District","=""0580011""","Grade 4","Mile Run",54.1
"Griswold School District","=""0580011""","Grade 4","Push Up",86.5
"Griswold School District","=""0580011""","Grade 4","Sit and Reach",91.7
"Griswold School District","=""0580011""","Grade 6","All Tests - District",51.7
"Griswold School District","=""0580011""","Grade 6","Curl Up",84.8
"Griswold School District","=""0580011""","Grade 6","Mile Run",64.2
"Griswold School District","=""0580011""","Grade 6","Push Up",70.2
"Griswold School District","=""0580011""","Grade 6","Sit and Reach",70.2
"Griswold School District","=""0580011""","Grade 8","All Tests - District",54.4
"Griswold School District","=""0580011""","Grade 8","Curl Up",89.7
"Griswold School District","=""0580011""","Grade 8","Mile Run",62.5
"Griswold School District","=""0580011""","Grade 8","Push Up",80.1
"Griswold School District","=""0580011""","Grade 8","Sit and Reach",80.9
"Griswold School District","=""0580011""","Grade 10","All Tests - District",35.1
"Griswold School District","=""0580011""","Grade 10","Curl Up",79.5
"Griswold School District","=""0580011""","Grade 10","Mile Run",45.7
"Griswold School District","=""0580011""","Grade 10","Push Up",70.9
"Griswold School District","=""0580011""","Grade 10","Sit and Reach",83.4
"Groton School District","=""0590011""","Grade 4","All Tests - District",40.8
"Groton School District","=""0590011""","Grade 4","Curl Up",69.7
"Groton School District","=""0590011""","Grade 4","Mile Run",63.3
"Groton School District","=""0590011""","Grade 4","Push Up",65.9
"Groton School District","=""0590011""","Grade 4","Sit and Reach",85.7
"Groton School District","=""0590011""","Grade 6","All Tests - District",42.4
"Groton School District","=""0590011""","Grade 6","Curl Up",84.4
"Groton School District","=""0590011""","Grade 6","Mile Run",56.7
"Groton School District","=""0590011""","Grade 6","Push Up",71.3
"Groton School District","=""0590011""","Grade 6","Sit and Reach",80.7
"Groton School District","=""0590011""","Grade 8","All Tests - District",55.7
"Groton School District","=""0590011""","Grade 8","Curl Up",89.5
"Groton School District","=""0590011""","Grade 8","Mile Run",68.9
"Groton School District","=""0590011""","Grade 8","Push Up",75.4
"Groton School District","=""0590011""","Grade 8","Sit and Reach",89.2
"Groton School District","=""0590011""","Grade 10","All Tests - District",41.9
"Groton School District","=""0590011""","Grade 10","Curl Up",80.4
"Groton School District","=""0590011""","Grade 10","Mile Run",51.4
"Groton School District","=""0590011""","Grade 10","Push Up",70.3
"Groton School District","=""0590011""","Grade 10","Sit and Reach",81.8
"Guilford School District","=""0600011""","Grade 4","All Tests - District",74.4
"Guilford School District","=""0600011""","Grade 4","Curl Up",93.6
"Guilford School District","=""0600011""","Grade 4","Mile Run",84.7
"Guilford School District","=""0600011""","Grade 4","Push Up",87.5
"Guilford School District","=""0600011""","Grade 4","Sit and Reach",93.6
"Guilford School District","=""0600011""","Grade 6","All Tests - District",29.4
"Guilford School District","=""0600011""","Grade 6","Curl Up",70.6
"Guilford School District","=""0600011""","Grade 6","Mile Run",43.8
"Guilford School District","=""0600011""","Grade 6","Push Up",64.2
"Guilford School District","=""0600011""","Grade 6","Sit and Reach",67.4
"Guilford School District","=""0600011""","Grade 8","All Tests - District",72.8
"Guilford School District","=""0600011""","Grade 8","Curl Up",94.0
"Guilford School District","=""0600011""","Grade 8","Mile Run",84.7
"Guilford School District","=""0600011""","Grade 8","Push Up",81.7
"Guilford School District","=""0600011""","Grade 8","Sit and Reach",88.8
"Guilford School District","=""0600011""","Grade 10","All Tests - District",68.0
"Guilford School District","=""0600011""","Grade 10","Curl Up",98.8
"Guilford School District","=""0600011""","Grade 10","Mile Run",80.0
"Guilford School District","=""0600011""","Grade 10","Push Up",88.8
"Guilford School District","=""0600011""","Grade 10","Sit and Reach",91.2
"Hamden School District","=""0620011""","Grade 4","All Tests - District",56.0
"Hamden School District","=""0620011""","Grade 4","Curl Up",87.7
"Hamden School District","=""0620011""","Grade 4","Mile Run",74.9
"Hamden School District","=""0620011""","Grade 4","Push Up",80.9
"Hamden School District","=""0620011""","Grade 4","Sit and Reach",82.5
"Hamden School District","=""0620011""","Grade 6","All Tests - District",60.2
"Hamden School District","=""0620011""","Grade 6","Curl Up",89.7
"Hamden School District","=""0620011""","Grade 6","Mile Run",72.7
"Hamden School District","=""0620011""","Grade 6","Push Up",81.8
"Hamden School District","=""0620011""","Grade 6","Sit and Reach",81.6
"Hamden School District","=""0620011""","Grade 8","All Tests - District",39.6
"Hamden School District","=""0620011""","Grade 8","Curl Up",81.3
"Hamden School District","=""0620011""","Grade 8","Mile Run",56.9
"Hamden School District","=""0620011""","Grade 8","Push Up",74.5
"Hamden School District","=""0620011""","Grade 8","Sit and Reach",77.5
"Hamden School District","=""0620011""","Grade 10","All Tests - District",49.2
"Hamden School District","=""0620011""","Grade 10","Curl Up",78.6
"Hamden School District","=""0620011""","Grade 10","Mile Run",60.8
"Hamden School District","=""0620011""","Grade 10","Push Up",80.8
"Hamden School District","=""0620011""","Grade 10","Sit and Reach",84.1
"Hampton School District","=""0630011""","Grade 4","All Tests - District","*"
"Hampton School District","=""0630011""","Grade 4","Curl Up","*"
"Hampton School District","=""0630011""","Grade 4","Mile Run","*"
"Hampton School District","=""0630011""","Grade 4","Push Up","*"
"Hampton School District","=""0630011""","Grade 4","Sit and Reach","*"
"Hampton School District","=""0630011""","Grade 6","All Tests - District",71.4
"Hampton School District","=""0630011""","Grade 6","Curl Up",100.0
"Hampton School District","=""0630011""","Grade 6","Mile Run",76.2
"Hampton School District","=""0630011""","Grade 6","Push Up",85.7
"Hampton School District","=""0630011""","Grade 6","Sit and Reach",81.0
"Hampton School District","=""0630011""","Grade 8","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 8","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 8","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Sit and Reach","N/A"
"Hampton School District","=""0630011""","Grade 10","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 10","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 10","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Sit and Reach","N/A"
"Hartford School District","=""0640011""","Grade 4","All Tests - District",42.0
"Hartford School District","=""0640011""","Grade 4","Curl Up",81.4
"Hartford School District","=""0640011""","Grade 4","Mile Run",67.0
"Hartford School District","=""0640011""","Grade 4","Push Up",63.7
"Hartford School District","=""0640011""","Grade 4","Sit and Reach",78.8
"Hartford School District","=""0640011""","Grade 6","All Tests - District",35.2
"Hartford School District","=""0640011""","Grade 6","Curl Up",76.6
"Hartford School District","=""0640011""","Grade 6","Mile Run",57.4
"Hartford School District","=""0640011""","Grade 6","Push Up",62.2
"Hartford School District","=""0640011""","Grade 6","Sit and Reach",70.5
"Hartford School District","=""0640011""","Grade 8","All Tests - District",34.7
"Hartford School District","=""0640011""","Grade 8","Curl Up",75.6
"Hartford School District","=""0640011""","Grade 8","Mile Run",53.0
"Hartford School District","=""0640011""","Grade 8","Push Up",59.6
"Hartford School District","=""0640011""","Grade 8","Sit and Reach",75.3
"Hartford School District","=""0640011""","Grade 10","All Tests - District",45.6
"Hartford School District","=""0640011""","Grade 10","Curl Up",67.2
"Hartford School District","=""0640011""","Grade 10","Mile Run",64.0
"Hartford School District","=""0640011""","Grade 10","Push Up",60.8
"Hartford School District","=""0640011""","Grade 10","Sit and Reach",84.1
"Hartland School District","=""0650011""","Grade 4","All Tests - District",71.4
"Hartland School District","=""0650011""","Grade 4","Curl Up",100.0
"Hartland School District","=""0650011""","Grade 4","Mile Run",90.5
"Hartland School District","=""0650011""","Grade 4","Push Up",85.7
"Hartland School District","=""0650011""","Grade 4","Sit and Reach",85.7
"Hartland School District","=""0650011""","Grade 6","All Tests - District","*"
"Hartland School District","=""0650011""","Grade 6","Curl Up","*"
"Hartland School District","=""0650011""","Grade 6","Mile Run","*"
"Hartland School District","=""0650011""","Grade 6","Push Up","*"
"Hartland School District","=""0650011""","Grade 6","Sit and Reach","*"
"Hartland School District","=""0650011""","Grade 8","All Tests - District","*"
"Hartland School District","=""0650011""","Grade 8","Curl Up","*"
"Hartland School District","=""0650011""","Grade 8","Mile Run","*"
"Hartland School District","=""0650011""","Grade 8","Push Up","*"
"Hartland School District","=""0650011""","Grade 8","Sit and Reach","*"
"Hartland School District","=""0650011""","Grade 10","All Tests - District","N/A"
"Hartland School District","=""0650011""","Grade 10","Curl Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Mile Run","N/A"
"Hartland School District","=""0650011""","Grade 10","Push Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 4","All Tests - District",62.7
"Hebron School District","=""0670011""","Grade 4","Curl Up",84.8
"Hebron School District","=""0670011""","Grade 4","Mile Run",70.9
"Hebron School District","=""0670011""","Grade 4","Push Up",93.0
"Hebron School District","=""0670011""","Grade 4","Sit and Reach",100.0
"Hebron School District","=""0670011""","Grade 6","All Tests - District",59.7
"Hebron School District","=""0670011""","Grade 6","Curl Up",67.2
"Hebron School District","=""0670011""","Grade 6","Mile Run",75.8
"Hebron School District","=""0670011""","Grade 6","Push Up",87.1
"Hebron School District","=""0670011""","Grade 6","Sit and Reach",100.0
"Hebron School District","=""0670011""","Grade 8","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 8","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 8","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 10","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 10","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 10","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Sit and Reach","N/A"
"Highville Charter School District","=""2860013""","Grade 4","All Tests - District",36.6
"Highville Charter School District","=""2860013""","Grade 4","Curl Up",48.8
"Highville Charter School District","=""2860013""","Grade 4","Mile Run",65.9
"Highville Charter School District","=""2860013""","Grade 4","Push Up",43.9
"Highville Charter School District","=""2860013""","Grade 4","Sit and Reach",80.5
"Highville Charter School District","=""2860013""","Grade 6","All Tests - District",36.4
"Highville Charter School District","=""2860013""","Grade 6","Curl Up",36.4
"Highville Charter School District","=""2860013""","Grade 6","Mile Run",57.6
"Highville Charter School District","=""2860013""","Grade 6","Push Up",57.6
"Highville Charter School District","=""2860013""","Grade 6","Sit and Reach",69.7
"Highville Charter School District","=""2860013""","Grade 8","All Tests - District","*"
"Highville Charter School District","=""2860013""","Grade 8","Curl Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Mile Run","*"
"Highville Charter School District","=""2860013""","Grade 8","Push Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Sit and Reach","*"
"Highville Charter School District","=""2860013""","Grade 10","All Tests - District","N/A"
