"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Ellington School District","=""0480011""","Grade 8","All Tests - District",59.6
"Ellington School District","=""0480011""","Grade 8","Curl Up",82.2
"Ellington School District","=""0480011""","Grade 8","Mile Run",76.9
"Ellington School District","=""0480011""","Grade 8","Push Up",71.6
"Ellington School District","=""0480011""","Grade 8","Sit and Reach",93.3
"Ellington School District","=""0480011""","Grade 10","All Tests - District",45.9
"Ellington School District","=""0480011""","Grade 10","Curl Up",73.2
"Ellington School District","=""0480011""","Grade 10","Mile Run",77.0
"Ellington School District","=""0480011""","Grade 10","Push Up",66.7
"Ellington School District","=""0480011""","Grade 10","Sit and Reach",80.9
"Elm City College Preparatory School District","=""2890013""","Grade 4","All Tests - District","*"
"Elm City College Preparatory School District","=""2890013""","Grade 4","Curl Up",73.5
"Elm City College Preparatory School District","=""2890013""","Grade 4","Mile Run",61.8
"Elm City College Preparatory School District","=""2890013""","Grade 4","Push Up",85.3
"Elm City College Preparatory School District","=""2890013""","Grade 4","Sit and Reach",94.1
"Elm City College Preparatory School District","=""2890013""","Grade 6","All Tests - District",50.0
"Elm City College Preparatory School District","=""2890013""","Grade 6","Curl Up",60.3
"Elm City College Preparatory School District","=""2890013""","Grade 6","Mile Run",77.6
"Elm City College Preparatory School District","=""2890013""","Grade 6","Push Up",62.1
"Elm City College Preparatory School District","=""2890013""","Grade 6","Sit and Reach",70.7
"Elm City College Preparatory School District","=""2890013""","Grade 8","All Tests - District",47.8
"Elm City College Preparatory School District","=""2890013""","Grade 8","Curl Up",63.0
"Elm City College Preparatory School District","=""2890013""","Grade 8","Mile Run",67.4
"Elm City College Preparatory School District","=""2890013""","Grade 8","Push Up",54.3
"Elm City College Preparatory School District","=""2890013""","Grade 8","Sit and Reach",67.4
"Elm City College Preparatory School District","=""2890013""","Grade 10","All Tests - District",0.0
"Elm City College Preparatory School District","=""2890013""","Grade 10","Curl Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Mile Run",0.0
"Elm City College Preparatory School District","=""2890013""","Grade 10","Push Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Sit and Reach","*"
"Enfield School District","=""0490011""","Grade 4","All Tests - District",58.4
"Enfield School District","=""0490011""","Grade 4","Curl Up",86.1
"Enfield School District","=""0490011""","Grade 4","Mile Run",79.2
"Enfield School District","=""0490011""","Grade 4","Push Up",80.4
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",82.9
"Enfield School District","=""0490011""","Grade 6","All Tests - District",61.5
"Enfield School District","=""0490011""","Grade 6","Curl Up",88.1
"Enfield School District","=""0490011""","Grade 6","Mile Run",82.1
"Enfield School District","=""0490011""","Grade 6","Push Up",82.4
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",78.3
"Enfield School District","=""0490011""","Grade 8","All Tests - District",81.5
"Enfield School District","=""0490011""","Grade 8","Curl Up",92.9
"Enfield School District","=""0490011""","Grade 8","Mile Run",94.6
"Enfield School District","=""0490011""","Grade 8","Push Up",88.1
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",99.4
"Enfield School District","=""0490011""","Grade 10","All Tests - District",41.5
"Enfield School District","=""0490011""","Grade 10","Curl Up",81.5
"Enfield School District","=""0490011""","Grade 10","Mile Run",60.0
"Enfield School District","=""0490011""","Grade 10","Push Up",81.0
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",86.4
"Essex School District","=""0500011""","Grade 4","All Tests - District",56.9
"Essex School District","=""0500011""","Grade 4","Curl Up",100.0
"Essex School District","=""0500011""","Grade 4","Mile Run",80.6
"Essex School District","=""0500011""","Grade 4","Push Up",72.2
"Essex School District","=""0500011""","Grade 4","Sit and Reach",80.6
"Essex School District","=""0500011""","Grade 6","All Tests - District",48.8
"Essex School District","=""0500011""","Grade 6","Curl Up",93.9
"Essex School District","=""0500011""","Grade 6","Mile Run",75.6
"Essex School District","=""0500011""","Grade 6","Push Up",76.8
"Essex School District","=""0500011""","Grade 6","Sit and Reach",68.3
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District",0.0
"Explorations District","=""2720013""","Grade 10","Curl Up",73.9
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up",52.2
"Explorations District","=""2720013""","Grade 10","Sit and Reach",69.6
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",65.1
"Fairfield School District","=""0510011""","Grade 4","Curl Up",88.0
"Fairfield School District","=""0510011""","Grade 4","Mile Run",88.1
"Fairfield School District","=""0510011""","Grade 4","Push Up",81.9
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",84.1
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",66.2
"Fairfield School District","=""0510011""","Grade 6","Curl Up",91.4
"Fairfield School District","=""0510011""","Grade 6","Mile Run",88.5
"Fairfield School District","=""0510011""","Grade 6","Push Up",83.5
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",79.2
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",69.3
"Fairfield School District","=""0510011""","Grade 8","Curl Up",92.2
"Fairfield School District","=""0510011""","Grade 8","Mile Run",87.8
"Fairfield School District","=""0510011""","Grade 8","Push Up",83.2
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",82.2
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",55.6
"Fairfield School District","=""0510011""","Grade 10","Curl Up",80.6
"Fairfield School District","=""0510011""","Grade 10","Mile Run",80.1
"Fairfield School District","=""0510011""","Grade 10","Push Up",70.3
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",80.7
"Farmington School District","=""0520011""","Grade 4","All Tests - District",63.6
"Farmington School District","=""0520011""","Grade 4","Curl Up",93.5
"Farmington School District","=""0520011""","Grade 4","Mile Run",84.4
"Farmington School District","=""0520011""","Grade 4","Push Up",76.7
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",93.5
"Farmington School District","=""0520011""","Grade 6","All Tests - District",49.7
"Farmington School District","=""0520011""","Grade 6","Curl Up",75.0
"Farmington School District","=""0520011""","Grade 6","Mile Run",81.2
"Farmington School District","=""0520011""","Grade 6","Push Up",73.4
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",66.9
"Farmington School District","=""0520011""","Grade 8","All Tests - District",69.2
"Farmington School District","=""0520011""","Grade 8","Curl Up",86.8
"Farmington School District","=""0520011""","Grade 8","Mile Run",82.6
"Farmington School District","=""0520011""","Grade 8","Push Up",80.5
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",89.2
"Farmington School District","=""0520011""","Grade 10","All Tests - District",54.1
"Farmington School District","=""0520011""","Grade 10","Curl Up",93.6
"Farmington School District","=""0520011""","Grade 10","Mile Run",76.1
"Farmington School District","=""0520011""","Grade 10","Push Up",85.4
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",77.1
"Franklin School District","=""0530011""","Grade 4","All Tests - District",70.0
"Franklin School District","=""0530011""","Grade 4","Curl Up",80.0
"Franklin School District","=""0530011""","Grade 4","Mile Run",95.0
"Franklin School District","=""0530011""","Grade 4","Push Up",80.0
"Franklin School District","=""0530011""","Grade 4","Sit and Reach",80.0
"Franklin School District","=""0530011""","Grade 6","All Tests - District",47.6
"Franklin School District","=""0530011""","Grade 6","Curl Up",76.2
"Franklin School District","=""0530011""","Grade 6","Mile Run",61.9
"Franklin School District","=""0530011""","Grade 6","Push Up",81.0
"Franklin School District","=""0530011""","Grade 6","Sit and Reach",95.2
"Franklin School District","=""0530011""","Grade 8","All Tests - District",52.4
"Franklin School District","=""0530011""","Grade 8","Curl Up",81.0
"Franklin School District","=""0530011""","Grade 8","Mile Run",76.2
"Franklin School District","=""0530011""","Grade 8","Push Up",71.4
"Franklin School District","=""0530011""","Grade 8","Sit and Reach",95.2
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Mile Run","N/A"
"Franklin School District","=""0530011""","Grade 10","Push Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Sit and Reach","N/A"
"Glastonbury School District","=""0540011""","Grade 4","All Tests - District",58.1
"Glastonbury School District","=""0540011""","Grade 4","Curl Up",88.8
"Glastonbury School District","=""0540011""","Grade 4","Mile Run",79.6
"Glastonbury School District","=""0540011""","Grade 4","Push Up",74.9
"Glastonbury School District","=""0540011""","Grade 4","Sit and Reach",81.2
"Glastonbury School District","=""0540011""","Grade 6","All Tests - District",56.5
"Glastonbury School District","=""0540011""","Grade 6","Curl Up",91.0
"Glastonbury School District","=""0540011""","Grade 6","Mile Run",86.9
"Glastonbury School District","=""0540011""","Grade 6","Push Up",69.0
"Glastonbury School District","=""0540011""","Grade 6","Sit and Reach",78.9
"Glastonbury School District","=""0540011""","Grade 8","All Tests - District",56.3
"Glastonbury School District","=""0540011""","Grade 8","Curl Up",87.2
"Glastonbury School District","=""0540011""","Grade 8","Mile Run",81.9
"Glastonbury School District","=""0540011""","Grade 8","Push Up",78.5
"Glastonbury School District","=""0540011""","Grade 8","Sit and Reach",77.4
"Glastonbury School District","=""0540011""","Grade 10","All Tests - District",69.8
"Glastonbury School District","=""0540011""","Grade 10","Curl Up",98.7
"Glastonbury School District","=""0540011""","Grade 10","Mile Run",80.9
"Glastonbury School District","=""0540011""","Grade 10","Push Up",92.4
"Glastonbury School District","=""0540011""","Grade 10","Sit and Reach",91.1
"Granby School District","=""0560011""","Grade 4","All Tests - District",52.4
"Granby School District","=""0560011""","Grade 4","Curl Up",83.5
"Granby School District","=""0560011""","Grade 4","Mile Run",92.4
"Granby School District","=""0560011""","Grade 4","Push Up",65.9
"Granby School District","=""0560011""","Grade 4","Sit and Reach",93.5
"Granby School District","=""0560011""","Grade 6","All Tests - District",57.1
"Granby School District","=""0560011""","Grade 6","Curl Up",87.6
"Granby School District","=""0560011""","Grade 6","Mile Run",93.8
"Granby School District","=""0560011""","Grade 6","Push Up",71.4
"Granby School District","=""0560011""","Grade 6","Sit and Reach",78.9
"Granby School District","=""0560011""","Grade 8","All Tests - District",46.2
"Granby School District","=""0560011""","Grade 8","Curl Up",73.4
"Granby School District","=""0560011""","Grade 8","Mile Run",80.4
"Granby School District","=""0560011""","Grade 8","Push Up",66.5
"Granby School District","=""0560011""","Grade 8","Sit and Reach",74.7
"Granby School District","=""0560011""","Grade 10","All Tests - District",82.2
"Granby School District","=""0560011""","Grade 10","Curl Up",97.8
"Granby School District","=""0560011""","Grade 10","Mile Run",85.4
"Granby School District","=""0560011""","Grade 10","Push Up",95.7
"Granby School District","=""0560011""","Grade 10","Sit and Reach",93.5
"Greenwich School District","=""0570011""","Grade 4","All Tests - District",73.8
"Greenwich School District","=""0570011""","Grade 4","Curl Up",95.9
"Greenwich School District","=""0570011""","Grade 4","Mile Run",93.2
"Greenwich School District","=""0570011""","Grade 4","Push Up",83.5
"Greenwich School District","=""0570011""","Grade 4","Sit and Reach",93.0
"Greenwich School District","=""0570011""","Grade 6","All Tests - District",56.5
"Greenwich School District","=""0570011""","Grade 6","Curl Up",91.7
"Greenwich School District","=""0570011""","Grade 6","Mile Run",88.9
"Greenwich School District","=""0570011""","Grade 6","Push Up",69.1
"Greenwich School District","=""0570011""","Grade 6","Sit and Reach",74.4
"Greenwich School District","=""0570011""","Grade 8","All Tests - District",57.8
"Greenwich School District","=""0570011""","Grade 8","Curl Up",92.5
"Greenwich School District","=""0570011""","Grade 8","Mile Run",86.9
"Greenwich School District","=""0570011""","Grade 8","Push Up",70.2
"Greenwich School District","=""0570011""","Grade 8","Sit and Reach",68.1
"Greenwich School District","=""0570011""","Grade 10","All Tests - District",65.7
"Greenwich School District","=""0570011""","Grade 10","Curl Up",91.3
"Greenwich School District","=""0570011""","Grade 10","Mile Run",85.3
"Greenwich School District","=""0570011""","Grade 10","Push Up",81.6
"Greenwich School District","=""0570011""","Grade 10","Sit and Reach",87.6
"Griswold School District","=""0580011""","Grade 4","All Tests - District",52.4
"Griswold School District","=""0580011""","Grade 4","Curl Up",90.9
"Griswold School District","=""0580011""","Grade 4","Mile Run",55.9
"Griswold School District","=""0580011""","Grade 4","Push Up",77.6
"Griswold School District","=""0580011""","Grade 4","Sit and Reach",90.2
"Griswold School District","=""0580011""","Grade 6","All Tests - District",48.5
"Griswold School District","=""0580011""","Grade 6","Curl Up",84.1
"Griswold School District","=""0580011""","Grade 6","Mile Run",63.6
"Griswold School District","=""0580011""","Grade 6","Push Up",84.8
"Griswold School District","=""0580011""","Grade 6","Sit and Reach",70.5
"Griswold School District","=""0580011""","Grade 8","All Tests - District",58.6
"Griswold School District","=""0580011""","Grade 8","Curl Up",86.7
"Griswold School District","=""0580011""","Grade 8","Mile Run",71.1
"Griswold School District","=""0580011""","Grade 8","Push Up",82.0
"Griswold School District","=""0580011""","Grade 8","Sit and Reach",84.4
"Griswold School District","=""0580011""","Grade 10","All Tests - District",43.0
"Griswold School District","=""0580011""","Grade 10","Curl Up",83.8
"Griswold School District","=""0580011""","Grade 10","Mile Run",46.5
"Griswold School District","=""0580011""","Grade 10","Push Up",82.4
"Griswold School District","=""0580011""","Grade 10","Sit and Reach",83.1
"Groton School District","=""0590011""","Grade 4","All Tests - District",38.8
"Groton School District","=""0590011""","Grade 4","Curl Up",77.2
"Groton School District","=""0590011""","Grade 4","Mile Run",56.4
"Groton School District","=""0590011""","Grade 4","Push Up",63.7
"Groton School District","=""0590011""","Grade 4","Sit and Reach",90.8
"Groton School District","=""0590011""","Grade 6","All Tests - District",54.4
"Groton School District","=""0590011""","Grade 6","Curl Up",80.2
"Groton School District","=""0590011""","Grade 6","Mile Run",72.2
"Groton School District","=""0590011""","Grade 6","Push Up",75.1
"Groton School District","=""0590011""","Grade 6","Sit and Reach",85.8
"Groton School District","=""0590011""","Grade 8","All Tests - District",49.7
"Groton School District","=""0590011""","Grade 8","Curl Up",76.8
"Groton School District","=""0590011""","Grade 8","Mile Run",65.6
"Groton School District","=""0590011""","Grade 8","Push Up",78.8
"Groton School District","=""0590011""","Grade 8","Sit and Reach",92.4
"Groton School District","=""0590011""","Grade 10","All Tests - District",44.1
"Groton School District","=""0590011""","Grade 10","Curl Up",71.9
"Groton School District","=""0590011""","Grade 10","Mile Run",64.2
"Groton School District","=""0590011""","Grade 10","Push Up",69.2
"Groton School District","=""0590011""","Grade 10","Sit and Reach",81.9
"Guilford School District","=""0600011""","Grade 4","All Tests - District",74.3
"Guilford School District","=""0600011""","Grade 4","Curl Up",95.0
"Guilford School District","=""0600011""","Grade 4","Mile Run",82.8
"Guilford School District","=""0600011""","Grade 4","Push Up",88.1
"Guilford School District","=""0600011""","Grade 4","Sit and Reach",94.6
"Guilford School District","=""0600011""","Grade 6","All Tests - District",60.4
"Guilford School District","=""0600011""","Grade 6","Curl Up",95.1
"Guilford School District","=""0600011""","Grade 6","Mile Run",90.3
"Guilford School District","=""0600011""","Grade 6","Push Up",95.1
"Guilford School District","=""0600011""","Grade 6","Sit and Reach",64.9
"Guilford School District","=""0600011""","Grade 8","All Tests - District",72.9
"Guilford School District","=""0600011""","Grade 8","Curl Up",95.5
"Guilford School District","=""0600011""","Grade 8","Mile Run",94.8
"Guilford School District","=""0600011""","Grade 8","Push Up",85.6
"Guilford School District","=""0600011""","Grade 8","Sit and Reach",88.3
"Guilford School District","=""0600011""","Grade 10","All Tests - District",58.5
"Guilford School District","=""0600011""","Grade 10","Curl Up",80.9
"Guilford School District","=""0600011""","Grade 10","Mile Run",82.6
"Guilford School District","=""0600011""","Grade 10","Push Up",88.4
"Guilford School District","=""0600011""","Grade 10","Sit and Reach",88.0
"Hamden School District","=""0620011""","Grade 4","All Tests - District",54.2
"Hamden School District","=""0620011""","Grade 4","Curl Up",85.2
"Hamden School District","=""0620011""","Grade 4","Mile Run",70.0
"Hamden School District","=""0620011""","Grade 4","Push Up",74.0
"Hamden School District","=""0620011""","Grade 4","Sit and Reach",85.2
"Hamden School District","=""0620011""","Grade 6","All Tests - District",62.4
"Hamden School District","=""0620011""","Grade 6","Curl Up",88.6
"Hamden School District","=""0620011""","Grade 6","Mile Run",77.9
"Hamden School District","=""0620011""","Grade 6","Push Up",77.2
"Hamden School District","=""0620011""","Grade 6","Sit and Reach",89.6
"Hamden School District","=""0620011""","Grade 8","All Tests - District",39.3
"Hamden School District","=""0620011""","Grade 8","Curl Up",87.0
"Hamden School District","=""0620011""","Grade 8","Mile Run",54.3
"Hamden School District","=""0620011""","Grade 8","Push Up",81.5
"Hamden School District","=""0620011""","Grade 8","Sit and Reach",78.3
"Hamden School District","=""0620011""","Grade 10","All Tests - District",53.8
"Hamden School District","=""0620011""","Grade 10","Curl Up",84.2
"Hamden School District","=""0620011""","Grade 10","Mile Run",64.9
"Hamden School District","=""0620011""","Grade 10","Push Up",80.1
"Hamden School District","=""0620011""","Grade 10","Sit and Reach",88.9
"Hampton School District","=""0630011""","Grade 4","All Tests - District","*"
"Hampton School District","=""0630011""","Grade 4","Curl Up","*"
"Hampton School District","=""0630011""","Grade 4","Mile Run","*"
"Hampton School District","=""0630011""","Grade 4","Push Up","*"
"Hampton School District","=""0630011""","Grade 4","Sit and Reach","*"
"Hampton School District","=""0630011""","Grade 6","All Tests - District","*"
"Hampton School District","=""0630011""","Grade 6","Curl Up","*"
"Hampton School District","=""0630011""","Grade 6","Mile Run","*"
"Hampton School District","=""0630011""","Grade 6","Push Up","*"
"Hampton School District","=""0630011""","Grade 6","Sit and Reach","*"
"Hampton School District","=""0630011""","Grade 8","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 8","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 8","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Sit and Reach","N/A"
"Hampton School District","=""0630011""","Grade 10","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 10","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 10","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Sit and Reach","N/A"
"Hartford School District","=""0640011""","Grade 4","All Tests - District",38.6
"Hartford School District","=""0640011""","Grade 4","Curl Up",73.8
"Hartford School District","=""0640011""","Grade 4","Mile Run",63.3
"Hartford School District","=""0640011""","Grade 4","Push Up",59.9
"Hartford School District","=""0640011""","Grade 4","Sit and Reach",77.8
"Hartford School District","=""0640011""","Grade 6","All Tests - District",39.4
"Hartford School District","=""0640011""","Grade 6","Curl Up",69.5
"Hartford School District","=""0640011""","Grade 6","Mile Run",62.8
"Hartford School District","=""0640011""","Grade 6","Push Up",64.1
"Hartford School District","=""0640011""","Grade 6","Sit and Reach",78.0
"Hartford School District","=""0640011""","Grade 8","All Tests - District",32.9
"Hartford School District","=""0640011""","Grade 8","Curl Up",64.0
"Hartford School District","=""0640011""","Grade 8","Mile Run",50.7
"Hartford School District","=""0640011""","Grade 8","Push Up",59.2
"Hartford School District","=""0640011""","Grade 8","Sit and Reach",69.7
"Hartford School District","=""0640011""","Grade 10","All Tests - District",37.6
"Hartford School District","=""0640011""","Grade 10","Curl Up",50.2
"Hartford School District","=""0640011""","Grade 10","Mile Run",59.1
"Hartford School District","=""0640011""","Grade 10","Push Up",55.5
"Hartford School District","=""0640011""","Grade 10","Sit and Reach",61.0
"Hartland School District","=""0650011""","Grade 4","All Tests - District",65.2
"Hartland School District","=""0650011""","Grade 4","Curl Up",100.0
"Hartland School District","=""0650011""","Grade 4","Mile Run",82.6
"Hartland School District","=""0650011""","Grade 4","Push Up",78.3
"Hartland School District","=""0650011""","Grade 4","Sit and Reach",87.0
"Hartland School District","=""0650011""","Grade 6","All Tests - District",81.8
"Hartland School District","=""0650011""","Grade 6","Curl Up",90.9
"Hartland School District","=""0650011""","Grade 6","Mile Run",90.9
"Hartland School District","=""0650011""","Grade 6","Push Up",90.9
"Hartland School District","=""0650011""","Grade 6","Sit and Reach",100.0
"Hartland School District","=""0650011""","Grade 8","All Tests - District","*"
"Hartland School District","=""0650011""","Grade 8","Curl Up","*"
"Hartland School District","=""0650011""","Grade 8","Mile Run","*"
"Hartland School District","=""0650011""","Grade 8","Push Up","*"
"Hartland School District","=""0650011""","Grade 8","Sit and Reach","*"
"Hartland School District","=""0650011""","Grade 10","All Tests - District","N/A"
"Hartland School District","=""0650011""","Grade 10","Curl Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Mile Run","N/A"
"Hartland School District","=""0650011""","Grade 10","Push Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 4","All Tests - District",73.8
"Hebron School District","=""0670011""","Grade 4","Curl Up",84.8
"Hebron School District","=""0670011""","Grade 4","Mile Run",94.5
"Hebron School District","=""0670011""","Grade 4","Push Up",93.1
"Hebron School District","=""0670011""","Grade 4","Sit and Reach",95.2
"Hebron School District","=""0670011""","Grade 6","All Tests - District",71.0
"Hebron School District","=""0670011""","Grade 6","Curl Up",79.3
"Hebron School District","=""0670011""","Grade 6","Mile Run",90.5
"Hebron School District","=""0670011""","Grade 6","Push Up",85.8
"Hebron School District","=""0670011""","Grade 6","Sit and Reach",87.6
"Hebron School District","=""0670011""","Grade 8","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 8","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 8","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 10","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 10","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 10","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Sit and Reach","N/A"
"Highville Charter School District","=""2860013""","Grade 4","All Tests - District",45.7
"Highville Charter School District","=""2860013""","Grade 4","Curl Up",82.9
"Highville Charter School District","=""2860013""","Grade 4","Mile Run",82.9
"Highville Charter School District","=""2860013""","Grade 4","Push Up",88.6
"Highville Charter School District","=""2860013""","Grade 4","Sit and Reach",100.0
"Highville Charter School District","=""2860013""","Grade 6","All Tests - District","*"
"Highville Charter School District","=""2860013""","Grade 6","Curl Up","*"
"Highville Charter School District","=""2860013""","Grade 6","Mile Run","*"
"Highville Charter School District","=""2860013""","Grade 6","Push Up","*"
"Highville Charter School District","=""2860013""","Grade 6","Sit and Reach","*"
"Highville Charter School District","=""2860013""","Grade 8","All Tests - District","*"
"Highville Charter School District","=""2860013""","Grade 8","Curl Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Mile Run","*"
"Highville Charter School District","=""2860013""","Grade 8","Push Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Sit and Reach","*"
"Highville Charter School District","=""2860013""","Grade 10","All Tests - District","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Curl Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Mile Run","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Push Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Sit and Reach","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 4","All Tests - District",78.1
"Integrated Day Charter School District","=""2640013""","Grade 4","Curl Up",96.9
"Integrated Day Charter School District","=""2640013""","Grade 4","Mile Run",87.5
"Integrated Day Charter School District","=""2640013""","Grade 4","Push Up",90.6
"Integrated Day Charter School District","=""2640013""","Grade 4","Sit and Reach",93.8
"Integrated Day Charter School District","=""2640013""","Grade 6","All Tests - District",84.4
"Integrated Day Charter School District","=""2640013""","Grade 6","Curl Up",100.0
"Integrated Day Charter School District","=""2640013""","Grade 6","Mile Run",96.9
"Integrated Day Charter School District","=""2640013""","Grade 6","Push Up",96.9
"Integrated Day Charter School District","=""2640013""","Grade 6","Sit and Reach",87.5
"Integrated Day Charter School District","=""2640013""","Grade 8","All Tests - District",63.3
"Integrated Day Charter School District","=""2640013""","Grade 8","Curl Up",76.7
"Integrated Day Charter School District","=""2640013""","Grade 8","Mile Run",76.7
"Integrated Day Charter School District","=""2640013""","Grade 8","Push Up",86.7
"Integrated Day Charter School District","=""2640013""","Grade 8","Sit and Reach",86.7
"Integrated Day Charter School District","=""2640013""","Grade 10","All Tests - District","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Curl Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Mile Run","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Push Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Sit and Reach","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","All Tests - District","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Curl Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Mile Run","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Push Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Sit and Reach","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","All Tests - District",20.7
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Curl Up",70.7
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Mile Run",43.1
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Push Up",65.5
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Sit and Reach",62.1
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","All Tests - District",25.5
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Curl Up",69.1
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Mile Run",40.0
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Push Up",70.9
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Sit and Reach",67.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","All Tests - District","N/A"
