"Chronic Absenteeism, 2012-13"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade   7",0.0
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade   8",0.0
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade   9",28.8
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Hispanic/Latino of any race",19.0
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Male",10.0
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Non-ELL",10.7
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Non-Special Education",10.1
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","School",11.3
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Special Education",20.4
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Eligible For Reduced Lunch",16.7
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade 10",23.4
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade 11",25.6
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Grade 12",43.8
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Not Eligible For Lunch",7.5
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","White",7.5
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Kindergarten",18.0
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Asian","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","ELL","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Eligible For Free Lunch","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Female","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Hispanic/Latino of any race",29.2
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Male",30.4
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Non-ELL",15.9
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Non-Special Education",20.5
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","School",18.0
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","White","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Kindergarten",18.2
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Asian","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","ELL","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Eligible For Free Lunch",24.2
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Female","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Grade   1","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Hispanic/Latino of any race","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Male",15.0
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Non-ELL",13.3
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Non-Special Education",14.3
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","School",14.7
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Special Education","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Not Eligible For Lunch",10.7
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","White","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible For Free Lunch","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Female","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade   7","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade   8","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade   9","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Hispanic/Latino of any race","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Male",48.0
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Non-ELL",55.3
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Non-Special Education","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","School",55.3
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Special Education",55.2
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade 10","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade 11","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Grade 12","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Not Eligible For Lunch",53.1
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","White",54.8
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Kindergarten",13.0
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Asian","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Black or African American",10.7
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","ELL","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible For Free Lunch",18.3
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Female",8.0
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Grade   1","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Grade   2","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Grade   3","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Grade   4","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Grade   5",0.0
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Hispanic/Latino of any race","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Male",6.1
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Native Hawaiian or Other Pacific Islander","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Non-ELL",7.1
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Non-Special Education",7.4
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","School",7.0
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","White","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Asian","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Black or African American",47.4
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","ELL","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Free Lunch",67.5
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Female",57.7
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Grade   9",44.4
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Hispanic/Latino of any race",62.0
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Male",37.7
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Non-ELL",51.5
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Non-Special Education",51.8
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","School",52.3
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Special Education",58.6
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Reduced Lunch",50.0
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Grade 10",38.7
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Grade 11",60.0
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Grade 12",72.6
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Not Eligible For Lunch",39.8
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","White",45.0
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","ELL","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Eligible For Free Lunch",13.8
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Female",7.4
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Grade   6","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Grade   7",12.8
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Hispanic/Latino of any race",11.0
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Male",10.3
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Native Hawaiian or Other Pacific Islander","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Non-ELL",8.2
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Non-Special Education",7.8
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","School",8.5
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","White","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible For Free Lunch","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Female","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Grade   2","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Grade   8","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Grade   9","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Male","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Non-ELL","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","School","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Grade 11","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Grade 12","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","White","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Kindergarten",16.9
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Asian",19.5
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Black or African American",10.9
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","ELL","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible For Free Lunch",19.0
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Female",12.3
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Grade   1",10.7
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Grade   2",13.6
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Grade   3","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Grade   4","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Hispanic/Latino of any race",15.9
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Male",11.8
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Non-ELL",12.3
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Non-Special Education",11.8
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","School",12.0
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Special Education","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Not Eligible For Lunch",7.8
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","White","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","ELL","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible For Free Lunch",31.0
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Female","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade   6","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade   7","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade   8","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade   9","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Hispanic/Latino of any race",40.0
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Male",23.1
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Non-ELL",26.4
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Non-Special Education","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","School",27.6
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Special Education",26.8
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade 10",28.6
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade 11","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Grade 12","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","White","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Black or African American","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","ELL","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible For Free Lunch","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Female","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Grade   9","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Hispanic/Latino of any race","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Male","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Non-ELL","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","School","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Grade 10","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Grade 11","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Grade 12","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Not Eligible For Lunch","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","White","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Asian","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Black or African American",9.9
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","ELL","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible For Free Lunch",18.0
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Female",14.3
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade   6","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade   7","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade   8","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade   9",13.6
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Hispanic/Latino of any race",15.3
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Male","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Non-ELL",12.3
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Non-Special Education",13.6
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","School",13.4
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade 10",17.6
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Grade 11",18.2
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Not Eligible For Lunch",9.0
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","White",18.8
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Asian",0.0
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Black or African American",7.2
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","ELL","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Free Lunch",12.1
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Female",8.2
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade   6","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade   7",7.1
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade   8",7.8
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade   9",5.4
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Hispanic/Latino of any race",12.6
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Male",7.8
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Native Hawaiian or Other Pacific Islander","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Non-ELL",7.8
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Non-Special Education",7.9
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","School",8.0
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Special Education","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Two or More Races","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade 10",13.7
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade 11","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Grade 12",14.8
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Not Eligible For Lunch",6.5
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","White",8.3
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Kindergarten",15.6
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","American Indian or Alaska Native","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Asian","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Black or African American",10.1
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","ELL","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible For Free Lunch",16.5
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Female",8.0
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   1","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   2","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   3","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   4","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   5","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Grade   6","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Hispanic/Latino of any race",15.1
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Male",11.5
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Non-ELL",9.7
