"Sanction Counts, 2013-14"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Ledyard School District","=""""","Gales Ferry School","=""""","*","*",0,0
"Ledyard School District","=""""","Gallup Hill School","=""""",20,"*",0,0
"Ledyard School District","=""""","Juliet W. Long School","=""""",16,"*",0,0
"Ledyard School District","=""""","Ledyard Center School","=""""",7,11,0,0
"Ledyard School District","=""""","Ledyard High School","=""""",69,33,0,"*"
"Ledyard School District","=""""","Ledyard Middle School","=""""",21,"*",0,0
"Lisbon School District","=""""","Lisbon Central School","=""""","*",0,0,0
"Litchfield School District","=""""","Litchfield High School","=""""",46,12,"*",6
"Litchfield School District","=""""","Litchfield Intermediate School","=""""","*",0,0,0
"Madison School District","=""""","Daniel Hand High School","=""""",68,14,0,0
"Madison School District","=""""","J. Milton Jeffrey Elementary School","=""""","*",0,0,0
"Madison School District","=""""","Walter C. Polson Upper Middle School","=""""",6,"*","*",0
"Manchester School District","=""""","Bowers School","=""""",6,"*",0,0
"Manchester School District","=""""","Buckley School","=""""",15,28,0,0
"Manchester School District","=""""","Elisabeth M. Bennet Academy","=""""",18,"*",0,"*"
"Manchester School District","=""""","Illing Middle School","=""""",343,115,0,"*"
"Manchester School District","=""""","Keeney School","=""""","*",37,0,0
"Manchester School District","=""""","Manchester High School","=""""",371,137,0,"*"
"Manchester School District","=""""","Manchester Regional Academy","=""""",171,58,"*","*"
"Manchester School District","=""""","Manchester Transition Center","=""""",0,"*",0,0
"Manchester School District","=""""","Martin School","=""""",7,15,0,0
"Manchester School District","=""""","Robertson School","=""""",30,7,0,0
"Manchester School District","=""""","Verplanck School","=""""",26,18,0,0
"Manchester School District","=""""","Waddell School","=""""",23,0,0,0
"Manchester School District","=""""","Washington School","=""""",59,40,"*",0
"Mansfield School District","=""""","Annie E. Vinton School","=""""",0,"*",0,0
"Mansfield School District","=""""","Dorothy C. Goodwin School","=""""","*","*",0,0
"Mansfield School District","=""""","Mansfield Middle School School","=""""",13,"*","*",0
"Mansfield School District","=""""","Southeast Elementary School","=""""",0,"*",0,0
"Marlborough School District","=""""","Elmer Thienes-Mary Hall Elementary School","=""""",7,0,0,0
"Meriden School District","=""""","Nathan Hale School","=""""",6,17,0,0
"Meriden School District","=""""","Benjamin Franklin School","=""""",9,25,0,0
"Meriden School District","=""""","Casimir Pulaski School","=""""","*",12,0,0
"Meriden School District","=""""","Francis T. Maloney High School","=""""",288,307,0,"*"
"Meriden School District","=""""","Hanover School","=""""","*",19,"*",0
"Meriden School District","=""""","Israel Putnam School","=""""","*","*",0,0
"Meriden School District","=""""","John Barry School","=""""",21,55,0,0
"Meriden School District","=""""","Lincoln Middle School","=""""",266,42,8,"*"
"Meriden School District","=""""","Orville H. Platt High School","=""""",316,250,0,"*"
"Meriden School District","=""""","Roger Sherman School","=""""",30,27,0,0
"Meriden School District","=""""","Thomas Hooker School","=""""","*","*",0,0
"Meriden School District","=""""","Washington Middle School","=""""",484,94,"*","*"
"Middletown School District","=""""","Bielefield School","=""""","*",12,0,0
"Middletown School District","=""""","Farm Hill School","=""""",20,"*",8,"*"
"Middletown School District","=""""","Keigwin Middle School","=""""",84,31,"*",0
"Middletown School District","=""""","Lawrence School","=""""",10,11,"*",0
"Middletown School District","=""""","MHS - Alternative Education Program 1","=""""","*","*",0,0
"Middletown School District","=""""","MHS - Alternative Education Program 2","=""""","*","*",0,0
"Middletown School District","=""""","MacDonough School","=""""","*",25,0,0
"Middletown School District","=""""","Middletown High School","=""""",145,97,"*",7
"Middletown School District","=""""","Moody School","=""""","*",10,13,0
"Middletown School District","=""""","Snow School","=""""",10,10,0,0
"Middletown School District","=""""","Spencer School","=""""",0,"*",0,0
"Middletown School District","=""""","Wesley School","=""""","*","*",0,0
"Middletown School District","=""""","Woodrow Wilson Middle School","=""""",87,74,"*","*"
"Milford School District","=""""","Calf Pen Meadow School","=""""","*",0,0,0
"Milford School District","=""""","East Shore Middle School","=""""",18,10,0,0
"Milford School District","=""""","Harborside Middle School","=""""",13,"*",0,0
"Milford School District","=""""","Jonathan Law High School","=""""",331,148,0,13
"Milford School District","=""""","Joseph A. Foran High School","=""""",108,20,0,"*"
"Milford School District","=""""","Live Oaks School","=""""","*","*",0,0
"Milford School District","=""""","Mathewson School","=""""",0,"*",0,0
"Milford School District","=""""","Meadowside School","=""""","*",0,0,0
"Milford School District","=""""","Orchard Hills School","=""""","*","*",0,0
"Milford School District","=""""","Pumpkin Delight School","=""""",8,0,0,0
"Milford School District","=""""","The Academy","=""""",6,0,0,"*"
"Milford School District","=""""","West Shore Middle School","=""""",29,23,0,"*"
"Monroe School District","=""""","Jockey Hollow School","=""""","*","*",0,"*"
"Monroe School District","=""""","Masuk High School","=""""",44,24,0,0
"Monroe School District","=""""","Stepney Elementary School","=""""",0,"*",0,0
"Montville School District","=""""","Dr. Charles E. Murphy School","=""""",7,"*","*",0
"Montville School District","=""""","Leonard J. Tyl Middle School","=""""",46,12,6,"*"
"Montville School District","=""""","Montville High School","=""""",47,48,"*","*"
"Montville School District","=""""","Oakdale School","=""""",6,"*",0,0
"Montville School District","=""""","Palmer Academy","=""""",21,"*",0,0
"Naugatuck School District","=""""","Andrew Avenue School","=""""",0,"*",0,0
"Naugatuck School District","=""""","City Hill Middle School","=""""",137,50,"*",0
"Naugatuck School District","=""""","Cross Street Intermediate School","=""""",11,17,0,0
"Naugatuck School District","=""""","Hillside Intermediate School","=""""",30,22,0,0
"Naugatuck School District","=""""","Hop Brook Elementary School","=""""","*",11,0,0
"Naugatuck School District","=""""","Maple Hill School","=""""","*",19,0,0
"Naugatuck School District","=""""","Naugatuck High School","=""""",326,224,0,8
"Naugatuck School District","=""""","Salem School","=""""",0,13,0,0
"Naugatuck School District","=""""","Western School","=""""","*",8,0,0
"New Beginnings Inc., Family Academy District","=""""","New Beginnings Inc., Family Academy","=""""",79,115,12,0
"New Britain School District","=""""","Alternative Center School","=""""",0,52,0,"*"
"New Britain School District","=""""","Chamberlain  Elementary School","=""""",26,19,0,0
"New Britain School District","=""""","Frank J. DiLoreto School","=""""",269,153,"*",0
"New Britain School District","=""""","Gaffney School","=""""",109,20,"*",0
"New Britain School District","=""""","Holmes School","=""""",20,"*","*",0
"New Britain School District","=""""","House of Arts Letters and Science (HALS)  Academy","=""""","*","*",0,0
"New Britain School District","=""""","Jefferson School","=""""",0,"*",0,0
"New Britain School District","=""""","Lincoln School","=""""",30,44,22,0
"New Britain School District","=""""","New Britain High School","=""""",2786,1190,"*",37
"New Britain School District","=""""","New Britain Transition Center","=""""",0,27,0,0
"New Britain School District","=""""","Northend School","=""""",32,14,0,0
"New Britain School District","=""""","Pulaski Middle School","=""""",82,142,"*","*"
"New Britain School District","=""""","Roosevelt Middle School","=""""",563,75,0,"*"
"New Britain School District","=""""","Slade Middle School","=""""","*",217,0,"*"
"New Britain School District","=""""","Smalley Academy","=""""",61,77,0,0
"New Britain School District","=""""","Smith School","=""""",53,36,0,0
"New Britain School District","=""""","Vance School","=""""",61,24,"*",0
"New Canaan School District","=""""","East School","=""""","*",0,0,0
"New Canaan School District","=""""","New Canaan High School","=""""",16,"*",0,0
"New Canaan School District","=""""","Saxe Middle School","=""""",7,"*",0,0
"New Canaan School District","=""""","West School","=""""",0,"*",0,0
"New Fairfield School District","=""""","Consolidated School","=""""","*","*",0,0
"New Fairfield School District","=""""","Meeting House Hill School","=""""",8,"*","*",0
"New Fairfield School District","=""""","New Fairfield High School","=""""",152,32,0,"*"
"New Fairfield School District","=""""","New Fairfield Middle School","=""""",19,0,0,0
"New Hartford School District","=""""","Ann Antolini School","=""""",6,"*","*",0
"New Hartford School District","=""""","Bakerville Consolidated School","=""""","*",0,0,0
"New Hartford School District","=""""","New Hartford Elementary School","=""""","*",0,"*",0
"New Haven School District","=""""","Edgewood School","=""""",22,26,"*","*"
"New Haven School District","=""""","Nathan Hale School","=""""",31,18,"*","*"
"New Haven School District","=""""","Augusta Lewis Troup School","=""""",0,36,0,"*"
"New Haven School District","=""""","Barnard Environmental Magnet School","=""""",27,49,0,"*"
"New Haven School District","=""""","Beecher School","=""""",12,52,"*",0
"New Haven School District","=""""","Benjamin Jepson Magnet School","=""""","*",10,0,"*"
"New Haven School District","=""""","Betsy Ross Arts Magnet School","=""""",7,8,0,0
"New Haven School District","=""""","Bishop Woods School","=""""",128,111,0,0
"New Haven School District","=""""","Celentano BioTech, Health and Medical Magnet School","=""""",0,34,0,0
"New Haven School District","=""""","Christopher Columbus Academy","=""""",0,"*",0,0
"New Haven School District","=""""","Clemente Leadership Academy","=""""",0,23,0,0
"New Haven School District","=""""","Clinton Avenue School","=""""",0,"*",0,0
"New Haven School District","=""""","Conte/West Hills Magnet School","=""""",0,29,0,0
"New Haven School District","=""""","Cooperative High School","=""""","*",15,0,"*"
"New Haven School District","=""""","Davis 21st Century Magnet Elementary School","=""""",0,14,0,0
"New Haven School District","=""""","Domus Academy","=""""","*",30,"*","*"
"New Haven School District","=""""","East Rock Community Magnet School","=""""","*",58,0,"*"
"New Haven School District","=""""","Engineering - Science University Magnet School","=""""",9,50,0,"*"
"New Haven School District","=""""","Fair Haven School","=""""","*",77,"*",0
"New Haven School District","=""""","High School In The Community","=""""","*",60,0,6
"New Haven School District","=""""","Hill Central Music Academy","=""""",8,71,0,"*"
"New Haven School District","=""""","Hill Regional Career High School","=""""","*",9,0,"*"
"New Haven School District","=""""","Hyde School of Health, Science and Sports Medicine","=""""","*",10,0,"*"
"New Haven School District","=""""","James Hillhouse High School","=""""",75,154,0,"*"
"New Haven School District","=""""","John C. Daniels","=""""","*",49,0,0
"New Haven School District","=""""","John S. Martinez School","=""""",0,"*",0,"*"
"New Haven School District","=""""","Katherine Brennan/Clarence Rogers School","=""""",0,49,0,0
"New Haven School District","=""""","King/Robinson Magnet School","=""""",67,168,"*",9
"New Haven School District","=""""","Lincoln-Bassett School","=""""","*",128,0,0
"New Haven School District","=""""","Mauro-Sheridan Magnet School","=""""",29,44,0,"*"
"New Haven School District","=""""","Metropolitan Business Academy","=""""",0,12,0,"*"
"New Haven School District","=""""","New Haven Academy","=""""",14,29,0,0
"New Haven School District","=""""","Polly T. McCabe Center","=""""",0,"*",0,0
"New Haven School District","=""""","Riverside Education Academy","=""""",0,"*",0,"*"
"New Haven School District","=""""","Ross/Woodward School","=""""",12,55,"*","*"
"New Haven School District","=""""","Sound School","=""""",6,6,0,0
"New Haven School District","=""""","Truman School","=""""",0,24,0,0
"New Haven School District","=""""","West Rock Authors Academy","=""""","*",39,"*",0
"New Haven School District","=""""","Wexler/Grant Community School","=""""",29,79,"*",0
"New Haven School District","=""""","Wilbur Cross High School","=""""",226,321,0,9
"New Haven School District","=""""","Worthington Hooker School","=""""",9,"*",0,0
"New London School District","=""""","Bennie Dover Jackson Middle School","=""""",543,189,0,0
"New London School District","=""""","Jennings School","=""""",50,48,7,0
"New London School District","=""""","Nathan Hale Arts Magnet School","=""""",144,107,64,0
"New London School District","=""""","New London High School","=""""",528,81,0,7
"New London School District","=""""","Winthrop STEM Elementary Magnet School","=""""","*",0,0,0
"New Milford School District","=""""","New Milford High School","=""""",593,85,"*","*"
"New Milford School District","=""""","Sarah Noble Intermediate School","=""""",45,7,0,0
"New Milford School District","=""""","Schaghticoke Middle School","=""""",93,12,0,0
"Newington School District","=""""","Anna Reynolds School","=""""",7,"*","*",0
"Newington School District","=""""","Elizabeth Green School","=""""","*",0,0,0
"Newington School District","=""""","John Paterson School","=""""","*",0,0,0
"Newington School District","=""""","John Wallace Middle School","=""""",82,28,0,"*"
"Newington School District","=""""","Martin Kellogg Middle School","=""""",98,20,"*","*"
"Newington School District","=""""","Newington High School","=""""",408,41,"*","*"
"Newington School District","=""""","Ruth Chaffee School","=""""",0,"*",0,0
"Newtown School District","=""""","Hawley Elementary School","=""""","*",0,0,0
"Newtown School District","=""""","Newtown High School","=""""",96,20,0,0
"Newtown School District","=""""","Newtown Middle School","=""""",35,8,0,0
"Newtown School District","=""""","Reed Intermediate School","=""""",12,"*",0,0
"North Branford School District","=""""","North Branford High School","=""""",184,63,0,"*"
"North Branford School District","=""""","North Branford Intermediate School","=""""",46,12,0,0
"North Branford School District","=""""","Totoket Valley Elementary School","=""""","*",0,0,0
"North Canaan School District","=""""","North Canaan Elementary School","=""""",9,"*","*",0
"North Haven School District","=""""","North Haven High School","=""""",84,47,0,0
"North Haven School District","=""""","North Haven Middle School","=""""",26,20,"*","*"
"North Stonington School District","=""""","North Stonington Elementary School","=""""","*",0,0,0
"North Stonington School District","=""""","Wheeler High School","=""""",23,0,0,"*"
"North Stonington School District","=""""","Wheeler Middle School","=""""",17,0,0,0
"Norwalk School District","=""""","Brien McMahon High School","=""""",283,57,0,17
"Norwalk School District","=""""","Columbus Magnet School","=""""","*","*",0,0
"Norwalk School District","=""""","Cranbury Elementary School","=""""","*",14,0,0
"Norwalk School District","=""""","Fox Run Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Kendall Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Marvin Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Naramake Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Nathan Hale Middle School","=""""",47,16,"*",0
"Norwalk School District","=""""","Norwalk High School","=""""",225,114,0,9
"Norwalk School District","=""""","Norwalk Pathways Academy at Briggs","=""""",0,32,0,7
"Norwalk School District","=""""","Ponus Ridge Middle School","=""""",77,28,0,0
"Norwalk School District","=""""","Roton Middle School","=""""",50,14,0,0
"Norwalk School District","=""""","Rowayton School","=""""","*","*",0,0
"Norwalk School District","=""""","Silvermine Elementary School","=""""","*",6,0,0
"Norwalk School District","=""""","Tracey School","=""""","*",0,0,0
"Norwalk School District","=""""","West Rocks Middle School","=""""",234,42,0,0
"Norwalk School District","=""""","Wolfpit School","=""""",0,13,0,0
"Norwich Free Academy District","=""""","Alternative Pathways to Success","=""""",7,"*",0,0
"Norwich Free Academy District","=""""","Night School","=""""",14,6,0,0
"Norwich Free Academy District","=""""","Norwich Free Academy","=""""",618,267,0,17
"Norwich School District","=""""","Deborah-Tennant Zinewicz  School","=""""",19,34,0,"*"
"Norwich School District","=""""","Hickory Street School","=""""",0,7,0,0
"Norwich School District","=""""","John B. Stanton Network School","=""""","*",11,0,0
"Norwich School District","=""""","Kelly Middle School","=""""",72,32,"*","*"
"Norwich School District","=""""","Moriarty Magnet School","=""""",14,34,"*",0
"Norwich School District","=""""","Samuel Huntington School","=""""",0,9,0,0
"Norwich School District","=""""","Teachers' Memorial Middle School","=""""",123,19,"*","*"
"Norwich School District","=""""","Thomas W. Mahan School","=""""",0,7,0,0
"Norwich School District","=""""","Uncas Network School","=""""",10,30,0,0
"Norwich School District","=""""","Veterans' Memorial School","=""""",24,11,0,"*"
"Norwich School District","=""""","Wequonnoc Magnet School","=""""",6,14,0,0
"Odyssey Community School District","=""""","Odyssey Community School","=""""",20,13,0,0
"Old Saybrook School District","=""""","Old Saybrook Middle School","=""""",8,0,0,0
"Old Saybrook School District","=""""","Old Saybrook Senior High School","=""""",19,28,0,0
"Orange School District","=""""","Peck Place School","=""""","*",0,"*",0
"Orange School District","=""""","Race Brook School","=""""","*",0,"*",0
"Orange School District","=""""","Turkey Hill School","=""""",8,"*",0,0
"Oxford School District","=""""","Great Oak School","=""""",12,6,0,0
"Oxford School District","=""""","Oxford High School","=""""",13,20,"*","*"
"Park City Prep Charter School District","=""""","Park City Prep Charter School","=""""",12,50,0,0
"Plainfield School District","=""""","Moosup Elementary School","=""""","*",0,0,0
"Plainfield School District","=""""","Plainfield Central School","=""""",72,17,"*",0
"Plainfield School District","=""""","Plainfield High School","=""""",207,123,6,"*"
"Plainfield School District","=""""","Plainfield Memorial School","=""""",13,0,"*",0
"Plainville School District","=""""","Linden Street School","=""""","*",0,0,0
"Plainville School District","=""""","Middle School of Plainville","=""""",49,"*",0,0
"Plainville School District","=""""","Plainville High School","=""""",101,23,0,0
"Plymouth School District","=""""","Eli Terry Jr. Middle School","=""""",25,6,0,0
"Plymouth School District","=""""","Harry S. Fisher Elementary School","=""""",0,"*",0,0
"Plymouth School District","=""""","Plymouth Alternative High School","=""""",0,"*",0,0
"Plymouth School District","=""""","Plymouth Center School","=""""","*",0,"*",0
"Plymouth School District","=""""","Terryville High School","=""""",30,37,0,0
"Pomfret School District","=""""","Pomfret Community School","=""""","*","*",0,"*"
"Portland School District","=""""","Brownstone Intermediate School","=""""",11,"*",0,0
"Portland School District","=""""","Gildersleeve School","=""""",6,0,0,0
"Portland School District","=""""","Portland High School","=""""",49,7,0,"*"
"Portland School District","=""""","Portland Middle School","=""""",17,11,0,0
"Preston School District","=""""","Preston Plains School","=""""","*",0,0,0
"Preston School District","=""""","Preston Veterans' Memorial School","=""""",12,0,0,0
"Putnam School District","=""""","Putnam Elementary School","=""""",10,14,"*",0
"Putnam School District","=""""","Putnam High School","=""""",73,18,0,"*"
"Putnam School District","=""""","Putnam Middle School","=""""",66,25,0,"*"
"Redding School District","=""""","John Read Middle School","=""""",27,"*",0,0
"Redding School District","=""""","Redding Elementary School","=""""","*",0,0,0
"Regional School District 01","=""""","Housatonic Valley Regional High School","=""""",53,16,0,0
"Regional School District 04","=""""","John Winthrop Middle School","=""""",12,"*",0,0
"Regional School District 04","=""""","Valley Regional High School","=""""",37,10,0,"*"
"Regional School District 05","=""""","Amity Middle School: Bethany","=""""","*",0,0,0
"Regional School District 05","=""""","Amity Middle School: Orange","=""""",6,"*",0,0
"Regional School District 05","=""""","Amity Regional High School","=""""",56,36,0,0
"Regional School District 06","=""""","Goshen Center School","=""""","*","*",0,0
"Regional School District 06","=""""","James Morris School","=""""","*","*",0,0
"Regional School District 06","=""""","Wamogo Regional High School","=""""",64,18,"*","*"
"Regional School District 06","=""""","Warren Elementary School","=""""","*","*",0,0
"Regional School District 07","=""""","AIM","=""""","*","*",0,0
"Regional School District 07","=""""","Intensive Learning Program","=""""","*","*",0,0
"Regional School District 07","=""""","Northwestern Regional High School","=""""",73,47,"*","*"
"Regional School District 07","=""""","Northwestern Regional Middle School","=""""",0,"*",0,0
"Regional School District 07","=""""","STEP","=""""",0,"*",0,0
"Regional School District 08","=""""","RHAM High School","=""""",118,52,0,0
"Regional School District 08","=""""","RHAM Middle School","=""""",31,6,0,0
"Regional School District 09","=""""","Joel Barlow High School","=""""","*",14,0,0
"Regional School District 10","=""""","Har-Bur Middle School","=""""",35,16,"*",0
"Regional School District 10","=""""","Lake Garda Elementary School","=""""","*","*",0,0
"Regional School District 10","=""""","Lewis S. Mills High School","=""""",93,16,0,8
"Regional School District 11","=""""","Parish Hill High School","=""""",40,36,0,0
"Regional School District 12","=""""","Shepaug Valley School","=""""",36,15,0,"*"
"Regional School District 12","=""""","Washington Primary School","=""""","*",0,0,0
"Regional School District 13","=""""","Coginchaug Regional High School","=""""",17,6,0,0
"Regional School District 13","=""""","Frank Ward Strong School","=""""",13,0,"*",0
"Regional School District 13","=""""","John Lyman School","=""""","*",0,"*",0
"Regional School District 13","=""""","Middlefield Memorial School","=""""",0,"*",0,0
"Regional School District 14","=""""","Mitchell Elementary School","=""""","*",0,0,0
"Regional School District 14","=""""","Nonnewaug High School","=""""",29,19,0,0
"Regional School District 14","=""""","Woodbury Middle School","=""""",10,12,0,0
"Regional School District 15","=""""","Long Meadow Elementary School","=""""","*",0,0,0
"Regional School District 15","=""""","Memorial Middle School","=""""",13,0,0,0
"Regional School District 15","=""""","Pomperaug Regional High School","=""""",154,55,0,"*"
"Regional School District 15","=""""","Rochambeau Middle School","=""""",11,"*",0,0
"Regional School District 16","=""""","Laurel Ledge School","=""""","*","*",0,0
"Regional School District 16","=""""","Long River Middle School","=""""",38,"*","*",0
"Regional School District 16","=""""","WRHS Alternative Education Program","=""""",7,"*",0,0
"Regional School District 16","=""""","Woodland Regional High School","=""""",125,71,0,"*"
"Regional School District 17","=""""","Burr District Elementary School","=""""","*",0,0,0
"Regional School District 17","=""""","Haddam-Killingworth High School","=""""",38,"*",0,0
"Regional School District 17","=""""","Haddam-Killingworth Middle School","=""""",91,9,0,0
"Regional School District 18","=""""","Center School","=""""","*",0,0,0
"Regional School District 18","=""""","Lyme Consolidated School","=""""",0,"*",0,0
"Regional School District 18","=""""","Lyme-Old Lyme High School","=""""",18,"*",0,"*"
"Regional School District 18","=""""","Lyme-Old Lyme Middle School","=""""",6,"*","*",0
"Regional School District 19","=""""","E. O. Smith High School","=""""",82,49,"*","*"
"Ridgefield School District","=""""","Barlow Mountain Elementary School","=""""","*",0,0,0
"Ridgefield School District","=""""","Branchville Elementary School","=""""","*",0,"*",0
"Ridgefield School District","=""""","East Ridge Middle School","=""""",10,"*","*",0
"Ridgefield School District","=""""","Farmingville Elementary School","=""""",0,"*","*",0
"Ridgefield School District","=""""","Ridgebury Elementary School","=""""","*",0,0,0
"Ridgefield School District","=""""","Ridgefield High School","=""""",36,"*",0,"*"
"Ridgefield School District","=""""","Scotts Ridge Middle School","=""""",10,0,0,0
"Ridgefield School District","=""""","Veterans Park Elementary School","=""""","*",0,0,0
"Rocky Hill School District","=""""","Albert D. Griswold Middle School","=""""",16,0,0,0
"Rocky Hill School District","=""""","Alternative Learning Program","=""""",8,"*",0,0
"Rocky Hill School District","=""""","Rocky Hill High School","=""""",29,18,0,"*"
"Salem School District","=""""","Salem Elementary School","=""""",8,"*","*",0
"Salisbury School District","=""""","Salisbury Central School","=""""",8,"*",0,0
"Scotland School District","=""""","Scotland Elementary School","=""""",14,9,"*",0
"Seymour School District","=""""","Bungay School","=""""",10,"*","*",0
"Seymour School District","=""""","Chatfield-LoPresti School","=""""",21,6,0,0
"Seymour School District","=""""","Seymour High School","=""""",271,85,0,"*"
"Seymour School District","=""""","Seymour Middle School","=""""",101,20,0,"*"
"Sharon School District","=""""","Sharon Center School","=""""","*",0,"*",0
"Shelton School District","=""""","Booth Hill School","=""""","*",0,0,0
"Shelton School District","=""""","Intermediate School","=""""",54,6,"*",0
"Shelton School District","=""""","Perry Hill Elementary School","=""""",18,0,0,0
"Shelton School District","=""""","Shelton High School","=""""",427,114,0,"*"
"Shelton School District","=""""","Sunnyside School","=""""",12,6,"*",0
"Sherman School District","=""""","Sherman School","=""""","*",0,0,0
"Side By Side Charter School District","=""""","Side By Side Charter School","=""""","*",13,0,0
"Simsbury School District","=""""","Central School","=""""","*",0,0,0
"Simsbury School District","=""""","Henry James Memorial School","=""""",47,"*",0,0
"Simsbury School District","=""""","Latimer Lane School","=""""","*",0,0,0
"Simsbury School District","=""""","Simsbury High School","=""""",33,8,0,0
"Simsbury School District","=""""","Squadron Line School","=""""",10,0,0,0
"Simsbury School District","=""""","Tariffville School","=""""",9,"*",0,0
"Somers School District","=""""","Mabelle B. Avery Middle School","=""""",10,0,0,0
"Somers School District","=""""","Somers Elementary School","=""""",0,0,"*",0
"Somers School District","=""""","Somers High School","=""""",78,28,"*",0
"South Windsor School District","=""""","Pleasant Valley School","=""""","*",0,0,0
"South Windsor School District","=""""","Eli Terry School","=""""","*",8,0,0
"South Windsor School District","=""""","Orchard Hill School","=""""","*",0,0,0
"South Windsor School District","=""""","Philip R. Smith School","=""""",0,0,"*",0
"South Windsor School District","=""""","South Windsor High School","=""""",99,77,"*",6
"South Windsor School District","=""""","Timothy Edwards School","=""""",77,11,8,0
"South Windsor School District","=""""","Wapping Elementary School","=""""","*",0,0,0
"Southington School District","=""""","John F. Kennedy Middle School","=""""",27,7,0,"*"
"Southington School District","=""""","Derynoski Elementary School","=""""","*","*",0,0
"Southington School District","=""""","Flanders Elementary School","=""""",7,6,0,0
"Southington School District","=""""","Hatton Elementary School","=""""",11,"*",0,0
"Southington School District","=""""","Joseph A. Depaolo Middle School","=""""",48,30,0,"*"
"Southington School District","=""""","Plantsville Elementary School","=""""",13,0,0,0
"Southington School District","=""""","South End Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Southington High School","=""""",128,37,0,"*"
"Southington School District","=""""","Strong Elementary School","=""""","*",0,"*",0
"Southington School District","=""""","Thalberg Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Urbin T. Kelley School","=""""","*",0,0,0
"Sprague School District","=""""","Sayles School","=""""",46,12,"*","*"
"Stafford School District","=""""","Stafford High School","=""""",148,42,0,"*"
"Stafford School District","=""""","Stafford Middle School","=""""",17,"*","*",0
"Stamford Academy District","=""""","Stamford Academy","=""""",58,41,0,0
"Stamford School District","=""""","Cloonan School","=""""",12,47,0,"*"
"Stamford School District","=""""","Davenport Ridge School","=""""","*",10,0,0
"Stamford School District","=""""","Dolan School","=""""",0,23,0,0
"Stamford School District","=""""","Julia A. Stark School","=""""","*",0,0,0
"Stamford School District","=""""","K. T. Murphy School","=""""",0,"*",0,0
"Stamford School District","=""""","Newfield School","=""""",0,20,0,0
"Stamford School District","=""""","Rippowam Middle School","=""""","*",85,0,6
"Stamford School District","=""""","Rogers International School","=""""","*","*",0,0
"Stamford School District","=""""","Roxbury School","=""""",0,"*",0,0
"Stamford School District","=""""","Scofield Middle School","=""""","*","*",0,0
"Stamford School District","=""""","Springdale School","=""""",0,6,"*",0
"Stamford School District","=""""","Stamford High School","=""""",65,121,0,16
"Stamford School District","=""""","Stillmeadow School","=""""","*",26,0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,6,0,0
"Stamford School District","=""""","Toquam Magnet School","=""""",0,"*",0,0
"Stamford School District","=""""","Turn of River School","=""""","*",23,"*","*"
"Stamford School District","=""""","Westhill High School","=""""",82,118,0,10
"Stamford School District","=""""","Westover School","=""""",0,10,0,0
"Sterling School District","=""""","Sterling Community School","=""""",44,24,6,0
"Stonington School District","=""""","Deans Mill School","=""""","*","*","*",0
"Stonington School District","=""""","Mystic Middle School","=""""",20,"*","*",0
"Stonington School District","=""""","Pawcatuck Middle School","=""""",31,8,0,0
"Stonington School District","=""""","Stonington High School","=""""",232,16,0,"*"
"Stonington School District","=""""","West Broad Street School","=""""","*",0,0,0
"Stratford School District","=""""","Eli Whitney School","=""""","*","*","*",0
"Stratford School District","=""""","Bunnell High School","=""""",129,10,0,0
"Stratford School District","=""""","Chapel School","=""""",13,19,0,0
"Stratford School District","=""""","David Wooster Middle School","=""""",144,19,0,0
"Stratford School District","=""""","Franklin School","=""""",16,"*",0,0
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",73,22,"*",0
"Stratford School District","=""""","Honeyspot School","=""""","*",0,0,0
"Stratford School District","=""""","Lordship School","=""""",17,15,0,0
"Stratford School District","=""""","Nichols School","=""""",34,"*","*",0
"Stratford School District","=""""","Second Hill Lane School","=""""",21,"*",14,0
"Stratford School District","=""""","Secondary STEPS Program","=""""",9,16,0,0
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",26,11,"*",0
"Stratford School District","=""""","Stratford High School","=""""",207,11,0,0
"Stratford School District","=""""","Wilcoxson School","=""""",18,"*",0,0
"Suffield School District","=""""","McAlister Intermediate School","=""""",14,0,"*",0
"Suffield School District","=""""","Suffield High School","=""""",115,28,"*","*"
"Suffield School District","=""""","Suffield Middle School","=""""",15,"*",0,"*"
"The Bridge Academy District","=""""","The Bridge Academy","=""""",32,48,"*",8
"The Gilbert School District","=""""","The Gilbert School","=""""",283,101,0,0
"Thomaston School District","=""""","Black Rock School","=""""",0,"*",0,0
"Thomaston School District","=""""","Thomaston Center School","=""""",8,"*",0,0
"Thomaston School District","=""""","Thomaston High School","=""""",54,19,0,"*"
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""","*",16,6,0
"Thompson School District","=""""","Thompson Middle School","=""""",30,25,"*",0
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",20,22,0,0
"Tolland School District","=""""","Tolland High School","=""""",110,18,0,"*"
