"Sanction Counts, 2009-10"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Madison School District","=""""","Daniel Hand High School","=""""",124,17,0,"*"
"Madison School District","=""""","Dr. Robert H. Brown Middle School","=""""",17,0,0,0
"Madison School District","=""""","Island Avenue Elementary School","=""""","*",0,0,0
"Madison School District","=""""","Walter C. Polson Upper Middle School","=""""",34,6,0,0
"Manchester School District","=""""","Nathan Hale School","=""""",7,30,0,0
"Manchester School District","=""""","Bowers School","=""""",13,10,0,0
"Manchester School District","=""""","Buckley School","=""""",0,6,0,0
"Manchester School District","=""""","Elisabeth M. Bennet Academy","=""""",211,26,0,0
"Manchester School District","=""""","Highland Park School","=""""",6,0,0,0
"Manchester School District","=""""","Illing Middle School","=""""",298,170,0,"*"
"Manchester School District","=""""","Keeney School","=""""","*","*",0,0
"Manchester School District","=""""","Manchester High School","=""""",367,294,0,"*"
"Manchester School District","=""""","Manchester Regional Academy","=""""",103,27,0,"*"
"Manchester School District","=""""","Martin School","=""""",7,17,0,0
"Manchester School District","=""""","Robertson School","=""""",24,"*",0,0
"Manchester School District","=""""","Verplanck School","=""""",69,49,0,0
"Manchester School District","=""""","Waddell School","=""""","*",37,0,0
"Manchester School District","=""""","Washington School","=""""",0,7,0,0
"Mansfield School District","=""""","Annie E. Vinton School","=""""",0,"*",0,0
"Mansfield School District","=""""","Dorothy C. Goodwin School","=""""","*",0,0,0
"Mansfield School District","=""""","Mansfield Middle School School","=""""",19,6,"*","*"
"Mansfield School District","=""""","Southeast Elementary School","=""""",0,"*",0,0
"Marlborough School District","=""""","Elmer Thienes-Mary Hall Elementary School","=""""","*",0,0,0
"Meriden School District","=""""","Benjamin Franklin School","=""""",11,12,0,0
"Meriden School District","=""""","Casimir Pulaski School","=""""",74,20,12,0
"Meriden School District","=""""","Francis T. Maloney High School","=""""",1017,350,0,13
"Meriden School District","=""""","Hanover School","=""""",10,12,"*",0
"Meriden School District","=""""","Israel Putnam School","=""""",431,50,0,0
"Meriden School District","=""""","John Barry School","=""""",57,31,0,"*"
"Meriden School District","=""""","Lincoln Middle School","=""""",421,235,0,"*"
"Meriden School District","=""""","Orville H. Platt High School","=""""",1160,255,"*",17
"Meriden School District","=""""","Roger Sherman School","=""""",20,19,0,0
"Meriden School District","=""""","Thomas Hooker School","=""""","*",18,0,0
"Meriden School District","=""""","Washington Middle School","=""""",791,271,0,"*"
"Middletown School District","=""""","Farm Hill School","=""""","*","*","*",0
"Middletown School District","=""""","Keigwin Middle School","=""""",112,70,20,0
"Middletown School District","=""""","Lawrence School","=""""","*","*",0,0
"Middletown School District","=""""","MacDonough School","=""""",0,13,0,0
"Middletown School District","=""""","Middletown High School","=""""",561,246,"*","*"
"Middletown School District","=""""","Moody School","=""""","*",37,30,0
"Middletown School District","=""""","Snow School","=""""",8,"*",0,0
"Middletown School District","=""""","Spencer School","=""""",0,"*",0,0
"Middletown School District","=""""","Woodrow Wilson Middle School","=""""",209,154,26,0
"Milford School District","=""""","Calf Pen Meadow School","=""""",8,"*",0,0
"Milford School District","=""""","East Shore Middle School","=""""",22,0,0,0
"Milford School District","=""""","Harborside Middle School","=""""",30,15,0,0
"Milford School District","=""""","J. F. Kennedy School","=""""",15,"*",0,0
"Milford School District","=""""","Jonathan Law High School","=""""",168,123,0,0
"Milford School District","=""""","Joseph A. Foran High School","=""""",131,53,0,"*"
"Milford School District","=""""","Live Oaks School","=""""","*","*",0,0
"Milford School District","=""""","Meadowside School","=""""",0,"*",0,0
"Milford School District","=""""","Orchard Hills School","=""""","*",0,0,0
"Milford School District","=""""","Pumpkin Delight School","=""""",0,"*","*",0
"Milford School District","=""""","Simon Lake School","=""""","*","*",0,0
"Milford School District","=""""","West Shore Middle School","=""""",46,29,0,0
"Monroe School District","=""""","Chalk Hill School","=""""","*",0,"*",0
"Monroe School District","=""""","Jockey Hollow School","=""""",35,15,0,0
"Monroe School District","=""""","Masuk High School","=""""",57,14,"*",0
"Monroe School District","=""""","Stepney Elementary School","=""""","*",0,0,0
"Montville School District","=""""","Dr. Charles E. Murphy School","=""""",6,8,0,0
"Montville School District","=""""","Leonard J. Tyl Middle School","=""""",77,37,23,"*"
"Montville School District","=""""","Mohegan School","=""""","*",0,0,0
"Montville School District","=""""","Montville High School","=""""",289,70,0,0
"Montville School District","=""""","Oakdale School","=""""",0,"*",0,0
"Montville School District","=""""","Palmer Academy","=""""",68,"*",0,0
"Naugatuck School District","=""""","Central Avenue School","=""""","*","*",0,0
"Naugatuck School District","=""""","City Hill Middle School","=""""",500,65,21,"*"
"Naugatuck School District","=""""","Cross Street Intermediate School","=""""",67,23,0,0
"Naugatuck School District","=""""","Hillside Intermediate School","=""""",19,19,0,0
"Naugatuck School District","=""""","Hillside Middle School","=""""",194,28,0,0
"Naugatuck School District","=""""","Hop Brook Elementary School","=""""","*",0,0,0
"Naugatuck School District","=""""","Maple Hill School","=""""","*",12,0,0
"Naugatuck School District","=""""","Naugatuck High School","=""""",258,169,"*",10
"Naugatuck School District","=""""","Salem School","=""""",0,6,0,0
"New Beginnings Inc., Family Academy District","=""""","New Beginnings Inc. Family Academy","=""""",8,108,"*",0
"New Britain School District","=""""","Academic Extension Center","=""""",15,8,0,"*"
"New Britain School District","=""""","Alternative Center School","=""""",43,54,0,"*"
"New Britain School District","=""""","Behavior Support Program","=""""",11,7,0,0
"New Britain School District","=""""","Chamberlain  Elementary School","=""""",15,9,0,0
"New Britain School District","=""""","Frank J. DiLoreto School","=""""",48,25,0,0
"New Britain School District","=""""","Gaffney School","=""""",26,19,0,0
"New Britain School District","=""""","Holmes School","=""""",96,15,0,0
"New Britain School District","=""""","House of Arts Letters and Science (HALS)  Academy","=""""","*","*",0,0
"New Britain School District","=""""","Jefferson School","=""""",16,7,0,0
"New Britain School District","=""""","Lincoln School","=""""",29,15,0,0
"New Britain School District","=""""","New Britain High School","=""""",3011,906,0,"*"
"New Britain School District","=""""","New Britain Transition Center","=""""",8,6,0,0
"New Britain School District","=""""","Northend School","=""""","*",38,0,0
"New Britain School District","=""""","Pulaski Middle School","=""""",64,153,0,"*"
"New Britain School District","=""""","Roosevelt Middle School","=""""",121,136,0,0
"New Britain School District","=""""","Slade Middle School","=""""",116,216,0,"*"
"New Britain School District","=""""","Smalley Academy","=""""",152,95,0,0
"New Britain School District","=""""","Smith School","=""""",22,6,0,0
"New Britain School District","=""""","Vance School","=""""",66,17,"*",0
"New Canaan School District","=""""","New Canaan High School","=""""",25,12,0,0
"New Canaan School District","=""""","Saxe Middle School","=""""",11,0,0,0
"New Fairfield School District","=""""","Consolidated School","=""""","*",0,0,0
"New Fairfield School District","=""""","Meeting House Hill School","=""""",10,"*",0,0
"New Fairfield School District","=""""","New Fairfield High School","=""""",169,33,0,7
"New Fairfield School District","=""""","New Fairfield Middle School","=""""",33,6,0,0
"New Hartford School District","=""""","Ann Antolini School","=""""","*",0,0,0
"New Haven School District","=""""","Edgewood School","=""""",0,57,0,"*"
"New Haven School District","=""""","Nathan Hale School","=""""","*",23,0,0
"New Haven School District","=""""","Augusta Lewis Troup School","=""""","*",81,0,0
"New Haven School District","=""""","Barnard Environmental Magnet School","=""""",9,61,0,0
"New Haven School District","=""""","Beecher School","=""""","*",91,0,"*"
"New Haven School District","=""""","Benjamin Jepson Magnet School","=""""",50,58,0,0
"New Haven School District","=""""","Betsy Ross Arts Magnet School","=""""",40,51,0,"*"
"New Haven School District","=""""","Bishop Woods School","=""""","*",58,0,"*"
"New Haven School District","=""""","Celentano BioTech, Health and Medical Magnet School","=""""",0,129,0,"*"
"New Haven School District","=""""","Christopher Columbus Academy","=""""",0,9,0,0
"New Haven School District","=""""","Clarence Rogers School","=""""",0,16,0,0
"New Haven School District","=""""","Clemente Leadership Academy","=""""",0,50,0,0
"New Haven School District","=""""","Clinton Avenue School","=""""",0,71,9,"*"
"New Haven School District","=""""","Conte/West Hills Magnet School","=""""",0,116,0,"*"
"New Haven School District","=""""","Cooperative High School","=""""",17,57,0,"*"
"New Haven School District","=""""","East Rock Community Magnet School","=""""",0,98,0,0
"New Haven School District","=""""","Engineering - Science University Magnet School","=""""",0,11,0,0
"New Haven School District","=""""","Fair Haven School","=""""",0,147,0,0
"New Haven School District","=""""","High School In The Community","=""""",0,80,0,"*"
"New Haven School District","=""""","Hill Central Music Academy","=""""","*",70,0,0
"New Haven School District","=""""","Hill Regional Career High School","=""""","*",98,0,"*"
"New Haven School District","=""""","Hyde School of Health, Science and Sports Medicine","=""""",24,84,0,"*"
"New Haven School District","=""""","James Hillhouse High School","=""""",35,752,0,26
"New Haven School District","=""""","John C. Daniels","=""""",33,42,0,"*"
"New Haven School District","=""""","John S. Martinez School","=""""","*",35,0,0
"New Haven School District","=""""","Katherine Brennan School","=""""",0,109,0,0
"New Haven School District","=""""","King/Robinson Magnet School","=""""",44,111,0,"*"
"New Haven School District","=""""","Lincoln-Bassett School","=""""",0,83,0,0
"New Haven School District","=""""","Mauro-Sheridan Magnet School","=""""",43,61,0,0
"New Haven School District","=""""","Metropolitan Business Academy","=""""",0,55,0,"*"
"New Haven School District","=""""","New Haven Academy","=""""",19,71,0,"*"
"New Haven School District","=""""","Polly T. McCabe Center","=""""",0,"*",0,0
"New Haven School District","=""""","Riverside Education Academy","=""""",0,64,0,12
"New Haven School District","=""""","Ross/Woodward School","=""""","*",151,0,"*"
"New Haven School District","=""""","Sound School","=""""",6,27,0,0
"New Haven School District","=""""","Truman School","=""""",0,47,0,"*"
"New Haven School District","=""""","Urban Youth Center Middle School","=""""",0,37,0,"*"
"New Haven School District","=""""","West Rock Authors Academy","=""""","*",60,0,"*"
"New Haven School District","=""""","Wexler/Grant Community School","=""""",13,133,0,"*"
"New Haven School District","=""""","Wilbur Cross High School","=""""",270,936,0,32
"New Haven School District","=""""","Worthington Hooker School","=""""",23,6,0,0
"New London School District","=""""","Bennie Dover Jackson Middle School","=""""",156,247,0,"*"
"New London School District","=""""","Harbor School","=""""",7,11,0,0
"New London School District","=""""","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","=""""",0,"*",0,0
"New London School District","=""""","New London Clinical Day Program","=""""","*",0,0,0
"New London School District","=""""","New London High School","=""""",582,113,0,10
"New London School District","=""""","Shoreline Academy","=""""",8,"*",0,0
"New London School District","=""""","Winthrop STEM Elementary Magnet School","=""""",14,16,0,0
"New Milford School District","=""""","John Pettibone School","=""""","*",0,"*",0
"New Milford School District","=""""","New Milford High School","=""""",563,105,0,"*"
"New Milford School District","=""""","Sarah Noble Intermediate School","=""""",53,7,0,0
"New Milford School District","=""""","Schaghticoke Middle School","=""""",251,66,0,0
"Newington School District","=""""","Anna Reynolds School","=""""","*","*",0,0
"Newington School District","=""""","Elizabeth Green School","=""""","*","*",0,0
"Newington School District","=""""","John Paterson School","=""""",7,0,0,0
"Newington School District","=""""","John Wallace Middle School","=""""",69,"*",0,0
"Newington School District","=""""","Martin Kellogg Middle School","=""""",67,"*",0,0
"Newington School District","=""""","Newington High School","=""""",346,21,"*","*"
"Newtown School District","=""""","Hawley Elementary School","=""""",6,0,0,0
"Newtown School District","=""""","Newtown High School","=""""",146,23,0,0
"Newtown School District","=""""","Newtown Middle School","=""""",44,6,0,0
"Newtown School District","=""""","Reed Intermediate School","=""""",16,"*",0,0
"Newtown School District","=""""","Sandy Hook Elementary School","=""""","*",0,0,0
"North Branford School District","=""""","Jerome Harrison School","=""""","*","*","*",0
"North Branford School District","=""""","North Branford High School","=""""",279,75,0,0
"North Branford School District","=""""","North Branford Intermediate School","=""""",147,13,0,"*"
"North Branford School District","=""""","Totoket Valley Elementary School","=""""",15,"*","*",0
"North Canaan School District","=""""","North Canaan Elementary School","=""""",15,0,"*",0
"North Haven School District","=""""","North Haven High School","=""""",46,34,0,0
"North Haven School District","=""""","North Haven Middle School","=""""",43,51,0,0
"North Stonington School District","=""""","North Stonington Elementary School","=""""",13,0,0,0
"North Stonington School District","=""""","Wheeler High School","=""""",45,"*","*",14
"North Stonington School District","=""""","Wheeler Middle School","=""""",35,0,0,"*"
"Norwalk School District","=""""","Brien McMahon High School","=""""",0,390,0,43
"Norwalk School District","=""""","Brookside Elementary School","=""""","*",10,0,0
"Norwalk School District","=""""","Columbus Magnet School","=""""",15,"*",0,0
"Norwalk School District","=""""","Cranbury Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Fox Run Elementary School","=""""",0,6,0,0
"Norwalk School District","=""""","Jefferson Magnet School","=""""","*",14,0,0
"Norwalk School District","=""""","Kendall Elementary School","=""""","*",16,0,0
"Norwalk School District","=""""","Marvin Elementary School","=""""",0,26,0,0
"Norwalk School District","=""""","Naramake Elementary School","=""""","*","*",0,0
"Norwalk School District","=""""","Nathan Hale Middle School","=""""",41,21,0,"*"
"Norwalk School District","=""""","Norwalk High School","=""""",0,446,0,20
"Norwalk School District","=""""","Norwalk Pathways Academy at Briggs","=""""",0,23,0,11
"Norwalk School District","=""""","Ponus Ridge Middle School","=""""",326,128,9,"*"
"Norwalk School District","=""""","Roton Middle School","=""""",48,16,0,"*"
"Norwalk School District","=""""","Silvermine Elementary School","=""""",8,"*",0,0
"Norwalk School District","=""""","Tracey School","=""""",13,21,0,0
"Norwalk School District","=""""","West Rocks Middle School","=""""",432,130,"*","*"
"Norwalk School District","=""""","Wolfpit School","=""""",0,"*",0,0
"Norwich Free Academy District","=""""","Norwich Free Academy","=""""",275,157,0,19
"Norwich School District","=""""","Bishop School Early Learning Center","=""""",0,"*",0,0
"Norwich School District","=""""","Deborah-Tennant Zinewicz  School","=""""",10,52,0,0
"Norwich School District","=""""","Greeneville School","=""""",0,15,0,0
"Norwich School District","=""""","Hickory Street School","=""""",0,"*",0,0
"Norwich School District","=""""","John B. Stanton Network School","=""""",14,21,"*",0
"Norwich School District","=""""","Kelly Middle School","=""""",47,93,"*",0
"Norwich School District","=""""","Moriarty Magnet School","=""""",20,9,10,0
"Norwich School District","=""""","Samuel Huntington School","=""""","*","*","*",0
"Norwich School District","=""""","Teachers' Memorial Middle School","=""""",318,55,0,"*"
"Norwich School District","=""""","Thames River Academy","=""""",13,54,0,0
"Norwich School District","=""""","Uncas Network School","=""""","*","*",0,0
"Norwich School District","=""""","Veterans' Memorial School","=""""",0,"*","*",0
"Norwich School District","=""""","Wequonnoc Magnet School","=""""",9,10,0,0
"Odyssey Community School District","=""""","Odyssey Community School","=""""",17,8,"*","*"
"Old Saybrook School District","=""""","Old Saybrook Middle School","=""""",53,20,"*","*"
"Old Saybrook School District","=""""","Old Saybrook Senior High School","=""""","*","*",0,"*"
"Orange School District","=""""","Mary L. Tracy School","=""""","*","*",0,0
"Orange School District","=""""","Peck Place School","=""""","*",0,0,0
"Orange School District","=""""","Race Brook School","=""""",7,0,0,0
"Orange School District","=""""","Turkey Hill School","=""""","*",0,"*",0
"Oxford School District","=""""","Great Oak School","=""""",9,13,0,0
"Oxford School District","=""""","Oxford High School","=""""",21,22,0,0
"Park City Prep Charter School District","=""""","Park City Prep Charter School","=""""",417,235,"*",0
"Plainfield School District","=""""","Plainfield Central School","=""""",222,26,42,0
"Plainfield School District","=""""","Plainfield High School","=""""",45,96,0,"*"
"Plainfield School District","=""""","Plainfield Memorial School","=""""",41,"*","*",0
"Plainfield School District","=""""","Shepard Hill Elementary School","=""""","*",0,0,0
"Plainville School District","=""""","Frank T. Wheeler School","=""""",0,11,0,0
"Plainville School District","=""""","Linden Street School","=""""","*","*",0,0
"Plainville School District","=""""","Louis Toffolon School","=""""","*",0,0,0
"Plainville School District","=""""","Middle School of Plainville","=""""",62,19,6,"*"
"Plainville School District","=""""","Plainville High School","=""""",76,23,0,0
"Plymouth School District","=""""","Eli Terry Jr. Middle School","=""""",64,16,0,0
"Plymouth School District","=""""","Plymouth Center School","=""""","*",0,0,0
"Plymouth School District","=""""","Terryville High School","=""""",176,131,0,0
"Pomfret School District","=""""","Pomfret Community School","=""""",8,"*",0,0
"Portland School District","=""""","Brownstone Intermediate School","=""""","*","*",0,0
"Portland School District","=""""","Gildersleeve School","=""""","*",6,0,0
"Portland School District","=""""","Portland High School","=""""",44,14,"*",0
"Portland School District","=""""","Portland Middle School","=""""",6,21,0,0
"Preston School District","=""""","Preston Plains School","=""""",22,"*","*",0
"Preston School District","=""""","Preston Veterans' Memorial School","=""""","*","*",0,0
"Putnam School District","=""""","Putnam Elementary School","=""""",14,27,24,0
"Putnam School District","=""""","Putnam High School","=""""",173,64,0,"*"
"Putnam School District","=""""","Putnam Middle School","=""""",98,12,"*",0
"Redding School District","=""""","John Read Middle School","=""""",22,"*",0,0
"Redding School District","=""""","Redding Elementary School","=""""",7,0,8,0
"Regional School District 01","=""""","Housatonic Valley Regional High School","=""""",58,9,"*","*"
"Regional School District 04","=""""","John Winthrop Middle School","=""""",35,7,0,0
"Regional School District 04","=""""","Valley Regional High School","=""""",67,86,0,"*"
"Regional School District 05","=""""","Amity Middle School: Bethany","=""""",29,0,"*",0
"Regional School District 05","=""""","Amity Middle School: Orange","=""""",13,"*",0,0
"Regional School District 05","=""""","Amity Regional High School","=""""",259,87,0,0
"Regional School District 06","=""""","James Morris School","=""""",0,"*",0,0
"Regional School District 06","=""""","Wamogo Regional High School","=""""",89,16,"*",0
"Regional School District 06","=""""","Warren Elementary School","=""""","*","*",0,0
"Regional School District 07","=""""","AIM","=""""","*","*",0,0
"Regional School District 07","=""""","Intensive Learning Program","=""""","*","*",0,0
"Regional School District 07","=""""","Northwestern Regional High School","=""""",27,43,0,0
"Regional School District 07","=""""","Northwestern Regional Middle School","=""""",8,6,0,0
"Regional School District 07","=""""","STEP","=""""",0,"*",0,0
"Regional School District 08","=""""","RHAM High School","=""""",184,42,"*","*"
"Regional School District 08","=""""","RHAM Middle School","=""""",43,10,"*",0
"Regional School District 09","=""""","Joel Barlow High School","=""""",7,26,0,0
"Regional School District 10","=""""","Har-Bur Middle School","=""""",61,12,"*",0
"Regional School District 10","=""""","Harwinton Consolidated School","=""""","*","*",0,0
"Regional School District 10","=""""","Lake Garda Elementary School","=""""",0,"*",0,0
"Regional School District 10","=""""","Lewis S. Mills High School","=""""",248,11,"*","*"
"Regional School District 11","=""""","Parish Hill High School","=""""",60,46,0,0
"Regional School District 12","=""""","Shepaug Valley High School","=""""",186,17,"*",0
"Regional School District 12","=""""","Shepaug Valley Middle School","=""""",16,6,0,0
"Regional School District 12","=""""","Washington Primary School","=""""","*",0,0,0
"Regional School District 13","=""""","Coginchaug Regional High School","=""""",23,"*",0,0
"Regional School District 13","=""""","Frank Ward Strong School","=""""",18,"*",0,0
"Regional School District 13","=""""","John Lyman School","=""""","*",0,0,0
"Regional School District 13","=""""","Middlefield Memorial School","=""""","*","*",0,0
"Regional School District 14","=""""","Mitchell Elementary School","=""""","*",0,0,0
"Regional School District 14","=""""","Nonnewaug High School","=""""",86,36,0,"*"
"Regional School District 14","=""""","Woodbury Middle School","=""""",26,"*",0,0
"Regional School District 15","=""""","Memorial Middle School","=""""",9,"*",0,0
"Regional School District 15","=""""","Middlebury Elementary School","=""""",0,"*",0,0
"Regional School District 15","=""""","Pomperaug Regional High School","=""""",36,160,0,"*"
"Regional School District 15","=""""","Rochambeau Middle School","=""""",6,"*",0,0
"Regional School District 16","=""""","Algonquin School","=""""",0,"*",0,0
"Regional School District 16","=""""","Community School","=""""",0,6,0,0
"Regional School District 16","=""""","Laurel Ledge School","=""""","*",10,0,0
"Regional School District 16","=""""","Long River Middle School","=""""",141,36,0,0
"Regional School District 16","=""""","Woodland Regional High School","=""""",95,37,0,"*"
"Regional School District 17","=""""","Burr District Elementary School","=""""","*",0,"*",0
"Regional School District 17","=""""","Haddam Elementary School","=""""",0,0,"*",0
"Regional School District 17","=""""","Haddam-Killingworth High School","=""""",56,10,0,7
"Regional School District 17","=""""","Haddam-Killingworth Middle School","=""""",109,"*",0,7
"Regional School District 17","=""""","Killingworth Elementary School","=""""","*",0,0,0
"Regional School District 18","=""""","Lyme-Old Lyme High School","=""""",34,"*",0,"*"
"Regional School District 18","=""""","Lyme-Old Lyme Middle School","=""""",7,0,0,0
"Regional School District 19","=""""","E. O. Smith High School","=""""",75,79,0,0
"Ridgefield School District","=""""","Barlow Mountain Elementary School","=""""","*","*",0,0
"Ridgefield School District","=""""","Branchville Elementary School","=""""","*",0,0,0
"Ridgefield School District","=""""","East Ridge Middle School","=""""","*",7,0,0
"Ridgefield School District","=""""","Ridgefield High School","=""""",38,31,0,6
"Ridgefield School District","=""""","Scotland Elementary School","=""""",0,"*",0,0
"Ridgefield School District","=""""","Scotts Ridge Middle School","=""""","*",0,0,0
"Rocky Hill School District","=""""","Albert D. Griswold Middle School","=""""",70,7,"*",0
"Rocky Hill School District","=""""","Dr. Oran A. Moser School","=""""","*",0,0,0
"Rocky Hill School District","=""""","Myrtle H. Stevens School","=""""","*","*",0,0
"Rocky Hill School District","=""""","Rocky Hill High School","=""""",147,41,0,0
"Rocky Hill School District","=""""","West Hill School","=""""","*","*",0,0
"Salem School District","=""""","Salem Elementary School","=""""",11,0,0,0
"Salisbury School District","=""""","Salisbury Central School","=""""",6,0,"*",0
"Scotland School District","=""""","Scotland Elementary School","=""""","*","*",0,0
"Seymour School District","=""""","Anna L. Lopresti School","=""""",0,"*",0,0
"Seymour School District","=""""","Bungay School","=""""","*","*",0,0
"Seymour School District","=""""","Paul Chatfield School","=""""","*",0,0,0
"Seymour School District","=""""","Seymour High School","=""""",454,90,0,0
"Seymour School District","=""""","Seymour Middle School","=""""",121,20,0,0
"Sharon School District","=""""","Sharon Center School","=""""","*",0,"*",0
"Shelton School District","=""""","Elizabeth Shelton School","=""""",0,"*",0,0
"Shelton School District","=""""","Intermediate School","=""""",47,6,6,0
"Shelton School District","=""""","Long Hill School","=""""",0,"*",0,0
"Shelton School District","=""""","Shelton High School","=""""",512,158,"*",0
"Sherman School District","=""""","Sherman School","=""""",15,0,0,0
"Side By Side Charter School District","=""""","Side By Side Charter School","=""""",10,9,"*",0
"Simsbury School District","=""""","Central School","=""""","*",0,"*",0
"Simsbury School District","=""""","Henry James Memorial School","=""""",37,0,0,0
"Simsbury School District","=""""","Latimer Lane School","=""""","*","*",0,0
"Simsbury School District","=""""","Simsbury High School","=""""",185,35,0,"*"
"Simsbury School District","=""""","Squadron Line School","=""""",8,0,0,0
"Simsbury School District","=""""","Tariffville School","=""""","*","*",0,0
"Somers School District","=""""","Mabelle B. Avery Middle School","=""""",16,"*",0,0
"Somers School District","=""""","Somers Elementary School","=""""","*",0,0,0
"Somers School District","=""""","Somers High School","=""""",109,31,0,"*"
"South Windsor School District","=""""","Orchard Hill School","=""""","*","*",0,0
"South Windsor School District","=""""","Philip R. Smith School","=""""","*",6,0,0
"South Windsor School District","=""""","Pleasant Valley School","=""""",11,9,0,0
"South Windsor School District","=""""","South Windsor High School","=""""",107,138,0,0
"South Windsor School District","=""""","Timothy Edwards School","=""""",61,8,"*","*"
"South Windsor School District","=""""","Wapping Elementary School","=""""","*",0,"*",0
"Southington School District","=""""","John F. Kennedy Middle School","=""""",45,17,0,0
"Southington School District","=""""","Derynoski Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Flanders Elementary School","=""""",7,"*",0,0
"Southington School District","=""""","Hatton Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Joseph A. Depaolo Middle School","=""""",70,68,0,0
"Southington School District","=""""","Plantsville Elementary School","=""""","*","*",0,0
"Southington School District","=""""","South End Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Southington High School","=""""",74,278,0,14
"Southington School District","=""""","Strong Elementary School","=""""",6,6,0,0
"Southington School District","=""""","Thalberg Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Urbin T. Kelley School","=""""","*","*",0,0
"Sprague School District","=""""","Sayles School","=""""",25,0,0,0
"Stafford School District","=""""","Stafford Elementary School","=""""",8,"*",0,0
"Stafford School District","=""""","Stafford High School","=""""",575,96,0,7
"Stafford School District","=""""","Stafford Middle School","=""""",113,9,0,"*"
"Stamford School District","=""""","Cloonan School","=""""",0,26,0,"*"
"Stamford School District","=""""","Davenport Ridge School","=""""","*",6,0,0
"Stamford School District","=""""","Dolan School","=""""",0,37,0,"*"
"Stamford School District","=""""","Newfield School","=""""",0,22,"*",0
"Stamford School District","=""""","Rippowam Middle School","=""""",0,90,0,6
"Stamford School District","=""""","Rogers International School","=""""",0,"*",0,0
"Stamford School District","=""""","Roxbury School","=""""","*","*",0,0
"Stamford School District","=""""","Scofield Middle School","=""""",0,7,0,"*"
"Stamford School District","=""""","Springdale School","=""""",0,"*",0,0
"Stamford School District","=""""","Stamford High School","=""""",0,198,0,13
"Stamford School District","=""""","Stillmeadow School","=""""",0,10,0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,"*",0,0
"Stamford School District","=""""","Toquam Magnet School","=""""",0,"*",0,"*"
"Stamford School District","=""""","Turn of River School","=""""",0,32,0,0
"Stamford School District","=""""","Westhill High School","=""""",126,214,0,17
"Stamford School District","=""""","Westover School","=""""",0,"*",0,0
"Sterling School District","=""""","Sterling Community School","=""""",36,19,7,0
"Stonington School District","=""""","Deans Mill School","=""""",0,"*",0,0
"Stonington School District","=""""","Mystic Middle School","=""""",23,22,0,0
"Stonington School District","=""""","Pawcatuck Middle School","=""""",31,"*",0,"*"
"Stonington School District","=""""","Stonington High School","=""""",133,17,"*","*"
"Stonington School District","=""""","West Vine Street School","=""""","*",0,0,0
"Stratford School District","=""""","Eli Whitney School","=""""",24,"*",0,0
"Stratford School District","=""""","Bunnell High School","=""""",257,72,0,0
"Stratford School District","=""""","Chapel School","=""""",7,6,0,0
"Stratford School District","=""""","David Wooster Middle School","=""""",117,53,0,0
"Stratford School District","=""""","Franklin School","=""""",35,18,0,0
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",91,13,0,0
"Stratford School District","=""""","Honeyspot School","=""""",20,"*",0,0
"Stratford School District","=""""","Lordship School","=""""",25,6,10,0
"Stratford School District","=""""","Nichols School","=""""",33,"*",0,0
"Stratford School District","=""""","Second Hill Lane School","=""""",29,"*","*",0
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",6,9,0,0
"Stratford School District","=""""","Stratford High School","=""""",268,47,0,"*"
"Stratford School District","=""""","Wilcoxson School","=""""",30,0,0,0
"Suffield School District","=""""","Suffield High School","=""""",367,61,16,6
"Suffield School District","=""""","Suffield Middle School","=""""",9,0,0,0
"The Bridge Academy District","=""""","The Bridge Academy","=""""",91,147,"*","*"
"The Gilbert School District","=""""","The Gilbert School","=""""",88,92,0,0
"Thomaston School District","=""""","Black Rock School","=""""","*","*",0,0
"Thomaston School District","=""""","Thomaston Center School","=""""","*","*",0,0
"Thomaston School District","=""""","Thomaston High School","=""""",99,102,0,"*"
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""",0,"*",6,0
"Thompson School District","=""""","Thompson Middle School","=""""",82,34,"*","*"
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",23,21,0,0
"Tolland School District","=""""","Tolland High School","=""""",139,17,0,0
"Tolland School District","=""""","Tolland Intermediate School","=""""",0,0,"*",0
"Tolland School District","=""""","Tolland Middle School","=""""",45,49,"*",0
"Torrington School District","=""""","East School","=""""",0,"*",0,0
"Torrington School District","=""""","Forbes School","=""""",16,"*",0,0
"Torrington School District","=""""","Southwest School","=""""",24,6,0,0
"Torrington School District","=""""","Torringford School","=""""",8,"*","*",0
"Torrington School District","=""""","Torrington High School","=""""",472,185,0,"*"
"Torrington School District","=""""","Torrington Middle School","=""""",21,127,"*",0
"Torrington School District","=""""","Vogel-Wetmore School","=""""","*","*",12,0
"Trailblazers Academy District","=""""","Trailblazers Academy","=""""",0,"*",0,0
"Trumbull School District","=""""","Booth Hill School","=""""",8,"*",0,0
