"Sanction Counts, 2011-12"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Litchfield School District","=""""","Litchfield Intermediate School","=""""","*","*",0,0
"Madison School District","=""""","Daniel Hand High School","=""""",124,15,0,0
"Madison School District","=""""","Dr. Robert H. Brown Middle School","=""""",9,"*",0,0
"Madison School District","=""""","Kathleen H. Ryerson Elementary School","=""""","*",0,0,0
"Madison School District","=""""","Walter C. Polson Upper Middle School","=""""",24,7,0,0
"Manchester School District","=""""","Nathan Hale School","=""""",9,34,0,0
"Manchester School District","=""""","Bowers School","=""""",7,"*",0,0
"Manchester School District","=""""","Buckley School","=""""",8,16,0,0
"Manchester School District","=""""","Elisabeth M. Bennet Academy","=""""",142,9,0,0
"Manchester School District","=""""","Illing Middle School","=""""",299,120,"*",0
"Manchester School District","=""""","Keeney School","=""""",10,0,0,0
"Manchester School District","=""""","Manchester High School","=""""",373,284,8,0
"Manchester School District","=""""","Manchester Regional Academy","=""""",180,42,"*",0
"Manchester School District","=""""","Martin School","=""""",6,"*",0,0
"Manchester School District","=""""","Robertson School","=""""",37,"*",0,0
"Manchester School District","=""""","Verplanck School","=""""",88,20,0,0
"Manchester School District","=""""","Waddell School","=""""",31,"*",0,0
"Manchester School District","=""""","Washington School","=""""",21,12,0,0
"Mansfield School District","=""""","Dorothy C. Goodwin School","=""""","*",0,0,"*"
"Mansfield School District","=""""","Mansfield Middle School School","=""""",27,"*",0,0
"Marlborough School District","=""""","Elmer Thienes-Mary Hall Elementary School","=""""","*","*",0,0
"Meriden School District","=""""","Nathan Hale School","=""""","*",10,0,0
"Meriden School District","=""""","Benjamin Franklin School","=""""",11,14,0,"*"
"Meriden School District","=""""","Casimir Pulaski School","=""""",11,7,0,"*"
"Meriden School District","=""""","Francis T. Maloney High School","=""""",888,327,11,0
"Meriden School District","=""""","Hanover School","=""""",18,11,0,"*"
"Meriden School District","=""""","Israel Putnam School","=""""",235,13,0,0
"Meriden School District","=""""","John Barry School","=""""",41,28,0,0
"Meriden School District","=""""","Lincoln Middle School","=""""",330,78,"*",0
"Meriden School District","=""""","Orville H. Platt High School","=""""",806,217,17,0
"Meriden School District","=""""","Roger Sherman School","=""""",16,6,0,0
"Meriden School District","=""""","Thomas Hooker School","=""""",14,7,0,0
"Meriden School District","=""""","Washington Middle School","=""""",752,259,6,0
"Middletown School District","=""""","Bielefield School","=""""",0,9,0,0
"Middletown School District","=""""","Farm Hill School","=""""",57,24,0,0
"Middletown School District","=""""","Keigwin Middle School","=""""",46,39,"*",7
"Middletown School District","=""""","Lawrence School","=""""","*",0,0,0
"Middletown School District","=""""","MacDonough School","=""""",0,23,0,0
"Middletown School District","=""""","Middletown High School","=""""",264,135,"*",7
"Middletown School District","=""""","Moody School","=""""","*","*",0,7
"Middletown School District","=""""","Snow School","=""""",7,0,0,0
"Middletown School District","=""""","Spencer School","=""""",0,"*",0,0
"Middletown School District","=""""","Wesley School","=""""",0,"*",0,0
"Middletown School District","=""""","Woodrow Wilson Middle School","=""""",136,65,"*","*"
"Milford School District","=""""","Calf Pen Meadow School","=""""","*",0,0,0
"Milford School District","=""""","East Shore Middle School","=""""",23,7,0,0
"Milford School District","=""""","Harborside Middle School","=""""",33,10,"*",0
"Milford School District","=""""","Jonathan Law High School","=""""",311,161,"*",0
"Milford School District","=""""","Joseph A. Foran High School","=""""",156,38,"*",0
"Milford School District","=""""","Meadowside School","=""""",13,"*",0,0
"Milford School District","=""""","Pumpkin Delight School","=""""","*","*",0,0
"Milford School District","=""""","West Shore Middle School","=""""",24,9,0,0
"Monroe School District","=""""","Fawn Hollow Elementary School","=""""","*",0,0,0
"Monroe School District","=""""","Jockey Hollow School","=""""",15,7,"*",0
"Monroe School District","=""""","Masuk High School","=""""",22,14,"*",0
"Monroe School District","=""""","Monroe Elementary School","=""""",0,"*",0,0
"Monroe School District","=""""","Stepney Elementary School","=""""",7,0,0,0
"Montville School District","=""""","Dr. Charles E. Murphy School","=""""",8,"*",0,0
"Montville School District","=""""","Leonard J. Tyl Middle School","=""""",118,67,"*",18
"Montville School District","=""""","Mohegan School","=""""",13,0,0,0
"Montville School District","=""""","Montville High School","=""""",540,121,0,"*"
"Montville School District","=""""","Oakdale School","=""""","*","*",0,0
"Montville School District","=""""","Palmer Academy","=""""",96,8,0,0
"Naugatuck School District","=""""","Central Avenue School","=""""","*",7,0,0
"Naugatuck School District","=""""","City Hill Middle School","=""""",447,77,0,7
"Naugatuck School District","=""""","Cross Street Intermediate School","=""""",21,9,0,"*"
"Naugatuck School District","=""""","Hillside Intermediate School","=""""",55,28,0,0
"Naugatuck School District","=""""","Hop Brook Elementary School","=""""",0,"*",0,0
"Naugatuck School District","=""""","Maple Hill School","=""""",15,16,0,0
"Naugatuck School District","=""""","Naugatuck High School","=""""",342,196,8,0
"Naugatuck School District","=""""","Salem School","=""""",0,"*",0,0
"Naugatuck School District","=""""","Western School","=""""","*",11,0,0
"New Beginnings Inc., Family Academy District","=""""","New Beginnings Inc. Family Academy","=""""",0,"*",0,0
"New Beginnings Inc., Family Academy District","=""""","New Beginnings Inc., Family Academy","=""""","*",89,"*","*"
"New Britain School District","=""""","Alternative Center School","=""""",0,22,0,0
"New Britain School District","=""""","Chamberlain  Elementary School","=""""",7,8,0,0
"New Britain School District","=""""","Frank J. DiLoreto School","=""""",96,40,0,"*"
"New Britain School District","=""""","Gaffney School","=""""",48,"*",0,0
"New Britain School District","=""""","Holmes School","=""""",24,"*",0,0
"New Britain School District","=""""","House of Arts Letters and Science (HALS)  Academy","=""""",6,7,0,0
"New Britain School District","=""""","Jefferson School","=""""",0,"*",0,"*"
"New Britain School District","=""""","Lincoln School","=""""",17,11,0,0
"New Britain School District","=""""","New Britain High School","=""""",2444,1012,0,0
"New Britain School District","=""""","New Britain Transition Center","=""""","*",11,0,0
"New Britain School District","=""""","Northend School","=""""",25,24,0,0
"New Britain School District","=""""","Pulaski Middle School","=""""",187,234,0,0
"New Britain School District","=""""","Roosevelt Middle School","=""""",115,253,0,0
"New Britain School District","=""""","Slade Middle School","=""""",6,195,0,0
"New Britain School District","=""""","Smalley Academy","=""""",510,87,0,0
"New Britain School District","=""""","Smith School","=""""",67,21,0,0
"New Britain School District","=""""","Vance School","=""""",60,36,0,"*"
"New Canaan School District","=""""","East School","=""""","*",0,0,0
"New Canaan School District","=""""","New Canaan High School","=""""",25,7,0,0
"New Canaan School District","=""""","Saxe Middle School","=""""",17,0,0,0
"New Canaan School District","=""""","South School","=""""","*",0,0,0
"New Fairfield School District","=""""","Consolidated School","=""""",8,0,0,0
"New Fairfield School District","=""""","Meeting House Hill School","=""""",8,"*",0,0
"New Fairfield School District","=""""","New Fairfield High School","=""""",222,33,"*","*"
"New Fairfield School District","=""""","New Fairfield Middle School","=""""",26,"*",0,0
"New Hartford School District","=""""","Ann Antolini School","=""""","*",0,"*",0
"New Haven School District","=""""","Edgewood School","=""""",9,57,0,0
"New Haven School District","=""""","Nathan Hale School","=""""",9,26,"*",0
"New Haven School District","=""""","Augusta Lewis Troup School","=""""",0,82,"*",0
"New Haven School District","=""""","Barnard Environmental Magnet School","=""""",111,66,0,0
"New Haven School District","=""""","Beecher School","=""""",32,78,"*",0
"New Haven School District","=""""","Benjamin Jepson Magnet School","=""""",44,31,"*",0
"New Haven School District","=""""","Betsy Ross Arts Magnet School","=""""",14,27,0,0
"New Haven School District","=""""","Bishop Woods School","=""""",13,81,"*",0
"New Haven School District","=""""","Celentano BioTech, Health and Medical Magnet School","=""""","*",65,0,0
"New Haven School District","=""""","Christopher Columbus Academy","=""""",0,"*",0,0
"New Haven School District","=""""","Clemente Leadership Academy","=""""",0,264,"*",0
"New Haven School District","=""""","Clinton Avenue School","=""""",0,20,"*",0
"New Haven School District","=""""","Conte/West Hills Magnet School","=""""",7,81,0,0
"New Haven School District","=""""","Cooperative High School","=""""",28,49,"*",0
"New Haven School District","=""""","Davis 21st Century Magnet Elementary School","=""""",0,26,0,0
"New Haven School District","=""""","East Rock Community Magnet School","=""""","*",97,0,0
"New Haven School District","=""""","Engineering - Science University Magnet School","=""""",7,86,0,0
"New Haven School District","=""""","Fair Haven School","=""""",0,84,0,0
"New Haven School District","=""""","High School In The Community","=""""","*",96,"*",0
"New Haven School District","=""""","Hill Central Music Academy","=""""","*",67,"*",0
"New Haven School District","=""""","Hill Regional Career High School","=""""",25,31,0,0
"New Haven School District","=""""","Hyde School of Health, Science and Sports Medicine","=""""",33,96,"*",0
"New Haven School District","=""""","James Hillhouse High School","=""""",150,416,8,0
"New Haven School District","=""""","John C. Daniels","=""""",0,59,"*",0
"New Haven School District","=""""","John S. Martinez School","=""""","*",39,0,0
"New Haven School District","=""""","Katherine Brennan/Clarence Rogers School","=""""",0,62,0,0
"New Haven School District","=""""","King/Robinson Magnet School","=""""",61,134,"*",0
"New Haven School District","=""""","Lincoln-Bassett School","=""""",0,46,0,0
"New Haven School District","=""""","Mauro-Sheridan Magnet School","=""""",34,71,0,0
"New Haven School District","=""""","Metropolitan Business Academy","=""""","*",23,"*",0
"New Haven School District","=""""","New Haven Academy","=""""",13,67,"*",0
"New Haven School District","=""""","Riverside Education Academy","=""""",0,81,9,0
"New Haven School District","=""""","Ross/Woodward School","=""""",16,94,0,0
"New Haven School District","=""""","Sound School","=""""",6,23,"*",0
"New Haven School District","=""""","Strong 21st Century Communications Magnet and SCSU Lab School","=""""",0,9,0,0
"New Haven School District","=""""","Truman School","=""""","*",90,"*",0
"New Haven School District","=""""","West Rock Authors Academy","=""""",0,45,0,0
"New Haven School District","=""""","Wexler/Grant Community School","=""""",0,117,0,0
"New Haven School District","=""""","Wilbur Cross High School","=""""",75,292,17,0
"New Haven School District","=""""","Worthington Hooker School","=""""",19,9,0,0
"New London School District","=""""","Bennie Dover Jackson Middle School","=""""",444,283,10,"*"
"New London School District","=""""","Harbor School","=""""","*","*",0,0
"New London School District","=""""","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","=""""",0,"*",0,0
"New London School District","=""""","Nathan Hale Arts Magnet School","=""""",20,32,0,0
"New London School District","=""""","New London Clinical Day Program","=""""","*","*",0,0
"New London School District","=""""","New London High School","=""""",617,94,8,0
"New London School District","=""""","Winthrop STEM Elementary Magnet School","=""""","*",14,0,0
"New Milford School District","=""""","Hill And Plain School","=""""",0,"*",0,0
"New Milford School District","=""""","New Milford High School","=""""",442,153,0,"*"
"New Milford School District","=""""","Sarah Noble Intermediate School","=""""",28,"*",0,0
"New Milford School District","=""""","Schaghticoke Middle School","=""""",105,24,"*",6
"Newington School District","=""""","Anna Reynolds School","=""""","*","*",0,"*"
"Newington School District","=""""","Elizabeth Green School","=""""","*",0,0,0
"Newington School District","=""""","John Paterson School","=""""","*","*",0,0
"Newington School District","=""""","John Wallace Middle School","=""""",79,21,"*",0
"Newington School District","=""""","Martin Kellogg Middle School","=""""",181,36,"*",0
"Newington School District","=""""","Newington High School","=""""",404,30,"*",0
"Newington School District","=""""","Ruth Chaffee School","=""""",0,"*",0,0
"Newtown School District","=""""","Hawley Elementary School","=""""","*",0,0,0
"Newtown School District","=""""","Head O'Meadow Elementary School","=""""","*",0,0,0
"Newtown School District","=""""","Middle Gate Elementary School","=""""","*",0,0,0
"Newtown School District","=""""","Newtown High School","=""""",95,14,"*",0
"Newtown School District","=""""","Newtown Middle School","=""""",35,"*",0,"*"
"Newtown School District","=""""","Reed Intermediate School","=""""",16,"*",0,0
"Newtown School District","=""""","Sandy Hook Elementary School","=""""","*",0,0,0
"North Branford School District","=""""","Jerome Harrison School","=""""","*",0,0,0
"North Branford School District","=""""","North Branford High School","=""""",188,26,0,0
"North Branford School District","=""""","North Branford Intermediate School","=""""",98,19,"*",0
"North Branford School District","=""""","Totoket Valley Elementary School","=""""",18,0,0,"*"
"North Canaan School District","=""""","North Canaan Elementary School","=""""","*",0,0,"*"
"North Haven School District","=""""","North Haven High School","=""""",42,51,"*",29
"North Haven School District","=""""","North Haven Middle School","=""""",34,29,0,"*"
"North Stonington School District","=""""","North Stonington Elementary School","=""""","*",0,0,0
"North Stonington School District","=""""","Wheeler High School","=""""",90,11,"*",0
"North Stonington School District","=""""","Wheeler Middle School","=""""",17,0,"*",0
"Norwalk School District","=""""","Brien McMahon High School","=""""",366,104,23,0
"Norwalk School District","=""""","Brookside Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Columbus Magnet School","=""""","*",0,0,0
"Norwalk School District","=""""","Cranbury Elementary School","=""""",0,9,0,0
"Norwalk School District","=""""","Fox Run Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Jefferson Magnet School","=""""","*",11,0,0
"Norwalk School District","=""""","Kendall Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Marvin Elementary School","=""""",6,12,0,0
"Norwalk School District","=""""","Nathan Hale Middle School","=""""",99,30,"*",0
"Norwalk School District","=""""","Norwalk High School","=""""",519,167,8,0
"Norwalk School District","=""""","Norwalk Pathways Academy at Briggs","=""""",0,51,10,0
"Norwalk School District","=""""","Ponus Ridge Middle School","=""""",223,65,"*","*"
"Norwalk School District","=""""","Roton Middle School","=""""",49,8,0,0
"Norwalk School District","=""""","Rowayton School","=""""",0,"*",0,0
"Norwalk School District","=""""","Silvermine Elementary School","=""""",12,0,0,0
"Norwalk School District","=""""","Tracey School","=""""",10,13,0,0
"Norwalk School District","=""""","West Rocks Middle School","=""""",245,81,"*",0
"Norwalk School District","=""""","Wolfpit School","=""""",0,8,0,0
"Norwich Free Academy District","=""""","LEAD (Life Skills, Education and Adult Development)","=""""","*","*",0,0
"Norwich Free Academy District","=""""","Norwich Free Academy","=""""",690,125,12,"*"
"Norwich School District","=""""","Deborah-Tennant Zinewicz  School","=""""",18,25,0,0
"Norwich School District","=""""","Hickory Street School","=""""",0,"*",0,0
"Norwich School District","=""""","John B. Stanton Network School","=""""",20,15,0,"*"
"Norwich School District","=""""","Kelly Middle School","=""""",116,95,"*",0
"Norwich School District","=""""","Moriarty Magnet School","=""""",11,"*",0,"*"
"Norwich School District","=""""","Samuel Huntington School","=""""",0,13,0,0
"Norwich School District","=""""","Teachers' Memorial Middle School","=""""",242,34,0,"*"
"Norwich School District","=""""","Thames River Academy","=""""",54,60,"*",0
"Norwich School District","=""""","Thomas W. Mahan School","=""""","*",0,0,"*"
"Norwich School District","=""""","Uncas Network School","=""""",45,38,0,"*"
"Norwich School District","=""""","Veterans' Memorial School","=""""",8,8,0,"*"
"Norwich School District","=""""","Wequonnoc Magnet School","=""""",11,13,0,0
"Odyssey Community School District","=""""","Odyssey Community School","=""""",9,9,0,0
"Old Saybrook School District","=""""","Old Saybrook Middle School","=""""",18,7,0,"*"
"Old Saybrook School District","=""""","Old Saybrook Senior High School","=""""",34,7,0,0
"Orange School District","=""""","Peck Place School","=""""","*",0,0,0
"Orange School District","=""""","Race Brook School","=""""","*",0,0,0
"Orange School District","=""""","Turkey Hill School","=""""",6,0,0,0
"Oxford School District","=""""","Great Oak School","=""""",33,"*",0,0
"Oxford School District","=""""","Oxford High School","=""""",18,17,0,"*"
"Park City Prep Charter School District","=""""","Park City Prep Charter School","=""""",71,52,0,"*"
"Plainfield School District","=""""","Plainfield Central School","=""""",156,29,0,45
"Plainfield School District","=""""","Plainfield High School","=""""",154,112,"*",0
"Plainfield School District","=""""","Plainfield Memorial School","=""""",46,0,0,25
"Plainfield School District","=""""","Shepard Hill Elementary School","=""""","*","*",0,0
"Plainville School District","=""""","Frank T. Wheeler School","=""""",0,"*",0,0
"Plainville School District","=""""","Linden Street School","=""""",8,"*",0,"*"
"Plainville School District","=""""","Middle School of Plainville","=""""",48,"*",0,"*"
"Plainville School District","=""""","Plainville High School","=""""",118,14,0,0
"Plymouth School District","=""""","Eli Terry Jr. Middle School","=""""",39,24,0,0
"Plymouth School District","=""""","Terryville High School","=""""",25,44,0,0
"Pomfret School District","=""""","Pomfret Community School","=""""",7,"*",0,0
"Portland School District","=""""","Brownstone Intermediate School","=""""",6,"*",0,"*"
"Portland School District","=""""","Gildersleeve School","=""""","*","*",0,0
"Portland School District","=""""","Portland High School","=""""",38,14,"*",0
"Portland School District","=""""","Portland Middle School","=""""",9,"*",0,0
"Preston School District","=""""","Preston Plains School","=""""",8,"*",0,0
"Putnam School District","=""""","Putnam Elementary School","=""""",11,30,0,"*"
"Putnam School District","=""""","Putnam High School","=""""",115,40,"*",0
"Putnam School District","=""""","Putnam Middle School","=""""",65,29,0,"*"
"Redding School District","=""""","John Read Middle School","=""""",32,0,0,"*"
"Redding School District","=""""","Redding Elementary School","=""""","*",0,0,"*"
"Regional School District 01","=""""","Housatonic Valley Regional High School","=""""",51,10,"*","*"
"Regional School District 04","=""""","John Winthrop Middle School","=""""",14,0,0,0
"Regional School District 04","=""""","Valley Regional High School","=""""",59,34,0,0
"Regional School District 05","=""""","Amity Middle School: Bethany","=""""",6,0,0,0
"Regional School District 05","=""""","Amity Middle School: Orange","=""""","*",15,0,0
"Regional School District 05","=""""","Amity Regional High School","=""""",174,51,0,0
"Regional School District 06","=""""","Wamogo Regional High School","=""""",92,36,"*","*"
"Regional School District 06","=""""","Warren Elementary School","=""""","*",0,0,0
"Regional School District 07","=""""","AIM","=""""","*",0,0,0
"Regional School District 07","=""""","FLEX","=""""",0,"*",0,0
"Regional School District 07","=""""","Intensive Learning Program","=""""","*","*",0,0
"Regional School District 07","=""""","Northwestern Regional High School","=""""",27,26,"*",0
"Regional School District 07","=""""","Northwestern Regional Middle School","=""""",10,14,0,0
"Regional School District 07","=""""","STEP","=""""",0,"*",0,0
"Regional School District 08","=""""","RHAM High School","=""""",212,58,7,0
"Regional School District 08","=""""","RHAM Middle School","=""""",51,16,0,0
"Regional School District 09","=""""","Joel Barlow High School","=""""",10,16,"*",0
"Regional School District 10","=""""","Har-Bur Middle School","=""""",47,9,0,"*"
"Regional School District 10","=""""","Lake Garda Elementary School","=""""","*","*",0,0
"Regional School District 10","=""""","Lewis S. Mills High School","=""""",133,23,0,0
"Regional School District 11","=""""","Parish Hill High School","=""""",55,28,0,0
"Regional School District 12","=""""","Shepaug Valley High School","=""""",55,12,"*",0
"Regional School District 12","=""""","Shepaug Valley Middle School","=""""",16,"*",0,0
"Regional School District 13","=""""","Coginchaug Regional High School","=""""",25,0,0,0
"Regional School District 13","=""""","Frank Ward Strong School","=""""",11,0,0,0
"Regional School District 13","=""""","John Lyman School","=""""","*","*",0,0
"Regional School District 13","=""""","Middlefield Memorial School","=""""","*","*",0,0
"Regional School District 14","=""""","Nonnewaug High School","=""""",49,30,0,0
"Regional School District 14","=""""","Woodbury Middle School","=""""",26,"*",0,0
"Regional School District 15","=""""","Gainfield Elementary School","=""""",7,"*",0,0
"Regional School District 15","=""""","Long Meadow Elementary School","=""""",6,0,0,0
"Regional School District 15","=""""","Memorial Middle School","=""""",17,9,0,0
"Regional School District 15","=""""","Middlebury Elementary School","=""""","*","*",0,0
"Regional School District 15","=""""","Pomperaug Regional High School","=""""",133,44,"*",11
"Regional School District 15","=""""","Pomperaug School","=""""","*","*",0,0
"Regional School District 15","=""""","Rochambeau Middle School","=""""",7,"*",0,0
"Regional School District 16","=""""","Algonquin School","=""""","*",0,0,0
"Regional School District 16","=""""","Community School","=""""","*",0,0,0
"Regional School District 16","=""""","Laurel Ledge School","=""""","*","*",0,0
"Regional School District 16","=""""","Long River Middle School","=""""",55,8,0,0
"Regional School District 16","=""""","WRHS Alternative Education Program","=""""","*",0,0,0
"Regional School District 16","=""""","Woodland Regional High School","=""""",133,74,"*",0
"Regional School District 17","=""""","Burr District Elementary School","=""""","*",0,0,0
"Regional School District 17","=""""","Haddam-Killingworth High School","=""""",58,18,"*","*"
"Regional School District 17","=""""","Haddam-Killingworth Middle School","=""""",72,16,0,"*"
"Regional School District 18","=""""","Lyme Consolidated School","=""""","*","*",0,0
"Regional School District 18","=""""","Lyme-Old Lyme High School","=""""",43,8,"*",0
"Regional School District 18","=""""","Lyme-Old Lyme Middle School","=""""","*","*",0,0
"Regional School District 19","=""""","E. O. Smith High School","=""""",95,82,0,0
"Ridgefield School District","=""""","Barlow Mountain Elementary School","=""""","*","*",0,"*"
"Ridgefield School District","=""""","Branchville Elementary School","=""""",6,0,0,"*"
"Ridgefield School District","=""""","East Ridge Middle School","=""""",10,"*",0,0
"Ridgefield School District","=""""","Farmingville Elementary School","=""""",0,0,0,"*"
"Ridgefield School District","=""""","Ridgebury Elementary School","=""""",0,0,0,"*"
"Ridgefield School District","=""""","Ridgefield High School","=""""",47,27,"*",0
"Ridgefield School District","=""""","Scotts Ridge Middle School","=""""",28,"*",0,0
"Ridgefield School District","=""""","Veterans Park Elementary School","=""""","*",0,0,0
"Rocky Hill School District","=""""","Albert D. Griswold Middle School","=""""",34,8,0,0
"Rocky Hill School District","=""""","Alternative Learning Program","=""""",10,"*",0,0
"Rocky Hill School District","=""""","Myrtle H. Stevens School","=""""","*","*",0,0
"Rocky Hill School District","=""""","Rocky Hill High School","=""""",177,43,0,0
"Rocky Hill School District","=""""","West Hill School","=""""","*",0,0,0
"Salem School District","=""""","Salem Elementary School","=""""",8,18,0,"*"
"Salisbury School District","=""""","Salisbury Central School","=""""",15,0,0,0
"Scotland School District","=""""","Scotland Elementary School","=""""",7,0,0,0
"Seymour School District","=""""","Anna L. Lopresti School","=""""",18,6,0,0
"Seymour School District","=""""","Bungay School","=""""",6,"*",0,0
"Seymour School District","=""""","Paul Chatfield School","=""""",0,"*",0,0
"Seymour School District","=""""","Seymour High School","=""""",331,61,"*",0
"Seymour School District","=""""","Seymour Middle School","=""""",51,11,0,0
"Sharon School District","=""""","Sharon Center School","=""""","*",0,0,0
"Shelton School District","=""""","Booth Hill School","=""""","*",0,0,0
"Shelton School District","=""""","Elizabeth Shelton School","=""""","*",0,0,0
"Shelton School District","=""""","Intermediate School","=""""",132,31,0,0
"Shelton School District","=""""","Perry Hill Elementary School","=""""",12,0,0,0
"Shelton School District","=""""","Shelton High School","=""""",467,145,8,0
"Sherman School District","=""""","Sherman School","=""""",8,"*",0,0
"Side By Side Charter School District","=""""","Side By Side Charter School","=""""","*","*",0,"*"
"Simsbury School District","=""""","Central School","=""""","*",0,0,0
"Simsbury School District","=""""","Henry James Memorial School","=""""",23,0,0,0
"Simsbury School District","=""""","Latimer Lane School","=""""","*","*",0,0
"Simsbury School District","=""""","Simsbury High School","=""""",240,62,6,0
"Simsbury School District","=""""","Squadron Line School","=""""","*",0,0,0
"Simsbury School District","=""""","Tariffville School","=""""",6,0,0,0
"Somers School District","=""""","Mabelle B. Avery Middle School","=""""",21,0,0,0
"Somers School District","=""""","Somers Elementary School","=""""","*",0,0,0
"Somers School District","=""""","Somers High School","=""""",181,30,0,0
"South Windsor School District","=""""","Pleasant Valley School","=""""",10,0,0,0
"South Windsor School District","=""""","Orchard Hill School","=""""",0,"*",0,0
"South Windsor School District","=""""","Philip R. Smith School","=""""","*",0,0,0
"South Windsor School District","=""""","South Windsor High School","=""""",145,40,0,0
"South Windsor School District","=""""","Timothy Edwards School","=""""",96,"*",0,"*"
"South Windsor School District","=""""","Wapping Elementary School","=""""","*",0,0,0
"Southington School District","=""""","John F. Kennedy Middle School","=""""",34,13,0,0
"Southington School District","=""""","Derynoski Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Flanders Elementary School","=""""","*","*",0,0
"Southington School District","=""""","Hatton Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Joseph A. Depaolo Middle School","=""""",89,26,0,0
"Southington School District","=""""","Plantsville Elementary School","=""""",9,0,0,"*"
"Southington School District","=""""","South End Elementary School","=""""","*","*",0,0
"Southington School District","=""""","Southington High School","=""""",185,86,6,0
"Southington School District","=""""","Strong Elementary School","=""""",6,"*",0,"*"
"Southington School District","=""""","Thalberg Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Urbin T. Kelley School","=""""",0,"*",0,0
"Sprague School District","=""""","Sayles School","=""""",54,12,0,"*"
"Stafford School District","=""""","Stafford Elementary School","=""""",6,0,0,0
"Stafford School District","=""""","Stafford High School","=""""",258,33,7,0
"Stafford School District","=""""","Stafford Middle School","=""""",91,8,0,0
"Stamford Academy District","=""""","Stamford Academy","=""""",0,"*",0,0
"Stamford School District","=""""","Cloonan School","=""""",0,24,"*",0
"Stamford School District","=""""","Davenport Ridge School","=""""",6,22,0,0
"Stamford School District","=""""","Dolan School","=""""",0,23,"*",0
"Stamford School District","=""""","Julia A. Stark School","=""""","*",6,0,0
"Stamford School District","=""""","K. T. Murphy School","=""""",0,"*",0,0
"Stamford School District","=""""","Newfield School","=""""",0,58,0,0
"Stamford School District","=""""","Northeast School","=""""","*",0,0,0
"Stamford School District","=""""","Rippowam Middle School","=""""","*",60,"*",0
"Stamford School District","=""""","Roxbury School","=""""",0,"*",0,0
"Stamford School District","=""""","Scofield Middle School","=""""",0,7,0,0
"Stamford School District","=""""","Springdale School","=""""",0,"*",0,0
"Stamford School District","=""""","Stamford High School","=""""",78,137,13,0
"Stamford School District","=""""","Stillmeadow School","=""""",0,6,0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,"*",0,0
"Stamford School District","=""""","Toquam Magnet School","=""""",0,"*",0,0
"Stamford School District","=""""","Turn of River School","=""""","*",15,0,0
"Stamford School District","=""""","Westhill High School","=""""",174,178,25,0
"Stamford School District","=""""","Westover School","=""""",0,"*",0,0
"Sterling School District","=""""","Sterling Community School","=""""",60,6,0,"*"
"Stonington School District","=""""","Deans Mill School","=""""",0,10,0,6
"Stonington School District","=""""","Mystic Middle School","=""""",39,17,0,"*"
"Stonington School District","=""""","Pawcatuck Middle School","=""""",41,14,0,0
"Stonington School District","=""""","Stonington High School","=""""",294,21,0,"*"
"Stonington School District","=""""","West Broad Street School","=""""","*","*",0,"*"
"Stonington School District","=""""","West Vine Street School","=""""",0,0,0,"*"
"Stratford School District","=""""","Eli Whitney School","=""""",7,"*",0,8
"Stratford School District","=""""","Bunnell High School","=""""",131,21,0,0
"Stratford School District","=""""","Chapel School","=""""",21,16,0,"*"
"Stratford School District","=""""","David Wooster Middle School","=""""",143,23,0,0
"Stratford School District","=""""","Franklin School","=""""",22,"*",0,0
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",52,10,0,0
"Stratford School District","=""""","Honeyspot School","=""""",31,"*",0,"*"
"Stratford School District","=""""","Lordship School","=""""",14,"*",0,0
"Stratford School District","=""""","Nichols School","=""""",31,0,0,"*"
"Stratford School District","=""""","Second Hill Lane School","=""""",25,14,0,"*"
"Stratford School District","=""""","Secondary STEPS Program","=""""","*",12,0,0
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",32,14,0,0
"Stratford School District","=""""","Stratford High School","=""""",300,14,0,0
"Stratford School District","=""""","Wilcoxson School","=""""",26,"*",0,0
"Suffield School District","=""""","McAlister Intermediate School","=""""","*","*",0,"*"
"Suffield School District","=""""","Suffield High School","=""""",212,51,0,"*"
"Suffield School District","=""""","Suffield Middle School","=""""",48,6,0,6
"The Bridge Academy District","=""""","The Bridge Academy","=""""",20,130,10,0
"The Gilbert School District","=""""","The Gilbert School","=""""",164,86,0,0
"Thomaston School District","=""""","Thomaston Center School","=""""",6,"*",0,0
"Thomaston School District","=""""","Thomaston High School","=""""",104,47,0,0
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""",8,21,0,6
"Thompson School District","=""""","Thompson Middle School","=""""",66,49,0,9
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",60,30,0,0
"Tolland School District","=""""","Tolland High School","=""""",107,8,8,0
"Tolland School District","=""""","Tolland Middle School","=""""",31,23,0,0
"Torrington School District","=""""","Forbes School","=""""",55,"*",0,0
"Torrington School District","=""""","Southwest School","=""""",8,"*",0,0
"Torrington School District","=""""","Torringford School","=""""","*","*",0,0
