"Sanction Counts, 2012-13"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Manchester School District","=""""","Illing Middle School","=""""",369,130,"*",0
"Manchester School District","=""""","Keeney School","=""""","*",15,0,0
"Manchester School District","=""""","Manchester High School","=""""",492,127,"*",0
"Manchester School District","=""""","Manchester Regional Academy","=""""",137,43,"*",0
"Manchester School District","=""""","Martin School","=""""",7,"*",0,0
"Manchester School District","=""""","Robertson School","=""""",20,8,0,0
"Manchester School District","=""""","Verplanck School","=""""",55,12,0,0
"Manchester School District","=""""","Waddell School","=""""",36,8,0,0
"Manchester School District","=""""","Washington School","=""""",10,94,0,0
"Mansfield School District","=""""","Dorothy C. Goodwin School","=""""","*","*",0,0
"Mansfield School District","=""""","Mansfield Middle School School","=""""",18,"*","*","*"
"Mansfield School District","=""""","Southeast Elementary School","=""""",0,"*",0,0
"Marlborough School District","=""""","Elmer Thienes-Mary Hall Elementary School","=""""",10,0,0,"*"
"Meriden School District","=""""","Nathan Hale School","=""""",12,10,0,0
"Meriden School District","=""""","Benjamin Franklin School","=""""",21,14,0,"*"
"Meriden School District","=""""","Casimir Pulaski School","=""""",17,19,"*",0
"Meriden School District","=""""","Francis T. Maloney High School","=""""",595,346,"*",0
"Meriden School District","=""""","Hanover School","=""""","*","*",0,"*"
"Meriden School District","=""""","Israel Putnam School","=""""",61,"*",0,0
"Meriden School District","=""""","John Barry School","=""""",17,13,0,0
"Meriden School District","=""""","Lincoln Middle School","=""""",340,79,"*",0
"Meriden School District","=""""","Orville H. Platt High School","=""""",624,354,"*",0
"Meriden School District","=""""","Roger Sherman School","=""""",28,15,0,0
"Meriden School District","=""""","Thomas Hooker School","=""""",13,"*",0,0
"Meriden School District","=""""","Washington Middle School","=""""",578,206,"*","*"
"Middletown School District","=""""","Farm Hill School","=""""",38,13,0,"*"
"Middletown School District","=""""","Keigwin Middle School","=""""",117,39,0,0
"Middletown School District","=""""","Lawrence School","=""""",11,13,0,"*"
"Middletown School District","=""""","MHS - Alternative Education Program 2","=""""",7,"*",0,0
"Middletown School District","=""""","MacDonough School","=""""","*",75,0,0
"Middletown School District","=""""","Middletown High School","=""""",249,132,6,0
"Middletown School District","=""""","Moody School","=""""",6,8,0,11
"Middletown School District","=""""","Snow School","=""""",0,"*",0,0
"Middletown School District","=""""","Spencer School","=""""",6,8,0,0
"Middletown School District","=""""","Wesley School","=""""","*","*",0,0
"Middletown School District","=""""","Woodrow Wilson Middle School","=""""",117,125,"*","*"
"Milford School District","=""""","Calf Pen Meadow School","=""""","*",0,0,"*"
"Milford School District","=""""","East Shore Middle School","=""""",20,12,0,0
"Milford School District","=""""","Harborside Middle School","=""""",24,"*",0,"*"
"Milford School District","=""""","Jonathan Law High School","=""""",371,208,"*",0
"Milford School District","=""""","Joseph A. Foran High School","=""""",146,45,"*",0
"Milford School District","=""""","Live Oaks School","=""""","*",0,0,0
"Milford School District","=""""","Meadowside School","=""""","*",0,0,0
"Milford School District","=""""","Pumpkin Delight School","=""""",6,"*",0,0
"Milford School District","=""""","The Academy","=""""",7,"*",0,0
"Milford School District","=""""","West Shore Middle School","=""""",19,26,0,0
"Monroe School District","=""""","Jockey Hollow School","=""""",17,6,0,0
"Monroe School District","=""""","Masuk High School","=""""",22,23,0,0
"Monroe School District","=""""","Stepney Elementary School","=""""","*",0,0,"*"
"Montville School District","=""""","Dr. Charles E. Murphy School","=""""","*","*",0,0
"Montville School District","=""""","Leonard J. Tyl Middle School","=""""",73,40,0,18
"Montville School District","=""""","Mohegan School","=""""","*",0,0,0
"Montville School District","=""""","Montville High School","=""""",102,57,0,0
"Montville School District","=""""","Oakdale School","=""""","*",0,0,0
"Montville School District","=""""","Palmer Academy","=""""",31,11,0,0
"Naugatuck School District","=""""","Andrew Avenue School","=""""",0,"*",0,0
"Naugatuck School District","=""""","City Hill Middle School","=""""",89,67,0,"*"
"Naugatuck School District","=""""","Cross Street Intermediate School","=""""",19,7,0,0
"Naugatuck School District","=""""","Hillside Intermediate School","=""""",40,33,0,0
"Naugatuck School District","=""""","Hop Brook Elementary School","=""""",7,11,0,0
"Naugatuck School District","=""""","Maple Hill School","=""""",13,45,0,0
"Naugatuck School District","=""""","Naugatuck High School","=""""",214,177,0,"*"
"Naugatuck School District","=""""","Salem School","=""""",0,"*",0,0
"Naugatuck School District","=""""","Western School","=""""","*",7,0,0
"New Beginnings Inc., Family Academy District","=""""","New Beginnings Inc., Family Academy","=""""",94,46,0,7
"New Britain School District","=""""","Alternative Center School","=""""",0,25,0,0
"New Britain School District","=""""","Chamberlain  Elementary School","=""""",57,32,0,0
"New Britain School District","=""""","Frank J. DiLoreto School","=""""",46,134,"*","*"
"New Britain School District","=""""","Gaffney School","=""""",28,"*",0,0
"New Britain School District","=""""","Holmes School","=""""",21,"*",0,0
"New Britain School District","=""""","House of Arts Letters and Science (HALS)  Academy","=""""","*",0,0,0
"New Britain School District","=""""","Jefferson School","=""""","*","*",0,0
"New Britain School District","=""""","Lincoln School","=""""",79,26,0,"*"
"New Britain School District","=""""","New Britain High School","=""""",4495,1261,0,0
"New Britain School District","=""""","Northend School","=""""",19,15,0,0
"New Britain School District","=""""","Pulaski Middle School","=""""",245,178,0,0
"New Britain School District","=""""","Roosevelt Middle School","=""""",73,183,0,0
"New Britain School District","=""""","Slade Middle School","=""""",14,243,0,0
"New Britain School District","=""""","Smalley Academy","=""""",422,94,0,0
"New Britain School District","=""""","Smith School","=""""",72,35,0,"*"
"New Britain School District","=""""","Vance School","=""""",60,47,0,0
"New Fairfield School District","=""""","Consolidated School","=""""",10,0,0,0
"New Fairfield School District","=""""","Meeting House Hill School","=""""","*","*",0,"*"
"New Fairfield School District","=""""","New Fairfield High School","=""""",206,45,"*",0
"New Fairfield School District","=""""","New Fairfield Middle School","=""""",28,0,0,0
"New Hartford School District","=""""","Ann Antolini School","=""""","*","*",0,"*"
"New Hartford School District","=""""","Bakerville Consolidated School","=""""","*",0,0,0
"New Hartford School District","=""""","New Hartford Elementary School","=""""",0,0,0,"*"
"New Haven School District","=""""","Edgewood School","=""""",21,35,"*",0
"New Haven School District","=""""","Nathan Hale School","=""""",13,37,"*",0
"New Haven School District","=""""","Augusta Lewis Troup School","=""""","*",35,"*",0
"New Haven School District","=""""","Barnard Environmental Magnet School","=""""",15,26,0,0
"New Haven School District","=""""","Beecher School","=""""",21,64,0,0
"New Haven School District","=""""","Benjamin Jepson Magnet School","=""""","*","*",0,0
"New Haven School District","=""""","Betsy Ross Arts Magnet School","=""""",0,0,"*",0
"New Haven School District","=""""","Bishop Woods School","=""""",14,86,7,0
"New Haven School District","=""""","Celentano BioTech, Health and Medical Magnet School","=""""",6,45,"*",0
"New Haven School District","=""""","Clemente Leadership Academy","=""""",0,88,"*","*"
"New Haven School District","=""""","Clinton Avenue School","=""""","*",52,0,0
"New Haven School District","=""""","Conte/West Hills Magnet School","=""""",0,36,"*",0
"New Haven School District","=""""","Cooperative High School","=""""",7,44,"*",0
"New Haven School District","=""""","Davis 21st Century Magnet Elementary School","=""""",0,17,"*",0
"New Haven School District","=""""","Domus Academy","=""""",0,"*","*",0
"New Haven School District","=""""","East Rock Community Magnet School","=""""",27,111,0,0
"New Haven School District","=""""","Engineering - Science University Magnet School","=""""",10,61,0,0
"New Haven School District","=""""","Fair Haven School","=""""",0,40,"*",0
"New Haven School District","=""""","High School In The Community","=""""","*",35,"*",0
"New Haven School District","=""""","Hill Central Music Academy","=""""","*",21,0,0
"New Haven School District","=""""","Hill Regional Career High School","=""""",55,74,7,0
"New Haven School District","=""""","Hyde School of Health, Science and Sports Medicine","=""""",49,68,0,0
"New Haven School District","=""""","James Hillhouse High School","=""""",53,128,"*",0
"New Haven School District","=""""","John C. Daniels","=""""",0,40,"*",0
"New Haven School District","=""""","John S. Martinez School","=""""",0,"*",0,0
"New Haven School District","=""""","Katherine Brennan/Clarence Rogers School","=""""",0,21,0,0
"New Haven School District","=""""","King/Robinson Magnet School","=""""",48,94,0,"*"
"New Haven School District","=""""","Lincoln-Bassett School","=""""",0,34,0,0
"New Haven School District","=""""","Mauro-Sheridan Magnet School","=""""",36,34,"*",0
"New Haven School District","=""""","Metropolitan Business Academy","=""""","*",27,"*",0
"New Haven School District","=""""","New Haven Academy","=""""",10,27,"*",0
"New Haven School District","=""""","Polly T. McCabe Center","=""""",0,6,0,0
"New Haven School District","=""""","Riverside Education Academy","=""""","*",33,"*",0
"New Haven School District","=""""","Ross/Woodward School","=""""",17,48,"*",0
"New Haven School District","=""""","Sound School","=""""",7,15,0,0
"New Haven School District","=""""","Strong 21st Century Communications Magnet and SCSU Lab School","=""""","*",28,0,0
"New Haven School District","=""""","Truman School","=""""","*",48,"*",0
"New Haven School District","=""""","West Rock Authors Academy","=""""","*",40,0,0
"New Haven School District","=""""","Wexler/Grant Community School","=""""",0,57,0,0
"New Haven School District","=""""","Wilbur Cross High School","=""""",255,302,25,0
"New Haven School District","=""""","Worthington Hooker School","=""""",19,6,0,0
"New London School District","=""""","Bennie Dover Jackson Middle School","=""""",454,221,0,"*"
"New London School District","=""""","Jennings School","=""""",26,22,0,9
"New London School District","=""""","Nathan Hale Arts Magnet School","=""""",151,81,0,15
"New London School District","=""""","New London High School","=""""",533,117,"*","*"
"New London School District","=""""","Winthrop STEM Elementary Magnet School","=""""",36,63,0,0
"New Milford School District","=""""","New Milford High School","=""""",723,127,"*","*"
"New Milford School District","=""""","Sarah Noble Intermediate School","=""""",34,"*",0,0
"New Milford School District","=""""","Schaghticoke Middle School","=""""",91,20,0,"*"
"Newington School District","=""""","Anna Reynolds School","=""""","*","*",0,10
"Newington School District","=""""","Elizabeth Green School","=""""","*",0,0,0
"Newington School District","=""""","John Paterson School","=""""","*",0,0,0
"Newington School District","=""""","John Wallace Middle School","=""""",71,21,"*",7
"Newington School District","=""""","Martin Kellogg Middle School","=""""",94,11,"*",0
"Newington School District","=""""","Newington High School","=""""",460,35,"*","*"
"Newington School District","=""""","Ruth Chaffee School","=""""","*","*",0,0
"Newtown School District","=""""","Hawley Elementary School","=""""",8,0,0,0
"Newtown School District","=""""","Newtown High School","=""""",98,23,"*",0
"Newtown School District","=""""","Newtown Middle School","=""""",33,"*",0,0
"Newtown School District","=""""","Reed Intermediate School","=""""",22,"*",0,0
"North Branford School District","=""""","Jerome Harrison School","=""""","*","*",0,"*"
"North Branford School District","=""""","North Branford High School","=""""",334,55,"*","*"
"North Branford School District","=""""","North Branford Intermediate School","=""""",68,14,0,"*"
"North Branford School District","=""""","Totoket Valley Elementary School","=""""",18,0,0,0
"North Canaan School District","=""""","North Canaan Elementary School","=""""",9,0,0,"*"
"North Haven School District","=""""","Montowese Elementary School","=""""",0,"*",0,0
"North Haven School District","=""""","North Haven High School","=""""",183,26,0,"*"
"North Haven School District","=""""","North Haven Middle School","=""""",35,29,0,9
"North Stonington School District","=""""","North Stonington Elementary School","=""""","*",0,0,0
"North Stonington School District","=""""","Wheeler High School","=""""",18,"*",6,0
"North Stonington School District","=""""","Wheeler Middle School","=""""","*",0,0,0
"Norwalk School District","=""""","Brien McMahon High School","=""""",344,65,22,0
"Norwalk School District","=""""","Brookside Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Columbus Magnet School","=""""",13,6,0,0
"Norwalk School District","=""""","Cranbury Elementary School","=""""","*",8,0,"*"
"Norwalk School District","=""""","Fox Run Elementary School","=""""",0,7,0,0
"Norwalk School District","=""""","Jefferson Magnet School","=""""",0,7,0,0
"Norwalk School District","=""""","Kendall Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Marvin Elementary School","=""""","*",8,0,0
"Norwalk School District","=""""","Naramake Elementary School","=""""",0,"*",0,0
"Norwalk School District","=""""","Nathan Hale Middle School","=""""",107,29,0,8
"Norwalk School District","=""""","Norwalk High School","=""""",426,200,23,0
"Norwalk School District","=""""","Norwalk Pathways Academy at Briggs","=""""",0,49,8,0
"Norwalk School District","=""""","Ponus Ridge Middle School","=""""",133,79,0,0
"Norwalk School District","=""""","Roton Middle School","=""""",33,20,0,0
"Norwalk School District","=""""","Rowayton School","=""""","*","*",0,0
"Norwalk School District","=""""","Silvermine Elementary School","=""""","*",8,"*",0
"Norwalk School District","=""""","Tracey School","=""""","*",7,0,0
"Norwalk School District","=""""","West Rocks Middle School","=""""",193,39,0,0
"Norwalk School District","=""""","Wolfpit School","=""""",0,"*",0,0
"Norwich Free Academy District","=""""","Alternative Pathways to Success","=""""",8,0,0,0
"Norwich Free Academy District","=""""","LEAD (Life Skills, Education and Adult Development)","=""""","*",0,0,0
"Norwich Free Academy District","=""""","Night School","=""""",10,"*",0,0
"Norwich Free Academy District","=""""","Norwich Free Academy","=""""",770,208,9,0
"Norwich School District","=""""","Deborah-Tennant Zinewicz  School","=""""",23,12,"*",0
"Norwich School District","=""""","Hickory Street School","=""""",0,"*",0,0
"Norwich School District","=""""","John B. Stanton Network School","=""""",16,26,0,"*"
"Norwich School District","=""""","Kelly Middle School","=""""",169,65,0,"*"
"Norwich School District","=""""","Moriarty Magnet School","=""""",11,15,"*","*"
"Norwich School District","=""""","Samuel Huntington School","=""""",0,11,0,"*"
"Norwich School District","=""""","Teachers' Memorial Middle School","=""""",199,39,"*",0
"Norwich School District","=""""","Uncas Network School","=""""",36,37,0,14
"Norwich School District","=""""","Veterans' Memorial School","=""""","*","*",0,"*"
"Norwich School District","=""""","Wequonnoc Magnet School","=""""",11,25,0,0
"Odyssey Community School District","=""""","Odyssey Community School","=""""",7,6,0,0
"Old Saybrook School District","=""""","Old Saybrook Middle School","=""""",13,17,0,"*"
"Old Saybrook School District","=""""","Old Saybrook Senior High School","=""""",70,51,"*","*"
"Orange School District","=""""","Mary L. Tracy School","=""""",0,0,0,"*"
"Orange School District","=""""","Peck Place School","=""""","*",0,0,0
"Orange School District","=""""","Race Brook School","=""""","*",0,0,0
"Orange School District","=""""","Turkey Hill School","=""""",6,0,0,0
"Oxford School District","=""""","Great Oak School","=""""",11,11,0,0
"Oxford School District","=""""","Oxford Center School","=""""","*",0,0,0
"Oxford School District","=""""","Oxford High School","=""""",20,24,0,0
"Park City Prep Charter School District","=""""","Park City Prep Charter School","=""""",25,23,0,0
"Plainfield School District","=""""","Plainfield Central School","=""""",97,42,"*",13
"Plainfield School District","=""""","Plainfield High School","=""""",164,131,"*",14
"Plainfield School District","=""""","Plainfield Memorial School","=""""",38,"*",0,"*"
"Plainfield School District","=""""","Shepard Hill Elementary School","=""""","*","*",0,0
"Plainville School District","=""""","Linden Street School","=""""","*","*",0,0
"Plainville School District","=""""","Louis Toffolon School","=""""","*","*",0,0
"Plainville School District","=""""","Middle School of Plainville","=""""",47,7,0,"*"
"Plainville School District","=""""","Plainville High School","=""""",171,16,0,0
"Plymouth School District","=""""","Eli Terry Jr. Middle School","=""""",52,26,0,"*"
"Plymouth School District","=""""","Harry S. Fisher Elementary School","=""""",0,"*",0,0
"Plymouth School District","=""""","Terryville High School","=""""",25,30,"*",0
"Pomfret School District","=""""","Pomfret Community School","=""""",7,"*","*",0
"Portland School District","=""""","Brownstone Intermediate School","=""""",9,0,0,0
"Portland School District","=""""","Gildersleeve School","=""""","*","*",0,0
"Portland School District","=""""","Portland High School","=""""",39,13,"*",0
"Portland School District","=""""","Portland Middle School","=""""",14,"*",0,0
"Preston School District","=""""","Preston Plains School","=""""","*","*",0,"*"
"Preston School District","=""""","Preston Veterans' Memorial School","=""""",11,0,0,"*"
"Putnam School District","=""""","Putnam Elementary School","=""""",22,17,0,11
"Putnam School District","=""""","Putnam High School","=""""",99,49,0,0
"Putnam School District","=""""","Putnam Middle School","=""""",81,39,"*","*"
"Redding School District","=""""","John Read Middle School","=""""",35,0,0,"*"
"Redding School District","=""""","Redding Elementary School","=""""","*","*",0,0
"Regional School District 01","=""""","Housatonic Valley Regional High School","=""""",84,18,0,"*"
"Regional School District 04","=""""","John Winthrop Middle School","=""""",11,"*",0,0
"Regional School District 04","=""""","Valley Regional High School","=""""",77,19,"*","*"
"Regional School District 05","=""""","Amity Middle School: Bethany","=""""","*","*",0,0
"Regional School District 05","=""""","Amity Middle School: Orange","=""""",6,0,0,0
"Regional School District 05","=""""","Amity Regional High School","=""""",58,29,"*",0
"Regional School District 06","=""""","Goshen Center School","=""""","*",0,0,0
"Regional School District 06","=""""","James Morris School","=""""","*",0,0,0
"Regional School District 06","=""""","Wamogo Regional High School","=""""",70,22,"*","*"
"Regional School District 06","=""""","Warren Elementary School","=""""","*",0,0,0
"Regional School District 07","=""""","Northwestern Regional High School","=""""",17,46,0,0
"Regional School District 07","=""""","Northwestern Regional Middle School","=""""",10,11,0,0
"Regional School District 08","=""""","RHAM High School","=""""",160,21,"*",0
"Regional School District 08","=""""","RHAM Middle School","=""""",61,17,"*",0
"Regional School District 09","=""""","Joel Barlow High School","=""""",0,13,0,0
"Regional School District 10","=""""","Har-Bur Middle School","=""""",56,17,"*",0
"Regional School District 10","=""""","Lake Garda Elementary School","=""""",0,"*",0,0
"Regional School District 10","=""""","Lewis S. Mills High School","=""""",64,17,0,"*"
"Regional School District 11","=""""","Parish Hill High School","=""""",38,29,0,0
"Regional School District 12","=""""","Booth Free School","=""""","*",0,0,0
"Regional School District 12","=""""","Shepaug Valley High School","=""""",23,15,"*",0
"Regional School District 12","=""""","Shepaug Valley Middle School","=""""","*",0,0,0
"Regional School District 12","=""""","The Burnham School","=""""","*",0,0,0
"Regional School District 13","=""""","Coginchaug Regional High School","=""""",22,0,0,0
"Regional School District 13","=""""","Frank Ward Strong School","=""""",17,"*","*",0
"Regional School District 13","=""""","Middlefield Memorial School","=""""","*","*",0,0
"Regional School District 14","=""""","Mitchell Elementary School","=""""","*",0,0,0
"Regional School District 14","=""""","Nonnewaug High School","=""""",49,21,0,0
"Regional School District 14","=""""","Woodbury Middle School","=""""",9,"*",0,0
"Regional School District 15","=""""","Long Meadow Elementary School","=""""","*","*",0,0
"Regional School District 15","=""""","Memorial Middle School","=""""",15,"*",0,0
"Regional School District 15","=""""","Pomperaug Regional High School","=""""",196,31,0,"*"
"Regional School District 15","=""""","Rochambeau Middle School","=""""","*",0,0,0
"Regional School District 16","=""""","Algonquin School","=""""",0,"*",0,0
"Regional School District 16","=""""","Community School","=""""","*","*",0,0
"Regional School District 16","=""""","Laurel Ledge School","=""""","*","*",0,0
"Regional School District 16","=""""","Long River Middle School","=""""",45,"*",0,0
"Regional School District 16","=""""","WRHS Alternative Education Program","=""""","*","*",0,0
"Regional School District 16","=""""","Woodland Regional High School","=""""",81,51,"*",0
"Regional School District 17","=""""","Haddam-Killingworth High School","=""""",64,"*","*",0
"Regional School District 17","=""""","Haddam-Killingworth Middle School","=""""",70,7,"*","*"
"Regional School District 18","=""""","Lyme Consolidated School","=""""","*",0,0,0
"Regional School District 18","=""""","Lyme-Old Lyme High School","=""""",19,"*","*",0
"Regional School District 18","=""""","Lyme-Old Lyme Middle School","=""""","*","*",0,0
"Regional School District 19","=""""","E. O. Smith High School","=""""",86,77,"*",0
"Ridgefield School District","=""""","Barlow Mountain Elementary School","=""""","*","*",0,"*"
"Ridgefield School District","=""""","Branchville Elementary School","=""""","*","*",0,"*"
"Ridgefield School District","=""""","East Ridge Middle School","=""""",10,"*",0,0
"Ridgefield School District","=""""","Farmingville Elementary School","=""""","*","*",0,6
"Ridgefield School District","=""""","Ridgebury Elementary School","=""""","*",0,0,0
"Ridgefield School District","=""""","Ridgefield High School","=""""",43,17,"*",0
"Ridgefield School District","=""""","Scotts Ridge Middle School","=""""",11,"*",0,0
"Ridgefield School District","=""""","Veterans Park Elementary School","=""""","*","*",0,0
"Rocky Hill School District","=""""","Albert D. Griswold Middle School","=""""",13,0,0,0
"Rocky Hill School District","=""""","Alternative Learning Program","=""""",8,"*",0,0
"Rocky Hill School District","=""""","Rocky Hill High School","=""""",109,21,"*",0
"Salem School District","=""""","Salem Elementary School","=""""","*","*",0,"*"
"Salisbury School District","=""""","SELC","=""""",0,"*",0,0
"Salisbury School District","=""""","Salisbury Central School","=""""",8,"*",0,"*"
"Scotland School District","=""""","Scotland Elementary School","=""""","*","*",0,0
"Seymour School District","=""""","Bungay School","=""""",6,"*",0,0
"Seymour School District","=""""","Chatfield-LoPresti School","=""""",13,"*",0,0
"Seymour School District","=""""","Seymour High School","=""""",127,90,"*",0
"Seymour School District","=""""","Seymour Middle School","=""""",93,26,0,0
"Sharon School District","=""""","Sharon Center School","=""""","*",0,0,0
"Shelton School District","=""""","Mohegan School","=""""",0,"*",0,0
"Shelton School District","=""""","Intermediate School","=""""",67,11,0,0
"Shelton School District","=""""","Long Hill School","=""""",0,"*",0,"*"
"Shelton School District","=""""","Perry Hill Elementary School","=""""",23,"*","*",0
"Shelton School District","=""""","Shelton High School","=""""",476,193,9,0
"Sherman School District","=""""","Sherman School","=""""","*",0,0,0
"Side By Side Charter School District","=""""","Side By Side Charter School","=""""",9,10,0,0
"Simsbury School District","=""""","Henry James Memorial School","=""""",11,"*",0,0
"Simsbury School District","=""""","Latimer Lane School","=""""","*","*",0,0
"Simsbury School District","=""""","Simsbury High School","=""""",127,28,"*",0
"Simsbury School District","=""""","Squadron Line School","=""""",7,"*",0,0
"Simsbury School District","=""""","Tariffville School","=""""","*","*",0,0
"Simsbury School District","=""""","Tootin' Hills School","=""""","*",0,0,0
"Somers School District","=""""","Mabelle B. Avery Middle School","=""""",8,"*",0,0
"Somers School District","=""""","Somers High School","=""""",153,28,0,"*"
"South Windsor School District","=""""","Pleasant Valley School","=""""","*","*",0,0
"South Windsor School District","=""""","Eli Terry School","=""""","*",0,0,0
"South Windsor School District","=""""","Orchard Hill School","=""""","*","*",0,0
"South Windsor School District","=""""","South Windsor High School","=""""",124,52,0,0
"South Windsor School District","=""""","Timothy Edwards School","=""""",87,14,0,13
"South Windsor School District","=""""","Wapping Elementary School","=""""","*","*",0,0
"Southington School District","=""""","John F. Kennedy Middle School","=""""",19,"*",0,0
"Southington School District","=""""","Derynoski Elementary School","=""""","*","*",0,0
"Southington School District","=""""","Flanders Elementary School","=""""","*","*",0,0
"Southington School District","=""""","Hatton Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Joseph A. Depaolo Middle School","=""""",53,33,0,0
"Southington School District","=""""","Plantsville Elementary School","=""""",8,0,0,0
"Southington School District","=""""","South End Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Southington High School","=""""",217,76,6,0
"Southington School District","=""""","Strong Elementary School","=""""","*",0,0,0
"Southington School District","=""""","Thalberg Elementary School","=""""",0,"*",0,0
"Southington School District","=""""","Urbin T. Kelley School","=""""",0,"*",0,0
"Sprague School District","=""""","Sayles School","=""""",47,9,0,"*"
"Stafford School District","=""""","Stafford Elementary School","=""""",6,"*",0,0
"Stafford School District","=""""","Stafford High School","=""""",168,41,"*",0
"Stafford School District","=""""","Stafford Middle School","=""""",75,"*",0,0
"Stamford Academy District","=""""","Stamford Academy","=""""",8,54,0,0
"Stamford School District","=""""","Cloonan School","=""""",6,14,"*",0
"Stamford School District","=""""","Davenport Ridge School","=""""","*",6,0,0
"Stamford School District","=""""","Dolan School","=""""",0,29,"*",0
"Stamford School District","=""""","Hart School","=""""",0,"*",0,0
"Stamford School District","=""""","Julia A. Stark School","=""""","*",0,0,0
"Stamford School District","=""""","K. T. Murphy School","=""""",0,"*",0,0
"Stamford School District","=""""","Newfield School","=""""","*",31,0,0
"Stamford School District","=""""","Rippowam Middle School","=""""",10,82,"*",0
"Stamford School District","=""""","Rogers International School","=""""",0,6,0,0
"Stamford School District","=""""","Scofield Middle School","=""""","*","*",0,0
"Stamford School District","=""""","Springdale School","=""""",0,"*",0,0
"Stamford School District","=""""","Stamford High School","=""""",57,110,19,0
"Stamford School District","=""""","Stillmeadow School","=""""",0,"*",0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,"*",0,0
"Stamford School District","=""""","Toquam Magnet School","=""""",0,"*",0,0
"Stamford School District","=""""","Turn of River School","=""""",0,"*",0,0
"Stamford School District","=""""","Westhill High School","=""""",126,104,12,0
"Stamford School District","=""""","Westover School","=""""",0,7,"*",0
"Sterling School District","=""""","Sterling Community School","=""""",0,0,0,56
"Stonington School District","=""""","Deans Mill School","=""""","*","*",0,10
"Stonington School District","=""""","Mystic Middle School","=""""",34,7,0,"*"
"Stonington School District","=""""","Pawcatuck Middle School","=""""",26,"*",0,0
"Stonington School District","=""""","Stonington High School","=""""",246,16,"*",0
"Stonington School District","=""""","West Broad Street School","=""""","*","*",0,0
"Stonington School District","=""""","West Vine Street School","=""""","*","*",0,"*"
"Stratford School District","=""""","Eli Whitney School","=""""",12,12,0,6
"Stratford School District","=""""","Bunnell High School","=""""",260,"*",0,0
"Stratford School District","=""""","Chapel School","=""""",17,17,0,0
"Stratford School District","=""""","David Wooster Middle School","=""""",169,30,0,0
"Stratford School District","=""""","Franklin School","=""""",24,"*",0,0
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",56,24,0,0
"Stratford School District","=""""","Honeyspot School","=""""",9,"*",0,0
"Stratford School District","=""""","Lordship School","=""""",20,10,0,6
"Stratford School District","=""""","Nichols School","=""""",34,"*",0,"*"
"Stratford School District","=""""","Second Hill Lane School","=""""",22,"*",0,10
"Stratford School District","=""""","Secondary STEPS Program","=""""",39,15,0,"*"
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",30,8,0,0
"Stratford School District","=""""","Stratford High School","=""""",400,7,0,0
"Stratford School District","=""""","Wilcoxson School","=""""",28,0,0,0
"Suffield School District","=""""","McAlister Intermediate School","=""""",6,"*",0,"*"
"Suffield School District","=""""","Suffield High School","=""""",134,29,0,0
"Suffield School District","=""""","Suffield Middle School","=""""",12,9,0,0
"The Bridge Academy District","=""""","The Bridge Academy","=""""",17,108,12,"*"
"The Gilbert School District","=""""","The Gilbert School","=""""",241,87,0,0
"Thomaston School District","=""""","Black Rock School","=""""",0,8,0,0
"Thomaston School District","=""""","Thomaston Center School","=""""","*",17,0,0
"Thomaston School District","=""""","Thomaston High School","=""""",77,26,0,0
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""",6,12,0,"*"
"Thompson School District","=""""","Thompson Middle School","=""""",50,24,0,"*"
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",40,54,0,0
"Tolland School District","=""""","Tolland High School","=""""",166,23,"*",0
"Tolland School District","=""""","Tolland Intermediate School","=""""","*",0,0,"*"
"Tolland School District","=""""","Tolland Middle School","=""""",45,15,0,0
"Torrington School District","=""""","Forbes School","=""""",95,"*",0,0
"Torrington School District","=""""","Southwest School","=""""",11,10,0,0
"Torrington School District","=""""","Torringford School","=""""",6,"*",0,"*"
"Torrington School District","=""""","Torrington High School","=""""",238,205,"*",0
"Torrington School District","=""""","Torrington Middle School","=""""",235,70,"*",23
"Torrington School District","=""""","Vogel-Wetmore School","=""""",6,8,0,"*"
"Trailblazers Academy District","=""""","Trailblazers Academy","=""""","*",6,0,0
"Trumbull School District","=""""","Booth Hill School","=""""","*","*",0,"*"
"Trumbull School District","=""""","Daniels Farm School","=""""","*",0,0,0
"Trumbull School District","=""""","Frenchtown Elementary School","=""""",12,0,0,0
"Trumbull School District","=""""","Hillcrest Middle School","=""""",13,6,0,0
"Trumbull School District","=""""","Madison Middle School","=""""",17,8,0,"*"
"Trumbull School District","=""""","Middlebrook School","=""""","*",0,0,0
"Trumbull School District","=""""","Tashua School","=""""","*","*",0,0
"Trumbull School District","=""""","Trumbull High School","=""""",43,70,12,0
"Unified School District #2","=""""","Children''s Place School","=""""","*",46,0,0
"Unified School District #2","=""""","Walter G. Cady School","=""""",40,41,0,0
"Vernon School District","=""""","Center Road School","=""""",9,0,0,"*"
"Vernon School District","=""""","Lake Street School","=""""","*","*",0,0
